year	naics	commodity	state	county	fips	jobs
2009	211	Oil and gas	California	Sacramento County	06067	14
2009	211	Oil and gas	California	San Diego County	06073	6
2009	211	Oil and gas	California	San Francisco County	06075	39
2009	211	Oil and gas	California	San Luis Obispo County	06079	10
2009	211	Oil and gas	California	Santa Barbara County	06083	77
2009	211	Oil and gas	California	Ventura County	06111	499
2009	211	Oil and gas	Colorado		08000	7877
2009	211	Oil and gas	Colorado	Adams County	08001	37
2009	211	Oil and gas	Colorado	Boulder County	08013	10
2009	211	Oil and gas	Colorado	Denver County	08031	4990
2009	211	Oil and gas	Colorado	Douglas County	08035	31
2009	211	Oil and gas	Colorado	El Paso County	08041	54
2009	211	Oil and gas	Colorado	Garfield County	08045	441
2009	211	Oil and gas	Colorado	Jefferson County	08059	147
2009	211	Oil and gas	Colorado	La Plata County	08067	314
2009	211	Oil and gas	Colorado	Larimer County	08069	42
2009	211	Oil and gas	Colorado	Mesa County	08077	109
2009	211	Oil and gas	Colorado	Montezuma County	08083	64
2009	211	Oil and gas	Colorado	Weld County	08123	608
2009	211	Oil and gas	Colorado	Yuma County	08125	196
2009	211	Oil and gas	Florida		12000	76
2009	211	Oil and gas	Idaho		16000	25
2009	211	Oil and gas	Illinois		17000	845
2009	211	Oil and gas	Illinois	Clay County	17025	91
2009	211	Oil and gas	Illinois	Fayette County	17051	111
2009	211	Oil and gas	Illinois	Jefferson County	17081	78
2009	211	Oil and gas	Illinois	Lawrence County	17101	81
2009	211	Oil and gas	Illinois	Madison County	17119	9
2009	211	Oil and gas	Illinois	Richland County	17159	72
2009	211	Oil and gas	Illinois	Wayne County	17191	44
2009	211	Oil and gas	Indiana		18000	141
2009	211	Oil and gas	Indiana	Posey County	18129	14
2009	211	Oil and gas	Indiana	Vanderburgh County	18163	58
2009	211	Oil and gas	Kansas		20000	2435
2009	211	Oil and gas	Kansas	Allen County	20001	65
2009	211	Oil and gas	Kansas	Anderson County	20003	27
2009	211	Oil and gas	Kansas	Barber County	20007	42
2009	211	Oil and gas	Kansas	Chautauqua County	20019	45
2009	211	Oil and gas	Kansas	Ellis County	20051	145
2009	211	Oil and gas	Kansas	Finney County	20055	91
2009	211	Oil and gas	Kansas	Franklin County	20059	31
2009	211	Oil and gas	Kansas	Grant County	20067	253
2009	211	Oil and gas	Kansas	Harper County	20077	25
2009	211	Oil and gas	Kansas	Johnson County	20091	92
2009	211	Oil and gas	Kansas	Kingman County	20095	28
2009	211	Oil and gas	Kansas	Linn County	20107	9
2009	211	Oil and gas	Kansas	Montgomery County	20125	67
2009	211	Oil and gas	Kansas	Morton County	20129	47
2009	211	Oil and gas	Kansas	Pratt County	20151	42
2009	211	Oil and gas	Kansas	Reno County	20155	11
2009	211	Oil and gas	Kansas	Rooks County	20163	18
2009	211	Oil and gas	Kansas	Russell County	20167	55
2009	211	Oil and gas	Kansas	Sedgwick County	20173	391
2009	211	Oil and gas	Kansas	Seward County	20175	86
2009	211	Oil and gas	Kansas	Woodson County	20207	61
2009	211	Oil and gas	Kentucky		21000	1000
2009	211	Oil and gas	Kentucky	Floyd County	21071	205
2009	211	Oil and gas	Kentucky	Knox County	21121	34
2009	211	Oil and gas	Kentucky	Lee County	21129	76
2009	211	Oil and gas	Kentucky	Muhlenberg County	21177	13
2009	211	Oil and gas	Kentucky	Pike County	21195	133
2009	211	Oil and gas	Kentucky	Warren County	21227	84
2009	211	Oil and gas	Louisiana		22000	8871
2009	211	Oil and gas	Louisiana	Acadia Parish	22001	16
2009	211	Oil and gas	Louisiana	Calcasieu Parish	22019	158
2009	211	Oil and gas	Louisiana	Cameron Parish	22023	69
2009	211	Oil and gas	Louisiana	Claiborne Parish	22027	31
2009	211	Oil and gas	Louisiana	East Baton Rouge Parish	22033	30
2009	211	Oil and gas	Louisiana	Lafourche Parish	22057	457
2009	211	Oil and gas	Louisiana	Orleans Parish	22071	2035
2009	211	Oil and gas	Louisiana	Plaquemines Parish	22075	596
2009	211	Oil and gas	Louisiana	Sabine Parish	22085	6
2009	211	Oil and gas	Louisiana	Vermilion Parish	22113	578
2009	211	Oil and gas	Louisiana	Winn Parish	22127	60
2009	211	Oil and gas	Michigan		26000	541
2009	211	Oil and gas	Michigan	Grand Traverse County	26055	74
2009	211	Oil and gas	Michigan	Ottawa County	26139	26
2009	211	Oil and gas	Mississippi		28000	986
2009	211	Oil and gas	Mississippi	Adams County	28001	121
2009	211	Oil and gas	Mississippi	Madison County	28089	92
2009	211	Oil and gas	Missouri		29000	22
2009	211	Oil and gas	Montana		30000	539
2009	211	Oil and gas	Montana	Glacier County	30035	84
2009	211	Oil and gas	Montana	Pondera County	30073	13
2009	211	Oil and gas	Montana	Toole County	30101	107
2009	211	Oil and gas	Montana	Yellowstone County	30111	60
2009	211	Oil and gas	Nebraska		31000	89
2009	211	Oil and gas	Nebraska	Hitchcock County	31087	34
2009	211	Oil and gas	Nevada		32000	26
2009	211	Oil and gas	New Jersey		34000	38
2009	211	Oil and gas	New Mexico		35000	4181
2009	211	Oil and gas	New Mexico	Eddy County	35015	1125
2009	211	Oil and gas	New Mexico	Rio Arriba County	35039	17
2009	211	Oil and gas	New York		36000	362
2009	211	Oil and gas	New York	Cattaraugus County	36009	41
2009	211	Oil and gas	New York	Chautauqua County	36013	116
2009	211	Oil and gas	New York	Erie County	36029	27
2009	211	Oil and gas	New York	New York County	36061	14
2009	211	Oil and gas	North Carolina		37000	15
2009	211	Oil and gas	North Dakota		38000	704
2009	211	Oil and gas	North Dakota	Bowman County	38011	70
2009	211	Oil and gas	North Dakota	McKenzie County	38053	64
2009	211	Oil and gas	North Dakota	Williams County	38105	279
2009	211	Oil and gas	Ohio		39000	2692
2009	211	Oil and gas	Ohio	Coshocton County	39031	18
2009	211	Oil and gas	Ohio	Fairfield County	39045	21
2009	211	Oil and gas	Ohio	Hocking County	39073	11
2009	211	Oil and gas	Ohio	Knox County	39083	24
2009	211	Oil and gas	Ohio	Licking County	39089	87
2009	211	Oil and gas	Ohio	Monroe County	39111	28
2009	211	Oil and gas	Ohio	Muskingum County	39119	95
2009	211	Oil and gas	Ohio	Perry County	39127	28
2009	211	Oil and gas	Ohio	Portage County	39133	28
2009	211	Oil and gas	Ohio	Stark County	39151	25
2009	211	Oil and gas	Ohio	Tuscarawas County	39157	41
2009	211	Oil and gas	Ohio	Wayne County	39169	126
2009	211	Oil and gas	Oklahoma		40000	19410
2009	211	Oil and gas	Oklahoma	Carter County	40019	815
2009	211	Oil and gas	Oklahoma	Cleveland County	40027	89
2009	211	Oil and gas	Oklahoma	Comanche County	40031	3
2009	211	Oil and gas	Oklahoma	Garvin County	40049	227
2009	211	Oil and gas	Oklahoma	Grady County	40051	150
2009	211	Oil and gas	Oklahoma	Grant County	40053	16
2009	211	Oil and gas	Oklahoma	Haskell County	40061	43
2009	211	Oil and gas	Oklahoma	Latimer County	40077	182
2009	211	Oil and gas	Oklahoma	Lincoln County	40081	100
2009	211	Oil and gas	Oklahoma	Oklahoma County	40109	6028
2009	211	Oil and gas	Oklahoma	Osage County	40113	221
2009	211	Oil and gas	Oklahoma	Pawnee County	40117	82
2009	211	Oil and gas	Oklahoma	Payne County	40119	192
2009	211	Oil and gas	Oklahoma	Pittsburg County	40121	30
2009	211	Oil and gas	Oklahoma	Roger Mills County	40129	6
2009	211	Oil and gas	Oklahoma	Seminole County	40133	64
2009	211	Oil and gas	Oklahoma	Texas County	40139	105
2009	211	Oil and gas	Oklahoma	Tulsa County	40143	3346
2009	211	Oil and gas	Oregon		41000	3
2009	211	Oil and gas	Pennsylvania		42000	2812
2009	211	Oil and gas	Pennsylvania	Allegheny County	42003	326
2009	211	Oil and gas	Pennsylvania	Armstrong County	42005	335
2009	211	Oil and gas	Pennsylvania	Butler County	42019	33
2009	211	Oil and gas	Pennsylvania	Clarion County	42031	114
2009	211	Oil and gas	Pennsylvania	Erie County	42049	34
2009	211	Oil and gas	Pennsylvania	Indiana County	42063	405
2009	211	Oil and gas	Pennsylvania	Jefferson County	42065	113
2009	211	Oil and gas	Pennsylvania	Venango County	42121	54
2009	211	Oil and gas	Pennsylvania	Warren County	42123	127
2009	211	Oil and gas	South Dakota		46000	31
2009	211	Oil and gas	Tennessee		47000	49
2009	211	Oil and gas	Tennessee	Scott County	47151	18
2009	211	Oil and gas	Texas		48000	84833
2009	211	Oil and gas	Texas	Archer County	48009	34
2009	211	Oil and gas	Texas	Bexar County	48029	1412
2009	211	Oil and gas	Texas	Brazoria County	48039	70
2009	211	Oil and gas	Texas	Chambers County	48071	246
2009	211	Oil and gas	Texas	Comal County	48091	15
2009	211	Oil and gas	Texas	Cooke County	48097	109
2009	211	Oil and gas	Texas	Crockett County	48105	92
2009	211	Oil and gas	Texas	Dallas County	48113	6686
2009	211	Oil and gas	Texas	Dawson County	48115	65
2009	211	Oil and gas	Texas	Fayette County	48149	120
2009	211	Oil and gas	Texas	Fort Bend County	48157	409
2009	211	Oil and gas	Texas	Gaines County	48165	272
2009	211	Oil and gas	Texas	Galveston County	48167	249
2009	211	Oil and gas	Texas	Garza County	48169	78
2009	211	Oil and gas	Texas	Grayson County	48181	62
2009	211	Oil and gas	Texas	Guadalupe County	48187	30
2009	211	Oil and gas	Texas	Hansford County	48195	124
2009	211	Oil and gas	Texas	Harris County	48201	46612
2009	211	Oil and gas	Texas	Hays County	48209	28
2009	211	Oil and gas	Texas	Hemphill County	48211	70
2009	211	Oil and gas	Texas	Henderson County	48213	32
2009	211	Oil and gas	Texas	Hidalgo County	48215	219
2009	211	Oil and gas	Texas	Hockley County	48219	404
2009	211	Oil and gas	Texas	Hood County	48221	62
2009	211	Oil and gas	Texas	Hutchinson County	48233	605
2009	211	Oil and gas	Texas	Irion County	48235	98
2009	211	Oil and gas	Texas	Jefferson County	48245	320
2009	211	Oil and gas	Texas	Jim Wells County	48249	132
2009	211	Oil and gas	Texas	Johnson County	48251	175
2009	211	Oil and gas	Texas	Jones County	48253	7
2009	211	Oil and gas	Texas	Liberty County	48291	38
2009	211	Oil and gas	Texas	Limestone County	48293	17
2009	211	Oil and gas	Texas	Lubbock County	48303	25
2009	211	Oil and gas	Texas	Madison County	48313	23
2009	211	Oil and gas	Texas	Matagorda County	48321	19
2009	211	Oil and gas	Texas	Milam County	48331	18
2009	211	Oil and gas	Texas	Montague County	48337	24
2009	211	Oil and gas	Texas	Montgomery County	48339	989
2009	211	Oil and gas	Texas	Moore County	48341	118
2009	211	Oil and gas	Texas	Nacogdoches County	48347	19
2009	211	Oil and gas	Texas	Nueces County	48355	741
2009	211	Oil and gas	Texas	Ochiltree County	48357	154
2009	211	Oil and gas	Texas	Orange County	48361	24
2009	211	Oil and gas	Texas	Panola County	48365	151
2009	211	Oil and gas	Texas	Parker County	48367	91
2009	211	Oil and gas	Texas	Potter County	48375	416
2009	211	Oil and gas	Texas	Randall County	48381	40
2009	211	Oil and gas	Texas	Reagan County	48383	42
2009	211	Oil and gas	Texas	Refugio County	48391	85
2009	211	Oil and gas	Texas	Shackelford County	48417	123
2009	211	Oil and gas	Texas	Shelby County	48419	3
2009	211	Oil and gas	Texas	Smith County	48423	511
2009	211	Oil and gas	Texas	Starr County	48427	48
2009	211	Oil and gas	Texas	Stephens County	48429	183
2009	211	Oil and gas	Texas	Sterling County	48431	96
2009	211	Oil and gas	Texas	Tarrant County	48439	4888
2009	211	Oil and gas	Texas	Terry County	48445	33
2009	211	Oil and gas	Texas	Throckmorton County	48447	20
2009	211	Oil and gas	Texas	Travis County	48453	765
2009	211	Oil and gas	Texas	Upshur County	48459	98
2009	211	Oil and gas	Texas	Upton County	48461	295
2009	211	Oil and gas	Texas	Walker County	48471	13
2009	211	Oil and gas	Texas	Waller County	48473	46
2009	211	Oil and gas	Texas	Ward County	48475	182
2009	211	Oil and gas	Texas	Washington County	48477	28
2009	211	Oil and gas	Texas	Wichita County	48485	661
2009	211	Oil and gas	Texas	Wilbarger County	48487	24
2009	211	Oil and gas	Texas	Williamson County	48491	17
2009	211	Oil and gas	Texas	Winkler County	48495	150
2009	211	Oil and gas	Texas	Wise County	48497	180
2009	211	Oil and gas	Texas	Yoakum County	48501	226
2009	211	Oil and gas	Texas	Young County	48503	301
2009	211	Oil and gas	Texas	Zapata County	48505	83
2009	211	Oil and gas	Utah		49000	1361
2009	211	Oil and gas	Utah	Duchesne County	49013	642
2009	211	Oil and gas	Utah	Salt Lake County	49035	143
2009	211	Oil and gas	Utah	San Juan County	49037	72
2009	211	Oil and gas	Utah	Uintah County	49047	229
2009	211	Oil and gas	Virginia		51000	418
2009	211	Oil and gas	Virginia	Tazewell County	51185	114
2009	211	Oil and gas	West Virginia		54000	2460
2009	211	Oil and gas	West Virginia	Calhoun County	54013	85
2009	211	Oil and gas	West Virginia	Doddridge County	54017	16
2009	211	Oil and gas	West Virginia	Gilmer County	54021	142
2009	211	Oil and gas	West Virginia	Harrison County	54033	184
2009	211	Oil and gas	West Virginia	Kanawha County	54039	450
2009	211	Oil and gas	West Virginia	Lewis County	54041	328
2009	211	Oil and gas	West Virginia	Mercer County	54055	84
2009	211	Oil and gas	West Virginia	Mingo County	54059	21
2009	211	Oil and gas	West Virginia	Monongalia County	54061	19
2009	211	Oil and gas	West Virginia	Ritchie County	54085	175
2009	211	Oil and gas	West Virginia	Upshur County	54097	91
2009	211	Oil and gas	West Virginia	Wetzel County	54103	17
2009	211	Oil and gas	West Virginia	Wirt County	54105	18
2009	211	Oil and gas	West Virginia	Wyoming County	54109	106
2009	211	Oil and gas	Wyoming		56000	4086
2009	211	Oil and gas	Wyoming	Big Horn County	56003	43
2009	211	Oil and gas	Wyoming	Campbell County	56005	631
2009	211	Oil and gas	Wyoming	Converse County	56009	21
2009	211	Oil and gas	Wyoming	Fremont County	56013	258
2009	211	Oil and gas	Wyoming	Hot Springs County	56017	69
2009	211	Oil and gas	Wyoming	Johnson County	56019	23
2009	211	Oil and gas	Wyoming	Lincoln County	56023	242
2009	211	Oil and gas	Wyoming	Natrona County	56025	721
2009	211	Oil and gas	Wyoming	Niobrara County	56027	10
2009	211	Oil and gas	Wyoming	Park County	56029	244
2009	211	Oil and gas	Wyoming	Sheridan County	56033	210
2009	211	Oil and gas	Wyoming	Sweetwater County	56037	484
2009	211	Oil and gas	Wyoming	Uinta County	56041	463
2009	211	Oil and gas		U.S. TOTAL	US000	160688
2009	2121	Coal	Alabama		01000	4145
2009	2121	Coal	Alabama	Jefferson County	01073	1144
2009	2121	Coal	Alabama	Shelby County	01117	157
2009	2121	Coal	Alabama	Tuscaloosa County	01125	1981
2009	2121	Coal	Alabama	Walker County	01127	588
2009	2121	Coal	Colorado		08000	2382
2009	2121	Coal	Colorado	Moffat County	08081	519
2009	2121	Coal	Illinois		17000	3492
2009	2121	Coal	Illinois	Franklin County	17055	8
2009	2121	Coal	Illinois	Montgomery County	17135	355
2009	2121	Coal	Indiana		18000	3154
2009	2121	Coal	Indiana	Warrick County	18173	137
2009	2121	Coal	Kansas		20000	64
2009	2121	Coal	Kentucky		21000	17170
2009	2121	Coal	Kentucky	Boyd County	21019	97
2009	2121	Coal	Kentucky	Clay County	21051	85
2009	2121	Coal	Kentucky	Johnson County	21115	189
2009	2121	Coal	Kentucky	Knott County	21119	1226
2009	2121	Coal	Kentucky	Knox County	21121	103
2009	2121	Coal	Kentucky	Letcher County	21133	1023
2009	2121	Coal	Kentucky	Magoffin County	21153	65
2009	2121	Coal	Kentucky	Martin County	21159	608
2009	2121	Coal	Kentucky	Muhlenberg County	21177	932
2009	2121	Coal	Kentucky	Perry County	21193	2108
2009	2121	Coal	Kentucky	Union County	21225	772
2009	2121	Coal	Maryland		24000	132
2009	2121	Coal	Montana		30000	946
2009	2121	Coal	North Dakota		38000	1033
2009	2121	Coal	Ohio		39000	2601
2009	2121	Coal	Ohio	Harrison County	39067	318
2009	2121	Coal	Ohio	Stark County	39151	50
2009	2121	Coal	Oklahoma		40000	198
2009	2121	Coal	Pennsylvania		42000	7685
2009	2121	Coal	Pennsylvania	Allegheny County	42003	27
2009	2121	Coal	Pennsylvania	Armstrong County	42005	625
2009	2121	Coal	Pennsylvania	Clarion County	42031	149
2009	2121	Coal	Pennsylvania	Clearfield County	42033	458
2009	2121	Coal	Pennsylvania	Fayette County	42051	110
2009	2121	Coal	Pennsylvania	Greene County	42059	2887
2009	2121	Coal	Pennsylvania	Jefferson County	42065	110
2009	2121	Coal	Pennsylvania	Luzerne County	42079	243
2009	2121	Coal	Pennsylvania	Schuylkill County	42107	385
2009	2121	Coal	Pennsylvania	Westmoreland County	42129	90
2009	2121	Coal	Tennessee		47000	188
2009	2121	Coal	Texas		48000	2734
2009	2121	Coal	Utah		49000	1919
2009	2121	Coal	Utah	Carbon County	49007	1006
2009	2121	Coal	Virginia		51000	4072
2009	2121	Coal	Virginia	Buchanan County	51027	1372
2009	2121	Coal	Virginia	Dickenson County	51051	785
2009	2121	Coal	Virginia	Lee County	51105	231
2009	2121	Coal	Virginia	Wise County	51195	1213
2009	2121	Coal	West Virginia		54000	20201
2009	2121	Coal	West Virginia	Boone County	54005	3584
2009	2121	Coal	West Virginia	Fayette County	54019	625
2009	2121	Coal	West Virginia	Harrison County	54033	142
2009	2121	Coal	West Virginia	Kanawha County	54039	1791
2009	2121	Coal	West Virginia	Logan County	54045	1499
2009	2121	Coal	West Virginia	Mingo County	54059	2216
2009	2121	Coal	West Virginia	Nicholas County	54067	810
2009	2121	Coal	West Virginia	Preston County	54077	152
2009	2121	Coal	West Virginia	Raleigh County	54081	1780
2009	2121	Coal	West Virginia	Upshur County	54097	183
2009	2121	Coal	Wyoming		56000	7054
2009	2121	Coal		U.S. TOTAL	US000	82000
2009	2122	Hardrock minerals	Alabama		01000	65
2009	2122	Hardrock minerals	Alaska		02000	1767
2009	2122	Hardrock minerals	Alaska	Yukon-Koyukuk Census Area	02290	12
2009	2122	Hardrock minerals	Arizona		04000	8491
2009	2122	Hardrock minerals	Arizona	Pinal County	04021	1201
2009	2122	Hardrock minerals	Colorado		08000	1245
2009	2122	Hardrock minerals	Colorado	Denver County	08031	81
2009	2122	Hardrock minerals	Colorado	Jefferson County	08059	51
2009	2122	Hardrock minerals	Idaho		16000	962
2009	2122	Hardrock minerals	Minnesota		27000	2957
2009	2122	Hardrock minerals	Minnesota	St. Louis County	27137	2348
2009	2122	Hardrock minerals	Montana		30000	2130
2009	2122	Hardrock minerals	Nevada		32000	9367
2009	2122	Hardrock minerals	Nevada	Clark County	32003	6
2009	2122	Hardrock minerals	Nevada	Elko County	32007	911
2009	2122	Hardrock minerals	Nevada	Humboldt County	32013	1318
2009	2122	Hardrock minerals	Nevada	Pershing County	32027	216
2009	2122	Hardrock minerals	Nevada	Washoe County	32031	72
2009	2122	Hardrock minerals	New Mexico	Grant County	35017	724
2009	2122	Hardrock minerals	Oklahoma		40000	14
2009	2122	Hardrock minerals	Oregon		41000	6
2009	2122	Hardrock minerals	Pennsylvania		42000	60
2009	2122	Hardrock minerals	South Carolina		45000	11
2009	2122	Hardrock minerals	Tennessee		47000	395
2009	2122	Hardrock minerals	Texas		48000	229
2009	2122	Hardrock minerals	Utah		49000	1490
2009	2122	Hardrock minerals	West Virginia		54000	39
2009	2122	Hardrock minerals	Wyoming		56000	222
2009	2122	Hardrock minerals	Wyoming	Natrona County	56025	39
2009	2122	Hardrock minerals		U.S. TOTAL	US000	34100
2009	2123	Nonmetallic minerals	Alabama		01000	1872
2009	2123	Nonmetallic minerals	Alabama	Autauga County	01001	36
2009	2123	Nonmetallic minerals	Alabama	Elmore County	01051	41
2009	2123	Nonmetallic minerals	Alabama	Etowah County	01055	45
2009	2123	Nonmetallic minerals	Alabama	Franklin County	01059	74
2009	2123	Nonmetallic minerals	Alabama	Jefferson County	01073	127
2009	2123	Nonmetallic minerals	Alabama	Lee County	01081	67
2009	2123	Nonmetallic minerals	Alabama	Mobile County	01097	27
2009	2123	Nonmetallic minerals	Alabama	Montgomery County	01101	58
2009	2123	Nonmetallic minerals	Alabama	Shelby County	01117	276
2009	2123	Nonmetallic minerals	Alabama	Tuscaloosa County	01125	65
2009	2123	Nonmetallic minerals	Alaska	Fairbanks North Star Borough	02090	12
2009	2123	Nonmetallic minerals	Alaska	Kenai Peninsula Borough	02122	16
2009	2123	Nonmetallic minerals	Alaska	Matanuska-Susitna Borough	02170	42
2009	2123	Nonmetallic minerals	Arizona		04000	344
2009	2123	Nonmetallic minerals	Arizona	Cochise County	04003	22
2009	2123	Nonmetallic minerals	Arizona	Mohave County	04015	53
2009	2123	Nonmetallic minerals	Arkansas		05000	1882
2009	2123	Nonmetallic minerals	Arkansas	Carroll County	05015	16
2009	2123	Nonmetallic minerals	Arkansas	Cleburne County	05023	33
2009	2123	Nonmetallic minerals	Arkansas	Grant County	05053	34
2009	2123	Nonmetallic minerals	Arkansas	Hot Spring County	05059	65
2009	2123	Nonmetallic minerals	Arkansas	Lawrence County	05075	64
2009	2123	Nonmetallic minerals	Arkansas	Ouachita County	05103	40
2009	2123	Nonmetallic minerals	Arkansas	Pulaski County	05119	590
2009	2123	Nonmetallic minerals	California		06000	4861
2009	2123	Nonmetallic minerals	California	Alameda County	06001	108
2009	2123	Nonmetallic minerals	California	Los Angeles County	06037	450
2009	2123	Nonmetallic minerals	California	San Bernardino County	06071	382
2009	2123	Nonmetallic minerals	California	San Joaquin County	06077	85
2009	2123	Nonmetallic minerals	California	San Luis Obispo County	06079	75
2009	2123	Nonmetallic minerals	California	San Mateo County	06081	29
2009	2123	Nonmetallic minerals	California	Ventura County	06111	166
2009	2123	Nonmetallic minerals	Colorado		08000	1588
2009	2123	Nonmetallic minerals	Colorado	Boulder County	08013	200
2009	2123	Nonmetallic minerals	Colorado	Conejos County	08021	25
2009	2123	Nonmetallic minerals	Colorado	Fremont County	08043	28
2009	2123	Nonmetallic minerals	Colorado	Garfield County	08045	82
2009	2123	Nonmetallic minerals	Colorado	Grand County	08049	23
2009	2123	Nonmetallic minerals	Colorado	Jefferson County	08059	60
2009	2123	Nonmetallic minerals	Colorado	Larimer County	08069	227
2009	2123	Nonmetallic minerals	Colorado	Moffat County	08081	22
2009	2123	Nonmetallic minerals	Colorado	Pueblo County	08101	47
2009	2123	Nonmetallic minerals	Colorado	Weld County	08123	153
2009	2123	Nonmetallic minerals	Connecticut		09000	601
2009	2123	Nonmetallic minerals	Connecticut	Fairfield County	09001	29
2009	2123	Nonmetallic minerals	Connecticut	Litchfield County	09005	89
2009	2123	Nonmetallic minerals	Florida		12000	3143
2009	2123	Nonmetallic minerals	Florida	Bay County	12005	17
2009	2123	Nonmetallic minerals	Florida	Brevard County	12009	19
2009	2123	Nonmetallic minerals	Florida	Broward County	12011	64
2009	2123	Nonmetallic minerals	Florida	Clay County	12019	9
2009	2123	Nonmetallic minerals	Florida	Escambia County	12033	53
2009	2123	Nonmetallic minerals	Florida	Gadsden County	12039	160
2009	2123	Nonmetallic minerals	Florida	Hillsborough County	12057	318
2009	2123	Nonmetallic minerals	Florida	Lake County	12069	67
2009	2123	Nonmetallic minerals	Florida	Lee County	12071	90
2009	2123	Nonmetallic minerals	Florida	Miami-Dade County	12086	278
2009	2123	Nonmetallic minerals	Florida	Orange County	12095	39
2009	2123	Nonmetallic minerals	Florida	Polk County	12105	940
2009	2123	Nonmetallic minerals	Florida	Suwannee County	12121	29
2009	2123	Nonmetallic minerals	Florida	Taylor County	12123	51
2009	2123	Nonmetallic minerals	Georgia	Cobb County	13067	64
2009	2123	Nonmetallic minerals	Georgia	Elbert County	13105	161
2009	2123	Nonmetallic minerals	Georgia	Hall County	13139	49
2009	2123	Nonmetallic minerals	Georgia	Jefferson County	13163	372
2009	2123	Nonmetallic minerals	Georgia	Pickens County	13227	187
2009	2123	Nonmetallic minerals	Georgia	Whitfield County	13313	73
2009	2123	Nonmetallic minerals	Idaho		16000	1011
2009	2123	Nonmetallic minerals	Idaho	Bonner County	16017	106
2009	2123	Nonmetallic minerals	Idaho	Canyon County	16027	35
2009	2123	Nonmetallic minerals	Idaho	Cassia County	16031	99
2009	2123	Nonmetallic minerals	Idaho	Franklin County	16041	44
2009	2123	Nonmetallic minerals	Idaho	Idaho County	16049	63
2009	2123	Nonmetallic minerals	Idaho	Twin Falls County	16083	16
2009	2123	Nonmetallic minerals	Illinois	Clark County	17023	44
2009	2123	Nonmetallic minerals	Illinois	DeKalb County	17037	35
2009	2123	Nonmetallic minerals	Illinois	Hardin County	17069	88
2009	2123	Nonmetallic minerals	Illinois	Kane County	17089	124
2009	2123	Nonmetallic minerals	Illinois	Kendall County	17093	21
2009	2123	Nonmetallic minerals	Illinois	Madison County	17119	84
2009	2123	Nonmetallic minerals	Illinois	Marshall County	17123	18
2009	2123	Nonmetallic minerals	Illinois	Ogle County	17141	39
2009	2123	Nonmetallic minerals	Illinois	Peoria County	17143	59
2009	2123	Nonmetallic minerals	Illinois	Rock Island County	17161	71
2009	2123	Nonmetallic minerals	Illinois	Will County	17197	219
2009	2123	Nonmetallic minerals	Indiana		18000	2769
2009	2123	Nonmetallic minerals	Indiana	Allen County	18003	122
2009	2123	Nonmetallic minerals	Indiana	Greene County	18055	14
2009	2123	Nonmetallic minerals	Indiana	Hamilton County	18057	175
2009	2123	Nonmetallic minerals	Indiana	Knox County	18083	7
2009	2123	Nonmetallic minerals	Indiana	LaPorte County	18091	33
2009	2123	Nonmetallic minerals	Indiana	Lawrence County	18093	121
2009	2123	Nonmetallic minerals	Indiana	Marion County	18097	185
2009	2123	Nonmetallic minerals	Indiana	Miami County	18103	72
2009	2123	Nonmetallic minerals	Indiana	Monroe County	18105	138
2009	2123	Nonmetallic minerals	Indiana	Morgan County	18109	64
2009	2123	Nonmetallic minerals	Indiana	Porter County	18127	20
2009	2123	Nonmetallic minerals	Indiana	Ripley County	18137	31
2009	2123	Nonmetallic minerals	Indiana	Steuben County	18151	10
2009	2123	Nonmetallic minerals	Indiana	Wayne County	18177	18
2009	2123	Nonmetallic minerals	Iowa		19000	2147
2009	2123	Nonmetallic minerals	Iowa	Black Hawk County	19013	59
2009	2123	Nonmetallic minerals	Iowa	Lee County	19111	8
2009	2123	Nonmetallic minerals	Iowa	Linn County	19113	107
2009	2123	Nonmetallic minerals	Iowa	Muscatine County	19139	56
2009	2123	Nonmetallic minerals	Iowa	Sioux County	19167	42
2009	2123	Nonmetallic minerals	Kansas		20000	1011
2009	2123	Nonmetallic minerals	Kansas	Atchison County	20005	28
2009	2123	Nonmetallic minerals	Kansas	Johnson County	20091	127
2009	2123	Nonmetallic minerals	Kentucky		21000	2160
2009	2123	Nonmetallic minerals	Kentucky	Breckinridge County	21027	22
2009	2123	Nonmetallic minerals	Kentucky	Carter County	21043	68
2009	2123	Nonmetallic minerals	Kentucky	Graves County	21083	46
2009	2123	Nonmetallic minerals	Kentucky	Livingston County	21139	377
2009	2123	Nonmetallic minerals	Louisiana		22000	921
2009	2123	Nonmetallic minerals	Louisiana	Livingston Parish	22063	87
2009	2123	Nonmetallic minerals	Louisiana	St. Charles Parish	22089	3
2009	2123	Nonmetallic minerals	Maine		23000	93
2009	2123	Nonmetallic minerals	Maine	Hancock County	23009	10
2009	2123	Nonmetallic minerals	Maine	Oxford County	23017	18
2009	2123	Nonmetallic minerals	Maine	Washington County	23029	8
2009	2123	Nonmetallic minerals	Maine	York County	23031	21
2009	2123	Nonmetallic minerals	Maryland		24000	913
2009	2123	Nonmetallic minerals	Maryland	Cecil County	24015	121
2009	2123	Nonmetallic minerals	Maryland	Montgomery County	24031	332
2009	2123	Nonmetallic minerals	Maryland	Washington County	24043	56
2009	2123	Nonmetallic minerals	Massachusetts		25000	1155
2009	2123	Nonmetallic minerals	Massachusetts	Berkshire County	25003	108
2009	2123	Nonmetallic minerals	Massachusetts	Hampshire County	25015	30
