Historic Coal Production Data: 2005
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration

Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Basin	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Production (short tons)	Average Employees	Labor Hours
2005	103293	Dulin Mine	Alabama	Marion	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Reed Mining, Inc."	"3699 Industrial Pkwy, Jasper, AL 35501"		"94,392"	20	"65,894"
2005	103298	Little Goodwin Creek	Alabama	Marion	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Haley Bros. Coal Inc.	"P.O. Box 322, Harleyville, AL 35565"		"26,414"	10	"16,880"
2005	103205	Alliance Mine No 1	Alabama	Shelby	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Hope Coal Company Inc	"3705 Cumberland Trace, Birmingham, AL 35242"		"102,483"	14	"33,945"
2005	100563	Kellerman Preparation Plant	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Greenfuels Processing I, Llc"	"1329 Forestdale Blvd Ste 101, Birmingham, AL 35214"		0	20	"41,739"
2005	100759	North River # 1 Underground Mi	Alabama	Tuscaloosa	Appalachia Southern	Temporarily closed	Underground	Operating Subsidiary	Mine and Preparation Plant	The Pittsburg & Midway  Coal M	"12398 New Lexington Rd, Berry, AL 35546"	United Mine Workers of America	"3,432,168"	382	"788,675"
2005	101247	No 4 Mine	Alabama	Tuscaloosa	Appalachia Southern	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Jim Walter Resources Inc	"14730 Lock 17 Rd, Brookwood, AL 35444"	United Mine Workers of America	"3,039,483"	452	"1,029,030"
2005	101322	No.  5 Mine	Alabama	Tuscaloosa	Appalachia Southern	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	"Jim Walter Resources, Inc."	"12972 Lock 17 Rd, Brookwood, AL 35444"	United Mine Workers of America	"656,644"	323	"656,678"
2005	101401	No. 7 Mine	Alabama	Tuscaloosa	Appalachia Southern	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	"Jim Walter Resources, Inc."	"18069 Hannah Creek Rd, Brookwood, AL 35444"	United Mine Workers of America	"2,039,417"	482	"1,135,048"
2005	103172	Searles Mine No. 2	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Southland Resources, Inc."	"P.O. Box 285, Peterson, AL 35478"		"308,551"	56	"125,994"
2005	103179	Fleetwood Mine No 1	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Black Warrior Minerals Inc	"P.O. Box 1190, Sumiton, AL 35148"		"121,896"	17	"46,417"
2005	103196	Carter Mine	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Tuscaloosa Resources Inc	"3 Office Park Circle Suite 112, Birmingham, AL 35223"		"566,335"	66	"172,952"
2005	103260	Howton Mine	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Tuscaloosa Resources, Inc."	"3 Office Park Circle, Ste 112, Birmingham, AL 35253"		"222,670"	36	"96,011"
2005	103303	Shannon	Alabama	Tuscaloosa	Appalachia Southern	Active	Surface	Contractor	Mine only	Rock Mountain Mining-Div/Twin	"P.O. Box 621, Jasper, AL 35502"		"194,122"	27	"63,397"
2005	100347	Choctaw Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Taft Coal Sales & Associates I	"P.O. Box 1608, Jasper, AL 35502"		"625,391"	93	"261,441"
2005	101362	Manchester Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Black Warrior Minerals Inc	"P.O. Box 1190, Sumiton, AL 35148"		"194,402"	24	"68,206"
2005	102982	Ninna V Mine	Alabama	Walker	Appalachia Southern	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Birmingham Coal & Coke Company	"2477 Valleydale Rd Ste B3, Birmingham, AL 35244"		"18,977"	4	"8,138"
2005	102996	Jap Creek Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"New Acton Coal Mining Company,"	"3699 Industrial Pkwy, Jasper, AL 35501"		"465,309"	49	"154,095"
2005	103002	Corinth Mine	Alabama	Walker	Appalachia Southern	Active	Underground	Indepedent Producer Operator	Mine only	Warrior Investment Co Inc	"218 Hwy 195 N, Jasper, AL 35503"		"91,716"	24	"59,096"
2005	103004	Miner Hollow Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Bailey Excavating Co., Inc."	"6250-B County Road 747, Cullman, AL 35055"		"135,101"	24	"49,817"
2005	103107	Fancy Lump Mine No 2	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Treadway Inc	"Post Office Box 932, Jasper, AL 35502"		"78,808"	34	"75,410"
2005	103116	L Massey Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Mann Steel Products Inc	"Post Office Box 531044, Birmingham, AL 35253"		"600,223"	42	"124,652"
2005	103128	Spring Branch Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Haley Bros. Coal, Inc."	"P.O. Box 322, Haleyville, AL 35565"		"130,406"	13	"30,014"
2005	103129	Dilworth Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	M.S. & R. Equipment Co. Inc.	"2361 Cumberland Lake Drive, Pinson, AL 35126"		"10,448"	5	"8,859"
2005	103155	Corinth Prep Plant	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Preparation Plant	Warrior Investment Company Inc	"218 Highway 195, Jasper, AL 35503"		0	6	"13,538"
2005	103155	Corinth Prep Plant	Alabama	Walker	Appalachia Southern	Active	Underground	Indepedent Producer Operator	Preparation Plant	Warrior Investment Company Inc	"218 Highway 195, Jasper, AL 35503"		0	6	"13,538"
2005	103283	Saragossa Mine	Alabama	Walker	Appalachia Southern	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	"Haley Bros. Coal, Inc."	"P.O. Box 322, Haleyville, AL 35565"		"6,686"	3	"3,604"
2005	103292	Redstar	Alabama	Walker	Appalachia Southern	Permanently abandoned	Surface	Contractor	Mine only	Cherokee Mining Llc	"P.O. Box 3167, Jasper, AL 35502"		"24,583"	3	"4,825"
2005	103299	Horse Creek	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Horse Creek Mining, Llc"	"120 N. Walston Bridge Road, Bl, Jasper, AL 35504"		"296,947"	34	"90,217"
2005	103304	Quinton	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Quinton Mining, Llc"	"120 N. Walston Bridge Road, Bl, Jasper, AL 35504"		"307,318"	36	"82,630"
2005	103305	Blue Creek Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Quality Coal Co., Inc."	"3801 N. Airport Road, Jasper, AL 35504"		"81,161"	11	"20,244"
2005	103319	Nicholas Mine	Alabama	Walker	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	"Reed Mining, Inc."	"3699 Industrial Pkwy, Jasper, AL 35501"		"88,765"	20	"39,015"
2005	102639	Hickory Grove	Alabama	Winston	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Mann Steel Products Inc	"P.O. Box 531044, Birmingham, AL 35253"		"178,683"	17	"45,969"
2005	103207	Crossroads	Alabama	Winston	Appalachia Southern	Active	Surface	Indepedent Producer Operator	Mine only	Birmingham Coal & Coke Company	"2477 Valleydale Rd S #b3, Birmingham, AL 35244"		"133,024"	11	"39,598"
2005	5000030	Usibelli	Alaska	Yukon-Koyukuk	Western	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Usibelli Coal Mine Inc	"100 River Road, Healy, AK 99743"	Teamsters	"1,454,014"	97	"216,588"
2005	200533	Black Mesa Mine	Arizona	Navajo	Western	Mine closed by MSHA	Surface	Operating Subsidiary	Mine and Preparation Plant	Peabody Western Coal Company	"P.O. Box 650, Kayenta, AZ 86033"	United Mine Workers of America	"3,878,609"	183	"477,277"
2005	201047	Kayenta Preparation Plant	Arizona	Navajo	Western	Mine closed by MSHA	Surface	Operating Subsidiary	Preparation Plant	Black Mesa Pipeline Operations	"P.O. Box 130, Kayenta, AZ 86033"	United Mine Workers of America	0	35	"65,086"
2005	201195	Kayenta Mine	Arizona	Navajo	Western	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Peabody Western Coal Company	"P.O. Box 650, Kayenta, AZ 86033"	United Mine Workers of America	"8,192,967"	349	"926,788"
2005	301569	Penny #1	Arkansas	Sebastian	Interior	Active	Surface	Indepedent Producer Operator	Mine only	Comer Mining Company	"P.O. Box 986, Greenwood, AR 72936"		"2,563"	2	"3,197"
2005	503818	Terror Creek Loadout	Colorado	Delta	Uinta Region	Active	Underground	Operating Subsidiary	Preparation Plant	Terror Creek Company	"43440 Bowie Rd, Paonia, CO 81428"		0	5	"8,351"
2005	504591	Bowie Mine #2	Colorado	Delta	Uinta Region	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	"Bowie Resources, Llc"	"P.O. Box 483, Paonia, CO 81428"		"1,851,684"	132	"201,922"
2005	504758	Bowie No 3 Mine	Colorado	Delta	Uinta Region	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Bowie Resources Limited	"P.O. Box 483, Paonia, CO 81428"		"2,219,082"	186	"301,210"
2005	503013	Mc Clane Canyon Mine	Colorado	Garfield	Uinta Region	Active	Underground	Indepedent Producer Operator	Mine only	Central Appalachia Mining Llc	"P.O. Box 98, Loma, CO 81524"		"260,891"	27	"58,447"
2005	503672	West Elk Mine	Colorado	Gunnison	Uinta Region	Active	Underground	Operating Subsidiary	Mine only	"Mountain Coal Company, L.L.C."	"5174 Highway 133, Somerset, CO 81434"		"5,576,731"	364	"800,414"
2005	504674	Elk Creek Mine	Colorado	Gunnison	Uinta Region	Active	Underground	Operating Subsidiary	Mine only	"Oxbow Mining, Llc"	"P.O. Box 535, Somerset, CO 81434"		"6,545,485"	300	"576,153"
2005	500266	King Coal Mine	Colorado	La Plata	Western	Active	Underground	Indepedent Producer Operator	Mine only	"National King Coal, Llc"	"4424 County Road 120, Hesperus, CO 81326"		"465,877"	58	"129,663"
2005	502838	Trapper Mine	Colorado	Moffat	Uinta Region	Active	Surface	Indepedent Producer Operator	Mine only	Trapper Mining Inc	"P.O. Box 187, Craig, CO 81626"	International Union of Operation Engineers	"1,883,027"	145	"284,330"
2005	502962	Colowyo Mine	Colorado	Moffat	Uinta Region	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Colowyo Coal Company L P	"5731 State Highway 13, Meeker, CO 81641"		"5,688,873"	286	"602,556"
2005	504775	Colowyo Mine Hwm	Colorado	Moffat	Uinta Region	Active	Surface	Indepedent Producer Operator	Mine only	"Icg Addcar Systems, Llc"	"1414 Addington Circle, Ashland, KY 41102"		"931,873"	22	"50,973"
2005	500299	New Horizon Mine	Colorado	Montrose	Western	Active	Surface	Indepedent Producer Operator	Mine only	"Western Fuels-Colorado, Llc"	"P.O. Box 628, Nucla, CO 81424"	United Mine Workers of America	"420,730"	29	"67,036"
2005	503505	Deserado Mine	Colorado	Rio Blanco	Uinta Region	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Blue Mountain Energy Inc	"3607 County Road #65, Rangely, CO 81648"	United Mine Workers of America	"2,149,481"	152	"292,875"
2005	500304	Seneca	Colorado	Routt	Uinta Region	Mine closed by MSHA	Surface	Operating Subsidiary	Mine only	Seneca Coal Company	"P.O. Box 670, Hayden, CO 81639"	United Mine Workers of America	"1,146,267"	104	"228,001"
2005	503836	Foidel Creek Mine	Colorado	Routt	Uinta Region	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Twentymile Coal Company	"29515 Routt County Rd#27, Oak Creek, CO 80467"		"9,369,969"	416	"918,431"
2005	1100598	Eagle No. 2	Illinois	Gallatin	Illinois Basin	Permanently abandoned	Surface	Indepedent Producer Operator	Preparation Plant	Peabody Coal Company	"P.O. Box 656, Central City, KY 42330"		0	2	"3,599"
2005	1100598	Eagle No. 2	Illinois	Gallatin	Illinois Basin	Permanently abandoned	Underground	Indepedent Producer Operator	Preparation Plant	Peabody Coal Company	"P.O. Box 656, Central City, KY 42330"		0	2	"4,688"
2005	1103017	Wildcat Hills Mine	Illinois	Gallatin	Illinois Basin	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Black Beauty Coal Co	"7100 Eagle Crest Blvd., Suite, Evansville, IN 47715"		"2,643,037"	194	"477,913"
2005	1103142	N.A.A.M. No. 11	Illinois	Gallatin	Illinois Basin	Active	Surface	Contractor	Mine only	North American Auger Mining In	"2405 North Broadway, Poteau, OK 74953"		"59,436"	3	"6,543"
2005	1103020	Creek Paum Mine	Illinois	Jackson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Knight Hawk Coal Llc	"984 East Sugar Hilll Road, Ava, IL 62907"		"1,400,665"	91	"222,256"
2005	1103121	S. Coal Elkville No.1 Mine	Illinois	Jackson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine only	S Coal Company	"770 Coal Rd, Elkville, IL 62932"		"442,191"	30	"75,778"
2005	1103140	Cora Terminal	Illinois	Jackson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Kinder Morgan Operating Ltd. """	"262 Cora Road, Rockwood, IL 62280"	International Union of Operation Engineers	0	26	"57,449"
2005	1103140	Cora Terminal	Illinois	Jackson	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Kinder Morgan Operating Ltd. """	"262 Cora Road, Rockwood, IL 62280"	International Union of Operation Engineers	0	14	"30,934"
2005	1100726	No 1 Mine	Illinois	Macoupin	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Monterey Coal Company	"14300 Brushy Mound Rd, Carlinville, IL 62626"	United Mine Workers of America	"3,007,815"	343	"693,063"
2005	1102236	Crown Ii Mine	Illinois	Macoupin	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Freeman United Coal Mining Com	"4440 Ash Grove, Suite A, Springfield, IL 62711"	United Mine Workers of America	"1,565,265"	222	"509,014"
2005	1102632	Crown Iii Mine	Illinois	Macoupin	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Freeman United Coal Mining Com	"P.O. Box 4630, Springfield, IL 62708"	United Mine Workers of America	"1,871,490"	234	"536,967"
2005	1103045	Red Hawk	Illinois	Perry	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	"Knight Hawk Coal, Llc"	"500 Cutler-Trico Road, Percy, IL 62272"		"675,455"	29	"73,636"
2005	1103119	N.A.A.M. No. 3	Illinois	Perry	Illinois Basin	Active	Surface	Contractor	Mine only	North American Auger Mining In	"2405 North Broadway, Poteau, OK 74953"		"39,230"	3	"5,168"
2005	1103143	Prairie Eagle	Illinois	Perry	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	"Knight Hawk Coal, Llc"	"500 Cutler-Trico Road, Percy, IL 62272"		"394,184"	21	"56,497"
2005	1102408	Gateway Mine	Illinois	Randolph	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine only	Black Beauty Coal Company	"P.O. Box 397, Coulterville, IL 62237"		"507,738"	65	"131,894"
2005	1102546	Preparation Plant	Illinois	Randolph	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Black Beauty Coal Company	"P.O. Box 397, Coulterville, IL 62237"		0	11	"15,036"
2005	1101999	Randolph Prep Plant	Illinois	St Clair	Illinois Basin	Temporarily closed	Surface	Indepedent Producer Operator	Preparation Plant	Peabody Coal Company	"P.O. Box 148, Graham, KY 42344"		0	1	"2,640"
2005	1101999	Randolph Prep Plant	Illinois	St Clair	Illinois Basin	Temporarily closed	Underground	Indepedent Producer Operator	Preparation Plant	Peabody Coal Company	"P.O. Box 148, Graham, KY 42344"		0	1	"2,640"
2005	1102636	Liberty Mine	Illinois	Saline	Illinois Basin	Active	Underground	Contractor	Mine and Preparation Plant	Nubay Mining	"4270 North America Road, Galatia, IL 62935"	United Mine Workers of America	"718,286"	162	"358,681"
2005	1102752	Galatia Mine	Illinois	Saline	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	The American Coal Company	"P.O. Box 727, Harrisburg, IL 62946"		"5,913,651"	898	"2,078,580"
2005	1103054	Willow Lake Portal	Illinois	Saline	Illinois Basin	Active	Underground	Operating Subsidiary	Mine only	Big Ridge Inc	"420 Long Lane Road, Equality, IL 62934"	AFCI	"3,689,660"	382	"805,147"
2005	1103098	Lakeside Synfuel Plant	Illinois	Saline	Illinois Basin	Active	Surface	Indepedent Producer Operator	Preparation Plant	"Lakeside Synfuel, Llc"	"422 Long Lane Road, Equality, IL 62934"		0	2	"4,956"
2005	1103098	Lakeside Synfuel Plant	Illinois	Saline	Illinois Basin	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Lakeside Synfuel, Llc"	"422 Long Lane Road, Equality, IL 62934"		0	21	"44,608"
2005	1103099	Willow Lake Central Preparatio	Illinois	Saline	Illinois Basin	Active	Surface	Operating Subsidiary	Preparation Plant	Big Ridge Inc	"420 Long Lane Road, Equality, IL 62934"	AFCI	0	17	"36,716"
2005	1103099	Willow Lake Central Preparatio	Illinois	Saline	Illinois Basin	Active	Underground	Operating Subsidiary	Preparation Plant	Big Ridge Inc	"420 Long Lane Road, Equality, IL 62934"	AFCI	0	33	"74,544"
2005	1102664	Viper Mine	Illinois	Sangamon	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	"Icg Illinois, Llc"	"8100 East Main, Williamsville, IL 62693"		"2,331,564"	245	"517,072"
2005	1102971	Riola Mine Complex - Riola Por	Illinois	Vermilion	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Black Beauty Coal Company	"8282 Catlin Indianola Road, Catlin, IL 61817"		"879,673"	91	"237,777"
2005	1103060	Riola Mine Complex-Vermilion G	Illinois	Vermilion	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Black Beauty Coal Company	"4500 N. 1500 E. Rd., Ridge Farm, IL 61870"		"1,496,753"	139	"350,555"
2005	1100877	Wabash Mine	Illinois	Wabash	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Wabash Mine Holding Company	"P.O. Box 144, Keensburg, IL 62852"	United Mine Workers of America	"1,725,687"	256	"573,163"
2005	1103064	Friendsville Mine	Illinois	Wabash	Illinois Basin	Active	Surface	Operating Subsidiary	Mine only	Friendsville Mine Llc	"528 Main St, Ste 202, Evansville, IN 47708"		"16,863"	5	"7,544"
2005	1103058	Pattiki	Illinois	White	Illinois Basin	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	"White County Coal, Llc"	"P.O. Box 457, Carmi, IL 62821"		"2,635,320"	274	"655,108"
2005	1202294	Miller Creek Mine-Sugar Ridge	Indiana	Clay	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"P.O. Box 312, Evansville, IN 47702"		"928,558"	70	"202,379"
2005	1202354	Howesville Mine	Indiana	Clay	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Sunrise Coal Llc	"6641 Sr 46, Terre Haute, IN 47802"		"26,564"	32	"52,748"
2005	1202356	Flint Ridge Mine Hwm	Indiana	Crawford	Illinois Basin	Active	Surface	Contractor	Mine only	"Icg Addcar Systems, Llc"	"1414 Addington Circle, Ashland, KY 41102"		"208,477"	21	"20,633"
2005	1201732	Craney Mine	Indiana	Daviess	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Solar Sources Inc	"Post Office Box 7, Petersburg, IN 47567"		"1,994,068"	120	"320,678"
2005	1201946	Viking Mine	Indiana	Daviess	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"Post Office Box 312, Evansville, IN 47702"		"1,547,874"	118	"315,065"
2005	1202147	Francisco Mine	Indiana	Gibson	Illinois Basin	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"7100 Eagle Crest Blvd. Ste 100, Evansville, IN 47715"		"1,785,030"	161	"401,963"
2005	1202147	Francisco Mine	Indiana	Gibson	Illinois Basin	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Black Beauty Coal Company	"7100 Eagle Crest Blvd. Ste 100, Evansville, IN 47715"		0	10	"27,968"
