Calendar Year,Land Category,Land Class,State,County,FIPS Code,Offshore Region,Product, Volume 
2006,Onshore,Federal,WY,Niobrara County,56027,,Oil (bbl)," 316,902 "
2006,Onshore,Federal,WY,Lincoln County,56023,,Oil (bbl)," 466,620 "
2006,Onshore,Federal,WY,Fremont County,56013,,Oil (bbl)," 543,418 "
2006,Onshore,Federal,WY,Weston County,56045,,Oil (bbl)," 545,702 "
2006,Onshore,Federal,WY,Washakie County,56043,,Oil (bbl)," 615,094 "
2006,Onshore,Federal,WY,Uinta County,56041,,Oil (bbl)," 721,479 "
2006,Onshore,Federal,WY,Big Horn County,56003,,Oil (bbl)," 812,268 "
2006,Onshore,Federal,WY,Crook County,56011,,Oil (bbl)," 813,644 "
2006,Onshore,Federal,WY,Johnson County,56019,,Oil (bbl)," 975,658 "
2006,Onshore,Federal,WY,Converse County,56009,,Oil (bbl)," 1,072,173 "
2006,Onshore,Federal,WY,Carbon County,56007,,Oil (bbl)," 1,078,845 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Oil (bbl)," 2,312,143 "
2006,Onshore,Federal,WY,Hot Springs County,56017,,Oil (bbl)," 2,493,318 "
2006,Onshore,Federal,WY,Natrona County,56025,,Oil (bbl)," 3,466,172 "
2006,Onshore,Federal,WY,Campbell County,56005,,Oil (bbl)," 4,686,332 "
2006,Onshore,Federal,WY,Sublette County,56035,,Oil (bbl)," 5,365,674 "
2006,Onshore,Federal,WY,Park County,56029,,Oil (bbl)," 5,455,514 "
2006,Onshore,Mixed Exploratory,WY,Natrona County,56025,,Oil (bbl), 476 
2006,Onshore,Mixed Exploratory,WY,Carbon County,56007,,Oil (bbl)," 1,922 "
2006,Onshore,Mixed Exploratory,WY,Johnson County,56019,,Oil (bbl)," 2,381 "
2006,Onshore,Mixed Exploratory,WY,Fremont County,56013,,Oil (bbl)," 8,062 "
2006,Onshore,Mixed Exploratory,WY,Lincoln County,56023,,Oil (bbl)," 11,974 "
2006,Onshore,Mixed Exploratory,WY,Sublette County,56035,,Oil (bbl)," 25,619 "
2006,Onshore,Mixed Exploratory,WY,Sweetwater County,56037,,Oil (bbl)," 27,065 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Purge Liquor (tons - equivalent)," 69,814 "
2006,Onshore,Federal,WY,Lincoln County,56023,,Salt (tons)," 135,300 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Soda Ash (tons)," 4,755,332 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Bi-Carbonate (tons)," 18,309 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Bisulfite (tons)," 3,033 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Decahydrate (tons)," 4,858 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Sesquicarbonate (tons)," 42,464 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Sulfide (tons)," 30,692 "
2006,Onshore,Federal,WY,Sweetwater County,56037,,Trona Ore (tons)," 123,548 "
2007,Offshore,Federal,,,,Offshore Alaska,Gas (mcf)," 25,819,639 "
2007,Offshore,Federal,,,,Offshore Pacific,Gas (mcf)," 45,563,257 "
2007,Offshore,Federal,,,,Offshore Gulf,Gas (mcf)," 2,813,193,092 "
2007,Offshore,Federal,,,,Offshore Alaska,Oil (bbl)," 2,383,565 "
2007,Offshore,Federal,,,,Offshore Pacific,Oil (bbl)," 24,624,089 "
2007,Offshore,Federal,,,,Offshore Gulf,Oil (bbl)," 467,914,464 "
2007,Onshore,Federal,AK,Kenai Peninsula Borough,02122,,Gas (mcf)," 36,868,368 "
2007,Onshore,Federal,AK,Kenai Peninsula Borough,02122,,Oil (bbl)," 272,400 "
2007,Onshore,Federal,AL,Bibb County,01007,,Clay (tons)," 38,065 "
2007,Onshore,Federal,AL,Jefferson County,01073,,Coal (tons)," 8,991 "
2007,Onshore,Federal,AL,Fayette County,01057,,Coal (tons)," 24,680 "
2007,Onshore,Federal,AL,Lamar County,01075,,Gas (mcf)," 1,660 "
2007,Onshore,Federal,AL,Escambia County,01053,,Gas (mcf)," 2,159 "
2007,Onshore,Federal,AL,Fayette County,01057,,Gas (mcf)," 4,736 "
2007,Onshore,Federal,AL,Baldwin County,01003,,Gas (mcf)," 66,306 "
2007,Onshore,Federal,AL,Tuscaloosa County,01125,,Gas (mcf)," 691,413 "
2007,Onshore,Federal,AL,Mobile County,01097,,Gas (mcf)," 21,627,471 "
2007,Onshore,Federal,AL,Baldwin County,01003,,Oil (bbl), 8 
2007,Onshore,Federal,AL,Mobile County,01097,,Oil (bbl), 8 
2007,Onshore,Federal,AL,Choctaw County,01023,,Oil (bbl), 10 
2007,Onshore,Federal,AL,Lamar County,01075,,Oil (bbl)," 1,146 "
2007,Onshore,Federal,AL,Escambia County,01053,,Oil (bbl)," 9,902 "
2007,Onshore,Federal,AL,Covington County,01039,,Oil (bbl)," 42,008 "
2007,Onshore,Federal,AR,Columbia County,05027,,Gas (mcf)," 4,561 "
2007,Onshore,Federal,AR,Pope County,05115,,Gas (mcf)," 19,938 "
2007,Onshore,Federal,AR,Sharp County,05135,,Gas (mcf)," 30,485 "
2007,Onshore,Federal,AR,Van Buren County,05141,,Gas (mcf)," 68,075 "
2007,Onshore,Federal,AR,Crawford County,05033,,Gas (mcf)," 123,172 "
2007,Onshore,Federal,AR,Conway County,05029,,Gas (mcf)," 158,723 "
2007,Onshore,Federal,AR,Franklin County,05047,,Gas (mcf)," 222,413 "
2007,Onshore,Federal,AR,Faulkner County,05045,,Gas (mcf)," 299,519 "
2007,Onshore,Federal,AR,Johnson County,05071,,Gas (mcf)," 622,073 "
2007,Onshore,Federal,AR,Logan County,05083,,Gas (mcf)," 1,308,566 "
2007,Onshore,Federal,AR,Yell County,05149,,Gas (mcf)," 2,600,872 "
2007,Onshore,Federal,AR,Sebastian County,05131,,Gas (mcf)," 4,415,727 "
2007,Onshore,Federal,AR,Columbia County,05027,,Oil (bbl), 19 
2007,Onshore,Federal,AR,Montgomery County,05097,,Quartz Crystal (tickets/pounds)," 2,400 "
2007,Onshore,Federal,AR,Montgomery County,05097,,Wavellite (spcmn), 280 
2007,Onshore,Federal,AZ,Maricopa County,04013,,Salt (tons)," 47,223 "
2007,Onshore,Federal,CA,San Bernardino County,06071,,Anhydrous Sodium Sulfate (tons)," 177,221 "
2007,Onshore,Federal,CA,San Bernardino County,06071,,Borax-Decahydrate (tons)," 8,286 "
2007,Onshore,Federal,CA,San Bernardino County,06071,,Borax-Pentahydrate (tons)," 9,289 "
2007,Onshore,Federal,CA,San Bernardino County,06071,,Boric Acid (tons)," 15,161 "
2007,Onshore,Federal,CA,Monterey County,06053,,Gas (mcf)," 1,403 "
2007,Onshore,Federal,CA,San Luis Obispo County,06079,,Gas (mcf)," 1,773 "
2007,Onshore,Federal,CA,San Joaquin County,06077,,Gas (mcf)," 3,952 "
2007,Onshore,Federal,CA,Glenn County,06021,,Gas (mcf)," 8,101 "
2007,Onshore,Federal,CA,Contra Costa County,06013,,Gas (mcf)," 11,183 "
2007,Onshore,Federal,CA,Santa Barbara County,06083,,Gas (mcf)," 94,839 "
2007,Onshore,Federal,CA,Kings County,06031,,Gas (mcf)," 103,234 "
2007,Onshore,Federal,CA,Fresno County,06019,,Gas (mcf)," 113,710 "
2007,Onshore,Federal,CA,Los Angeles County,06037,,Gas (mcf)," 137,459 "
2007,Onshore,Federal,CA,Ventura County,06111,,Gas (mcf)," 781,835 "
2007,Onshore,Federal,CA,Sacramento County,06067,,Gas (mcf)," 2,126,758 "
2007,Onshore,Federal,CA,Kern County,06029,,Gas (mcf)," 3,196,593 "
2007,Onshore,Federal,CA,Solano County,06095,,Gas (mcf)," 8,966,183 "
2007,Onshore,Federal,CA,Contra Costa County,06013,,Oil (bbl), 15 
2007,Onshore,Federal,CA,San Benito County,06069,,Oil (bbl), 16 
2007,Onshore,Federal,CA,Monterey County,06053,,Oil (bbl)," 3,067 "
2007,Onshore,Federal,CA,Sacramento County,06067,,Oil (bbl)," 3,375 "
2007,Onshore,Federal,CA,San Luis Obispo County,06079,,Oil (bbl)," 11,086 "
2007,Onshore,Federal,CA,Solano County,06095,,Oil (bbl)," 13,173 "
2007,Onshore,Federal,CA,Fresno County,06019,,Oil (bbl)," 21,833 "
2007,Onshore,Federal,CA,Kings County,06031,,Oil (bbl)," 38,056 "
2007,Onshore,Federal,CA,Santa Barbara County,06083,,Oil (bbl)," 94,861 "
2007,Onshore,Federal,CA,Ventura County,06111,,Oil (bbl)," 305,723 "
2007,Onshore,Federal,CA,Los Angeles County,06037,,Oil (bbl)," 423,348 "
2007,Onshore,Federal,CA,Kern County,06029,,Oil (bbl)," 12,513,260 "
2007,Onshore,Federal,CA,San Bernardino County,06071,,Salt (tons)," 147,570 "
2007,Onshore,Federal,CA,San Bernardino County,06071,,Soda Ash (tons)," 758,283 "
2007,Onshore,Federal,CA,San Bernardino County,06071,,Sodium Bi-Carbonate (tons)," 10,479 "
2007,Onshore,Federal,CO,La Plata County,08067,,Coal (tons)," 148,145 "
2007,Onshore,Federal,CO,Garfield County,08045,,Coal (tons)," 247,120 "
2007,Onshore,Federal,CO,Rio Blanco County,08103,,Coal (tons)," 1,460,127 "
2007,Onshore,Federal,CO,Delta County,08029,,Coal (tons)," 5,018,958 "
2007,Onshore,Federal,CO,Moffat County,08081,,Coal (tons)," 7,110,106 "
2007,Onshore,Federal,CO,Gunnison County,08051,,Coal (tons)," 8,187,286 "
2007,Onshore,Federal,CO,Broomfield County,08014,,Gas (mcf), 5 
2007,Onshore,Federal,CO,Kit Carson County,08063,,Gas (mcf), 25 
2007,Onshore,Federal,CO,Fremont County,08043,,Gas (mcf), 34 
2007,Onshore,Federal,CO,Arapahoe County,08005,,Gas (mcf), 43 
2007,Onshore,Federal,CO,Larimer County,08069,,Gas (mcf), 348 
2007,Onshore,Federal,CO,Logan County,08075,,Gas (mcf)," 1,440 "
2007,Onshore,Federal,CO,Prowers County,08099,,Gas (mcf)," 3,843 "
2007,Onshore,Federal,CO,Kiowa County,08061,,Gas (mcf)," 8,709 "
2007,Onshore,Federal,CO,Routt County,08107,,Gas (mcf)," 15,297 "
2007,Onshore,Federal,CO,Bent County,08011,,Gas (mcf)," 36,683 "
2007,Onshore,Federal,CO,Delta County,08029,,Gas (mcf)," 54,251 "
2007,Onshore,Federal,CO,Baca County,08009,,Gas (mcf)," 85,313 "
2007,Onshore,Federal,CO,Washington County,08121,,Gas (mcf)," 119,999 "
2007,Onshore,Federal,CO,Cheyenne County,08017,,Gas (mcf)," 155,106 "
2007,Onshore,Federal,CO,Gunnison County,08051,,Gas (mcf)," 207,447 "
2007,Onshore,Federal,CO,Jackson County,08057,,Gas (mcf)," 806,186 "
2007,Onshore,Federal,CO,Yuma County,08125,,Gas (mcf)," 1,416,003 "
2007,Onshore,Federal,CO,Weld County,08123,,Gas (mcf)," 1,717,180 "
2007,Onshore,Federal,CO,Archuleta County,08007,,Gas (mcf)," 2,779,055 "
2007,Onshore,Federal,CO,Las Animas County,08071,,Gas (mcf)," 4,217,648 "
2007,Onshore,Federal,CO,Huerfano County,08055,,Gas (mcf)," 7,585,445 "
2007,Onshore,Federal,CO,San Miguel County,08113,,Gas (mcf)," 11,152,288 "
2007,Onshore,Federal,CO,La Plata County,08067,,Gas (mcf)," 13,340,302 "
2007,Onshore,Federal,CO,Moffat County,08081,,Gas (mcf)," 13,838,889 "
2007,Onshore,Federal,CO,Mesa County,08077,,Gas (mcf)," 14,462,338 "
2007,Onshore,Federal,CO,Rio Blanco County,08103,,Gas (mcf)," 62,685,394 "
2007,Onshore,Federal,CO,Garfield County,08045,,Gas (mcf)," 122,155,409 "
2007,Onshore,Federal,CO,Dolores County,08033,,Gas (mcf)," 135,489,448 "
2007,Onshore,Federal,CO,Montezuma County,08083,,Gas (mcf)," 136,703,329 "
2007,Onshore,Mixed Exploratory,CO,Las Animas County,08071,,Gas (mcf)," 13,226 "
2007,Onshore,Mixed Exploratory,CO,Moffat County,08081,,Gas (mcf)," 22,279 "
2007,Onshore,Mixed Exploratory,CO,Mesa County,08077,,Gas (mcf)," 112,979 "
2007,Onshore,Mixed Exploratory,CO,Gunnison County,08051,,Gas (mcf)," 226,749 "
2007,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Gas (mcf)," 794,232 "
2007,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Gas (mcf)," 1,327,303 "
2007,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Gas (mcf)," 7,024,717 "
2007,Onshore,Federal,CO,Gunnison County,08051,,Oil (bbl), 4 
2007,Onshore,Federal,CO,Bent County,08011,,Oil (bbl), 12 
2007,Onshore,Federal,CO,Kit Carson County,08063,,Oil (bbl), 18 
2007,Onshore,Federal,CO,Arapahoe County,08005,,Oil (bbl), 47 
2007,Onshore,Federal,CO,La Plata County,08067,,Oil (bbl), 49 
2007,Onshore,Federal,CO,Fremont County,08043,,Oil (bbl), 73 
2007,Onshore,Federal,CO,Delta County,08029,,Oil (bbl), 87 
2007,Onshore,Federal,CO,Morgan County,08087,,Oil (bbl)," 1,276 "
2007,Onshore,Federal,CO,Larimer County,08069,,Oil (bbl)," 1,456 "
2007,Onshore,Federal,CO,Logan County,08075,,Oil (bbl)," 2,911 "
2007,Onshore,Federal,CO,Kiowa County,08061,,Oil (bbl)," 3,510 "
2007,Onshore,Federal,CO,San Miguel County,08113,,Oil (bbl)," 4,140 "
2007,Onshore,Federal,CO,Washington County,08121,,Oil (bbl)," 10,407 "
2007,Onshore,Federal,CO,Routt County,08107,,Oil (bbl)," 12,852 "
2007,Onshore,Federal,CO,Baca County,08009,,Oil (bbl)," 24,807 "
2007,Onshore,Federal,CO,Cheyenne County,08017,,Oil (bbl)," 25,794 "
2007,Onshore,Federal,CO,Mesa County,08077,,Oil (bbl)," 26,207 "
2007,Onshore,Federal,CO,Dolores County,08033,,Oil (bbl)," 32,723 "
2007,Onshore,Federal,CO,Jackson County,08057,,Oil (bbl)," 84,035 "
2007,Onshore,Federal,CO,Weld County,08123,,Oil (bbl)," 92,321 "
2007,Onshore,Federal,CO,Montezuma County,08083,,Oil (bbl)," 168,863 "
2007,Onshore,Federal,CO,Moffat County,08081,,Oil (bbl)," 197,355 "
2007,Onshore,Federal,CO,Garfield County,08045,,Oil (bbl)," 360,722 "
2007,Onshore,Federal,CO,Rio Blanco County,08103,,Oil (bbl)," 3,019,408 "
2007,Onshore,Mixed Exploratory,CO,Gunnison County,08051,,Oil (bbl), 195 
2007,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Oil (bbl), 279 
2007,Onshore,Mixed Exploratory,CO,Mesa County,08077,,Oil (bbl), 419 
2007,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Oil (bbl)," 3,968 "
2007,Onshore,Mixed Exploratory,CO,Moffat County,08081,,Oil (bbl)," 7,304 "
2007,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Oil (bbl)," 26,110 "
2007,Onshore,Federal,CO,Rio Blanco County,08103,,Sodium Bi-Carbonate (tons)," 101,359 "
2007,Onshore,Federal,ID,Clearwater County,16035,,Gold (oz), 40 
2007,Onshore,Federal,ID,Caribou County,16029,,Phosphate Raw Ore (tons)," 2,324,385 "
2007,Onshore,Federal,IL,Clinton County,17027,,Gas (mcf), 720 
2007,Onshore,Federal,IL,Franklin County,17055,,Gas (mcf)," 7,359 "
2007,Onshore,Federal,IL,Fayette County,17051,,Oil (bbl), 162 
2007,Onshore,Federal,IL,Franklin County,17055,,Oil (bbl)," 18,549 "
2007,Onshore,Federal,IL,Clinton County,17027,,Oil (bbl)," 20,243 "
2007,Onshore,Federal,KS,Comanche County,20033,,Gas (mcf)," 7,255 "
2007,Onshore,Federal,KS,Meade County,20119,,Gas (mcf)," 7,529 "
2007,Onshore,Federal,KS,Stanton County,20187,,Gas (mcf)," 40,141 "
2007,Onshore,Federal,KS,Hamilton County,20075,,Gas (mcf)," 59,879 "
2007,Onshore,Federal,KS,Grant County,20067,,Gas (mcf)," 135,483 "
2007,Onshore,Federal,KS,Seward County,20175,,Gas (mcf)," 250,453 "
2007,Onshore,Federal,KS,Stevens County,20189,,Gas (mcf)," 367,699 "
2007,Onshore,Federal,KS,Haskell County,20081,,Gas (mcf)," 430,635 "
2007,Onshore,Federal,KS,Finney County,20055,,Gas (mcf)," 1,323,905 "
2007,Onshore,Federal,KS,Kearny County,20093,,Gas (mcf)," 2,227,691 "
2007,Onshore,Federal,KS,Morton County,20129,,Gas (mcf)," 3,195,120 "
2007,Onshore,Federal,KS,Stevens County,20189,,Oil (bbl), 1 
2007,Onshore,Federal,KS,Meade County,20119,,Oil (bbl), 39 
2007,Onshore,Federal,KS,Seward County,20175,,Oil (bbl), 525 
2007,Onshore,Federal,KS,Gove County,20063,,Oil (bbl)," 1,623 "
2007,Onshore,Federal,KS,Trego County,20195,,Oil (bbl)," 2,160 "
2007,Onshore,Federal,KS,Lane County,20101,,Oil (bbl)," 5,052 "
2007,Onshore,Federal,KS,Kearny County,20093,,Oil (bbl)," 18,751 "
2007,Onshore,Federal,KS,Finney County,20055,,Oil (bbl)," 19,822 "
2007,Onshore,Federal,KS,Haskell County,20081,,Oil (bbl)," 22,182 "
2007,Onshore,Federal,KS,Morton County,20129,,Oil (bbl)," 240,924 "
2007,Onshore,Federal,KY,Leslie County,21131,,Coal (tons)," 716,170 "
2007,Onshore,Federal,KY,Lawrence County,21127,,Gas (mcf), 48 
2007,Onshore,Federal,KY,Letcher County,21133,,Gas (mcf), 342 
2007,Onshore,Federal,KY,McCreary County,21147,,Gas (mcf), 990 
2007,Onshore,Federal,KY,Floyd County,21071,,Gas (mcf)," 16,256 "
2007,Onshore,Federal,KY,Whitley County,21235,,Gas (mcf)," 18,416 "
2007,Onshore,Federal,KY,Pike County,21195,,Gas (mcf)," 44,784 "
2007,Onshore,Federal,KY,Clay County,21051,,Gas (mcf)," 59,499 "
2007,Onshore,Federal,KY,Leslie County,21131,,Gas (mcf)," 67,217 "
2007,Onshore,Federal,KY,Clay County,21051,,Oil (bbl), 132 
2007,Onshore,Federal,KY,Leslie County,21131,,Oil (bbl), 576 
2007,Onshore,Federal,KY,Henderson County,21101,,Oil (bbl)," 12,396 "
2007,Onshore,Federal,LA,Beauregard Parish,22011,,Gas (mcf), 60 
2007,Onshore,Federal,LA,La Salle Parish,22059,,Gas (mcf), 259 
2007,Onshore,Federal,LA,Vermilion Parish,22113,,Gas (mcf), 332 
2007,Onshore,Federal,LA,Lafourche Parish,22057,,Gas (mcf), 479 
2007,Onshore,Federal,LA,Ouachita Parish,22073,,Gas (mcf), 600 
2007,Onshore,Federal,LA,St. Mary Parish,22101,,Gas (mcf), 766 
2007,Onshore,Federal,LA,St. Martin Parish,22099,,Gas (mcf), 915 
2007,Onshore,Federal,LA,Morehouse Parish,22067,,Gas (mcf)," 1,524 "
2007,Onshore,Federal,LA,Cameron Parish,22023,,Gas (mcf)," 2,213 "
2007,Onshore,Federal,LA,Union Parish,22111,,Gas (mcf)," 3,816 "
2007,Onshore,Federal,LA,Natchitoches Parish,22069,,Gas (mcf)," 4,411 "
2007,Onshore,Federal,LA,Rapides Parish,22079,,Gas (mcf)," 8,902 "
2007,Onshore,Federal,LA,Caldwell Parish,22021,,Gas (mcf)," 11,206 "
2007,Onshore,Federal,LA,South Pass,22721,,Gas (mcf)," 12,481 "
2007,Onshore,Federal,LA,Lincoln Parish,22061,,Gas (mcf)," 19,581 "
2007,Onshore,Federal,LA,West Delta,22719,,Gas (mcf)," 20,163 "
2007,Onshore,Federal,LA,East Baton Rouge Parish,22033,,Gas (mcf)," 21,636 "
2007,Onshore,Federal,LA,Bienville Parish,22013,,Gas (mcf)," 25,894 "
2007,Onshore,Federal,LA,De Soto Parish,22031,,Gas (mcf)," 41,701 "
2007,Onshore,Federal,LA,Caddo Parish,22017,,Gas (mcf)," 42,022 "
2007,Onshore,Federal,LA,Vernon Parish,22115,,Gas (mcf)," 49,103 "
2007,Onshore,Federal,LA,Webster Parish,22119,,Gas (mcf)," 67,889 "
2007,Onshore,Federal,LA,Winn Parish,22127,,Gas (mcf)," 85,858 "
2007,Onshore,Federal,LA,Claiborne Parish,22027,,Gas (mcf)," 177,437 "
2007,Onshore,Federal,LA,Plaquemines Parish,22075,,Gas (mcf)," 849,289 "
2007,Onshore,Federal,LA,Bossier Parish,22015,,Gas (mcf)," 29,165,319 "
2007,Onshore,Federal,LA,Bienville Parish,22013,,Oil (bbl), 13 
2007,Onshore,Federal,LA,Beauregard Parish,22011,,Oil (bbl), 29 
2007,Onshore,Federal,LA,Cameron Parish,22023,,Oil (bbl), 44 
2007,Onshore,Federal,LA,De Soto Parish,22031,,Oil (bbl), 91 
2007,Onshore,Federal,LA,Natchitoches Parish,22069,,Oil (bbl), 147 
2007,Onshore,Federal,LA,Lincoln Parish,22061,,Oil (bbl), 190 
2007,Onshore,Federal,LA,St. Mary Parish,22101,,Oil (bbl), 192 
2007,Onshore,Federal,LA,Lafourche Parish,22057,,Oil (bbl), 352 
2007,Onshore,Federal,LA,La Salle Parish,22059,,Oil (bbl), 364 
2007,Onshore,Federal,LA,St. Martin Parish,22099,,Oil (bbl), 474 
2007,Onshore,Federal,LA,West Delta,22719,,Oil (bbl), 504 
2007,Onshore,Federal,LA,Winn Parish,22127,,Oil (bbl)," 1,562 "
2007,Onshore,Federal,LA,East Baton Rouge Parish,22033,,Oil (bbl)," 2,517 "
2007,Onshore,Federal,LA,Webster Parish,22119,,Oil (bbl)," 7,314 "
2007,Onshore,Federal,LA,Vermilion Parish,22113,,Oil (bbl)," 9,201 "
2007,Onshore,Federal,LA,Caddo Parish,22017,,Oil (bbl)," 9,250 "
2007,Onshore,Federal,LA,Vernon Parish,22115,,Oil (bbl)," 13,704 "
2007,Onshore,Federal,LA,Rapides Parish,22079,,Oil (bbl)," 15,148 "
2007,Onshore,Federal,LA,Claiborne Parish,22027,,Oil (bbl)," 19,195 "
2007,Onshore,Federal,LA,South Pass,22721,,Oil (bbl)," 20,579 "
2007,Onshore,Federal,LA,Bossier Parish,22015,,Oil (bbl)," 136,212 "
2007,Onshore,Federal,LA,Plaquemines Parish,22075,,Oil (bbl)," 199,650 "
2007,Offshore,Federal,LA,Central Gulf of Mexico,,,Salt (tons)," 24,254 "
2007,Onshore,Federal,MI,Alcona County,26001,,Gas (mcf)," 5,617 "
2007,Onshore,Federal,MI,Grand Traverse County,26055,,Gas (mcf)," 9,356 "
2007,Onshore,Federal,MI,Roscommon County,26143,,Gas (mcf)," 11,527 "
2007,Onshore,Federal,MI,Otsego County,26137,,Gas (mcf)," 17,757 "
2007,Onshore,Federal,MI,Lake County,26085,,Gas (mcf)," 35,863 "
2007,Onshore,Federal,MI,Kalkaska County,26079,,Gas (mcf)," 41,029 "
2007,Onshore,Federal,MI,Crawford County,26039,,Gas (mcf)," 53,984 "
2007,Onshore,Federal,MI,Clare County,26035,,Gas (mcf)," 59,246 "
2007,Onshore,Federal,MI,Montmorency County,26119,,Gas (mcf)," 769,014 "
2007,Onshore,Federal,MI,Oscoda County,26135,,Gas (mcf)," 1,982,542 "
2007,Onshore,Federal,MI,Lake County,26085,,Oil (bbl), 165 
2007,Onshore,Federal,MI,Allegan County,26005,,Oil (bbl), 167 
2007,Onshore,Federal,MI,Calhoun County,26025,,Oil (bbl), 194 
2007,Onshore,Federal,MI,Clare County,26035,,Oil (bbl)," 1,703 "
2007,Onshore,Federal,MI,Kalkaska County,26079,,Oil (bbl)," 2,630 "
2007,Onshore,Federal,MI,Roscommon County,26143,,Oil (bbl)," 5,156 "
2007,Onshore,Federal,MI,Oscoda County,26135,,Oil (bbl)," 30,429 "
2007,Onshore,Federal,MO,Shannon County,29203,,Copper Concentrate (tons), 23 
2007,Onshore,Federal,MO,Crawford County,29055,,Copper Concentrate (tons), 659 
2007,Onshore,Federal,MO,Washington County,29221,,Copper Concentrate (tons)," 1,020 "
2007,Onshore,Federal,MO,Dent County,29065,,Copper Concentrate (tons)," 1,417 "
2007,Onshore,Federal,MO,Reynolds County,29179,,Copper Concentrate (tons)," 3,884 "
2007,Onshore,Federal,MO,Iron County,29093,,Copper Concentrate (tons)," 5,661 "
2007,Onshore,Federal,MO,Crawford County,29055,,Lead Concentrate (tons), 85 
2007,Onshore,Federal,MO,Washington County,29221,,Lead Concentrate (tons), 133 
2007,Onshore,Federal,MO,Shannon County,29203,,Lead Concentrate (tons)," 1,402 "
2007,Onshore,Federal,MO,Dent County,29065,,Lead Concentrate (tons)," 28,475 "
2007,Onshore,Federal,MO,Iron County,29093,,Lead Concentrate (tons)," 52,721 "
2007,Onshore,Federal,MO,Reynolds County,29179,,Lead Concentrate (tons)," 140,008 "
2007,Onshore,Federal,MO,Crawford County,29055,,Zinc Concentrate (tons), 20 
2007,Onshore,Federal,MO,Washington County,29221,,Zinc Concentrate (tons), 30 
2007,Onshore,Federal,MO,Shannon County,29203,,Zinc Concentrate (tons), 78 
2007,Onshore,Federal,MO,Dent County,29065,,Zinc Concentrate (tons)," 4,589 "
2007,Onshore,Federal,MO,Iron County,29093,,Zinc Concentrate (tons)," 10,553 "
2007,Onshore,Federal,MO,Reynolds County,29179,,Zinc Concentrate (tons)," 40,820 "
2007,Onshore,Federal,MS,Lawrence County,28077,,Gas (mcf), 265 
2007,Onshore,Federal,MS,Smith County,28129,,Gas (mcf), 613 
2007,Onshore,Federal,MS,Pearl River County,28109,,Gas (mcf), 900 
2007,Onshore,Federal,MS,Lamar County,28073,,Gas (mcf), 922 
2007,Onshore,Federal,MS,Covington County,28031,,Gas (mcf)," 1,072 "
2007,Onshore,Federal,MS,Franklin County,28037,,Gas (mcf)," 4,371 "
2007,Onshore,Federal,MS,Perry County,28111,,Gas (mcf)," 5,878 "
2007,Onshore,Federal,MS,Jasper County,28061,,Gas (mcf)," 12,822 "
2007,Onshore,Federal,MS,Wilkinson County,28157,,Gas (mcf)," 15,031 "
2007,Onshore,Federal,MS,Wayne County,28153,,Gas (mcf)," 15,241 "
