Year	State	County	FIPS	Jobs	Total	Share
2006	MI	Washtenaw County	26161	14	193360	0.0001
2006	MI	Wayne County	26163	642	767197	0.0008
2006	MI	Wexford County	26165	25	14901	0.0017
2007	MI		26000	6219	4179122	0.0015
2007	MI	Allegan County	26005	173	34864	0.0050
2007	MI	Alpena County	26007	37	11587	0.0032
2007	MI	Antrim County	26009	8	5928	0.0013
2007	MI	Arenac County	26011	33	5185	0.0064
2007	MI	Bay County	26017	16	36858	0.0004
2007	MI	Berrien County	26021	123	62547	0.0020
2007	MI	Clare County	26035	4	6812	0.0006
2007	MI	Crawford County	26039	17	4112	0.0041
2007	MI	Delta County	26041	11	14586	0.0008
2007	MI	Eaton County	26045	32	31607	0.0010
2007	MI	Genesee County	26049	14	142766	0.0001
2007	MI	Grand Traverse County	26055	316	47032	0.0067
2007	MI	Gratiot County	26057	9	13602	0.0007
2007	MI	Hillsdale County	26059	13	13183	0.0010
2007	MI	Ingham County	26065	216	161082	0.0013
2007	MI	Iosco County	26069	55	7624	0.0072
2007	MI	Isabella County	26073	343	30504	0.0112
2007	MI	Jackson County	26075	38	55658	0.0007
2007	MI	Kalamazoo County	26077	31	115863	0.0003
2007	MI	Kalkaska County	26079	350	3824	0.0915
2007	MI	Kent County	26081	129	337199	0.0004
2007	MI	Lapeer County	26087	76	20859	0.0036
2007	MI	Livingston County	26093	38	47628	0.0008
2007	MI	Manistee County	26101	32	7731	0.0041
2007	MI	Marquette County	26103	1396	28167	0.0496
2007	MI	Montcalm County	26117	11	15356	0.0007
2007	MI	Montmorency County	26119	28	2169	0.0129
2007	MI	Newaygo County	26123	7	10844	0.0006
2007	MI	Oakland County	26125	188	692350	0.0003
2007	MI	Ogemaw County	26129	27	6389	0.0042
2007	MI	Otsego County	26137	297	10831	0.0274
2007	MI	Ottawa County	26139	106	109724	0.0010
2007	MI	St. Clair County	26147	5	49081	0.0001
2007	MI	Sanilac County	26151	73	11340	0.0064
2007	MI	Schoolcraft County	26153	132	2756	0.0479
2007	MI	Shiawassee County	26155	55	16816	0.0033
2007	MI	Tuscola County	26157	31	12089	0.0026
2007	MI	Washtenaw County	26161	12	190766	0.0001
2007	MI	Wayne County	26163	487	747548	0.0007
2007	MI	Wexford County	26165	21	14387	0.0015
2008	MI		26000	6388	4070914	0.0016
2008	MI	Alpena County	26007	39	11658	0.0033
2008	MI	Arenac County	26011	28	5239	0.0053
2008	MI	Baraga County	26013	6	3657	0.0016
2008	MI	Bay County	26017	16	36652	0.0004
2008	MI	Berrien County	26021	116	62131	0.0019
2008	MI	Delta County	26041	12	14193	0.0008
2008	MI	Eaton County	26045	34	30936	0.0011
2008	MI	Genesee County	26049	13	135590	0.0001
2008	MI	Grand Traverse County	26055	384	46326	0.0083
2008	MI	Gratiot County	26057	9	13252	0.0007
2008	MI	Ingham County	26065	209	159687	0.0013
2008	MI	Iosco County	26069	36	7334	0.0049
2008	MI	Isabella County	26073	363	30190	0.0120
2008	MI	Jackson County	26075	38	54856	0.0007
2008	MI	Kalamazoo County	26077	32	113845	0.0003
2008	MI	Kalkaska County	26079	392	3858	0.1016
2008	MI	Kent County	26081	132	329838	0.0004
2008	MI	Lapeer County	26087	82	20213	0.0041
2008	MI	Livingston County	26093	33	45835	0.0007
2008	MI	Manistee County	26101	35	7577	0.0046
2008	MI	Marquette County	26103	1555	28169	0.0552
2008	MI	Montmorency County	26119	33	2085	0.0158
2008	MI	Oakland County	26125	179	671918	0.0003
2008	MI	Ogemaw County	26129	34	6346	0.0054
2008	MI	Otsego County	26137	302	10532	0.0287
2008	MI	Ottawa County	26139	121	107180	0.0011
2008	MI	St. Clair County	26147	4	48118	0.0001
2008	MI	Sanilac County	26151	67	10794	0.0062
2008	MI	Schoolcraft County	26153	144	2829	0.0509
2008	MI	Shiawassee County	26155	54	16203	0.0033
2008	MI	Tuscola County	26157	23	11708	0.0020
2008	MI	Washtenaw County	26161	11	186883	0.0001
2008	MI	Wayne County	26163	427	721270	0.0006
2008	MI	Wexford County	26165	24	13802	0.0017
2009	MI		26000	5539	3775435	0.0015
2009	MI	Allegan County	26005	100	31484	0.0032
2009	MI	Alpena County	26007	38	11069	0.0034
2009	MI	Arenac County	26011	28	4755	0.0059
2009	MI	Bay County	26017	17	35111	0.0005
2009	MI	Berrien County	26021	120	57402	0.0021
2009	MI	Chippewa County	26033	24	12788	0.0019
2009	MI	Clinton County	26037	50	14031	0.0036
2009	MI	Delta County	26041	7	13357	0.0005
2009	MI	Eaton County	26045	33	29458	0.0011
2009	MI	Genesee County	26049	13	127144	0.0001
2009	MI	Grand Traverse County	26055	298	43479	0.0069
2009	MI	Gratiot County	26057	9	12612	0.0007
2009	MI	Ingham County	26065	200	150474	0.0013
2009	MI	Isabella County	26073	311	28287	0.0110
2009	MI	Jackson County	26075	40	51294	0.0008
2009	MI	Kalamazoo County	26077	30	108834	0.0003
2009	MI	Kalkaska County	26079	354	3534	0.1002
2009	MI	Kent County	26081	101	303994	0.0003
2009	MI	Lapeer County	26087	74	18277	0.0040
2009	MI	Leelanau County	26089	12	5861	0.0020
2009	MI	Livingston County	26093	31	41865	0.0007
2009	MI	Manistee County	26101	30	7217	0.0042
2009	MI	Marquette County	26103	1353	26994	0.0501
2009	MI	Montmorency County	26119	30	1898	0.0158
2009	MI	Oakland County	26125	145	612255	0.0002
2009	MI	Ogemaw County	26129	32	6032	0.0053
2009	MI	Otsego County	26137	296	9970	0.0297
2009	MI	Ottawa County	26139	67	98575	0.0007
2009	MI	St. Clair County	26147	4	43312	0.0001
2009	MI	Sanilac County	26151	60	9863	0.0061
2009	MI	Schoolcraft County	26153	128	2777	0.0461
2009	MI	Shiawassee County	26155	22	15421	0.0014
2009	MI	Tuscola County	26157	17	11092	0.0015
2009	MI	Washtenaw County	26161	7	181171	0.0000
2009	MI	Wayne County	26163	417	662113	0.0006
2009	MI	Wexford County	26165	25	12461	0.0020
2010	MI		26000	5615	3770225	0.0015
2010	MI	Allegan County	26005	59	31544	0.0019
2010	MI	Alpena County	26007	56	10896	0.0051
2010	MI	Arenac County	26011	27	4390	0.0062
2010	MI	Bay County	26017	20	35053	0.0006
2010	MI	Berrien County	26021	120	58109	0.0021
2010	MI	Chippewa County	26033	31	12731	0.0024
2010	MI	Clinton County	26037	51	14073	0.0036
2010	MI	Eaton County	26045	34	29806	0.0011
2010	MI	Genesee County	26049	12	126257	0.0001
2010	MI	Grand Traverse County	26055	252	43464	0.0058
2010	MI	Gratiot County	26057	8	12847	0.0006
2010	MI	Ingham County	26065	195	152319	0.0013
2010	MI	Isabella County	26073	319	27439	0.0116
2010	MI	Jackson County	26075	53	51071	0.0010
2010	MI	Kalamazoo County	26077	31	106983	0.0003
2010	MI	Kalkaska County	26079	441	3663	0.1204
2010	MI	Kent County	26081	128	307289	0.0004
2010	MI	Lapeer County	26087	79	19066	0.0041
2010	MI	Leelanau County	26089	32	5782	0.0055
2010	MI	Livingston County	26093	29	42670	0.0007
2010	MI	Manistee County	26101	29	7062	0.0041
2010	MI	Marquette County	26103	1474	26840	0.0549
2010	MI	Missaukee County	26113	13	2640	0.0049
2010	MI	Montmorency County	26119	24	1926	0.0125
2010	MI	Oakland County	26125	144	611142	0.0002
2010	MI	Ogemaw County	26129	31	6077	0.0051
2010	MI	Otsego County	26137	283	9648	0.0293
2010	MI	Ottawa County	26139	33	99646	0.0003
2010	MI	Sanilac County	26151	59	9731	0.0061
2010	MI	Schoolcraft County	26153	122	2837	0.0430
2010	MI	Shiawassee County	26155	29	15693	0.0018
2010	MI	Washtenaw County	26161	10	186349	0.0001
2010	MI	Wayne County	26163	398	657150	0.0006
2010	MI	Wexford County	26165	30	12483	0.0024
2011	MI		26000	5909	3854837	0.0015
2011	MI	Allegan County	26005	38	33507	0.0011
2011	MI	Alpena County	26007	58	10828	0.0054
2011	MI	Arenac County	26011	20	4319	0.0046
2011	MI	Bay County	26017	12	35028	0.0003
2011	MI	Berrien County	26021	122	58552	0.0021
2011	MI	Chippewa County	26033	29	12776	0.0023
2011	MI	Clinton County	26037	56	14190	0.0039
2011	MI	Eaton County	26045	34	29775	0.0011
2011	MI	Genesee County	26049	16	127880	0.0001
2011	MI	Grand Traverse County	26055	256	44366	0.0058
2011	MI	Gratiot County	26057	9	13099	0.0007
2011	MI	Ingham County	26065	203	153551	0.0013
2011	MI	Isabella County	26073	323	27978	0.0115
2011	MI	Jackson County	26075	72	53837	0.0013
2011	MI	Kalamazoo County	26077	31	107359	0.0003
2011	MI	Kalkaska County	26079	443	3729	0.1188
2011	MI	Kent County	26081	118	319038	0.0004
2011	MI	Lapeer County	26087	77	19987	0.0039
2011	MI	Leelanau County	26089	19	5690	0.0033
2011	MI	Livingston County	26093	28	44938	0.0006
2011	MI	Manistee County	26101	29	6921	0.0042
2011	MI	Marquette County	26103	1623	26638	0.0609
2011	MI	Oakland County	26125	134	635554	0.0002
2011	MI	Ogemaw County	26129	33	5871	0.0056
2011	MI	Otsego County	26137	254	9523	0.0267
2011	MI	Ottawa County	26139	25	105098	0.0002
2011	MI	Saginaw County	26145	48	81754	0.0006
2011	MI	Sanilac County	26151	58	10060	0.0058
2011	MI	Schoolcraft County	26153	122	2775	0.0440
2011	MI	Shiawassee County	26155	26	15807	0.0016
2011	MI	Wayne County	26163	415	671985	0.0006
2011	MI	Wexford County	26165	43	12613	0.0034
2012	MI		26000	6303	3935694	0.0016
2012	MI	Allegan County	26005	22	34140	0.0006
2012	MI	Alpena County	26007	105	11263	0.0093
2012	MI	Arenac County	26011	11	4365	0.0025
2012	MI	Bay County	26017	10	35643	0.0003
2012	MI	Berrien County	26021	112	59223	0.0019
2012	MI	Chippewa County	26033	30	13273	0.0023
2012	MI	Clinton County	26037	57	14287	0.0040
2012	MI	Eaton County	26045	33	30323	0.0011
2012	MI	Genesee County	26049	19	129344	0.0001
2012	MI	Gladwin County	26051	8	3905	0.0020
2012	MI	Grand Traverse County	26055	302	44884	0.0067
2012	MI	Gratiot County	26057	9	13207	0.0007
2012	MI	Ingham County	26065	206	153389	0.0013
2012	MI	Iosco County	26069	24	7084	0.0034
2012	MI	Isabella County	26073	403	28534	0.0141
2012	MI	Jackson County	26075	81	54411	0.0015
2012	MI	Kalamazoo County	26077	74	109693	0.0007
2012	MI	Kalkaska County	26079	471	3802	0.1239
2012	MI	Kent County	26081	119	333598	0.0004
2012	MI	Lapeer County	26087	76	21122	0.0036
2012	MI	Leelanau County	26089	12	5825	0.0021
2012	MI	Livingston County	26093	30	47995	0.0006
2012	MI	Manistee County	26101	28	6869	0.0041
2012	MI	Marquette County	26103	1580	27195	0.0581
2012	MI	Menominee County	26109	16	7477	0.0021
2012	MI	Missaukee County	26113	24	2858	0.0084
2012	MI	Oakland County	26125	134	660419	0.0002
2012	MI	Oceana County	26127	29	6787	0.0043
2012	MI	Ogemaw County	26129	34	5985	0.0057
2012	MI	Otsego County	26137	243	9428	0.0258
2012	MI	Ottawa County	26139	26	108723	0.0002
2012	MI	Saginaw County	26145	54	82828	0.0007
2012	MI	Sanilac County	26151	59	10567	0.0056
2012	MI	Schoolcraft County	26153	119	2705	0.0440
2012	MI	Shiawassee County	26155	27	15878	0.0017
2012	MI	Washtenaw County	26161	12	193614	0.0001
2012	MI	Wayne County	26163	453	685191	0.0007
2012	MI	Wexford County	26165	44	12562	0.0035
2013	MI		26000	6492	4018602	0.0016
2013	MI	Allegan County	26005	32	36175	0.0009
2013	MI	Alpena County	26007	100	10889	0.0092
2013	MI	Barry County	26015	9	11307	0.0008
2013	MI	Bay County	26017	14	35393	0.0004
2013	MI	Berrien County	26021	100	59233	0.0017
2013	MI	Chippewa County	26033	32	12916	0.0025
2013	MI	Clare County	26035	4	6622	0.0006
2013	MI	Clinton County	26037	60	15231	0.0039
2013	MI	Eaton County	26045	35	34859	0.0010
2013	MI	Genesee County	26049	41	131566	0.0003
2013	MI	Grand Traverse County	26055	278	45803	0.0061
2013	MI	Gratiot County	26057	8	12660	0.0006
2013	MI	Ingham County	26065	213	150395	0.0014
2013	MI	Iosco County	26069	25	7174	0.0035
2013	MI	Isabella County	26073	408	28713	0.0142
2013	MI	Jackson County	26075	88	56550	0.0016
2013	MI	Kalamazoo County	26077	39	111302	0.0004
2013	MI	Kalkaska County	26079	533	3580	0.1489
2013	MI	Kent County	26081	134	347717	0.0004
2013	MI	Lapeer County	26087	73	20863	0.0035
2013	MI	Leelanau County	26089	11	6167	0.0018
2013	MI	Livingston County	26093	35	52384	0.0007
2013	MI	Manistee County	26101	28	6850	0.0041
2013	MI	Marquette County	26103	1517	27529	0.0551
2013	MI	Mecosta County	26107	16	12220	0.0013
2013	MI	Menominee County	26109	7	7280	0.0010
2013	MI	Missaukee County	26113	21	2998	0.0070
2013	MI	Oakland County	26125	126	678565	0.0002
2013	MI	Oceana County	26127	26	6983	0.0037
2013	MI	Ogemaw County	26129	37	6032	0.0061
2013	MI	Osceola County	26133	98	5203	0.0188
2013	MI	Otsego County	26137	240	9505	0.0252
2013	MI	Ottawa County	26139	28	110706	0.0003
2013	MI	Saginaw County	26145	82	83080	0.0010
2013	MI	Sanilac County	26151	63	10977	0.0057
2013	MI	Schoolcraft County	26153	122	2712	0.0450
2013	MI	Shiawassee County	26155	31	15842	0.0020
2013	MI	Washtenaw County	26161	8	197235	0.0000
2013	MI	Wayne County	26163	530	684929	0.0008
2013	MI	Wexford County	26165	40	13043	0.0031
