Year	State	County	FIPS	Jobs	Total	Share
2007	WI	Kewaunee County	55061	6	7279	0.0008
2007	WI	Manitowoc County	55071	50	35126	0.0014
2007	WI	Marathon County	55073	84	71108	0.0012
2007	WI	Milwaukee County	55079	50	496708	0.0001
2007	WI	Oconto County	55083	23	9163	0.0025
2007	WI	Polk County	55095	24	15278	0.0016
2007	WI	Racine County	55101	41	75902	0.0005
2007	WI	Rock County	55105	117	67643	0.0017
2007	WI	St. Croix County	55109	29	28745	0.0010
2007	WI	Washington County	55131	79	53101	0.0015
2007	WI	Waukesha County	55133	323	236565	0.0014
2007	WI	Waushara County	55137	8	6532	0.0012
2008	WI		55000	2605	2772889	0.0009
2008	WI	Brown County	55009	104	148409	0.0007
2008	WI	Columbia County	55021	48	20666	0.0023
2008	WI	Dane County	55025	181	303992	0.0006
2008	WI	Fond Du Lac County	55039	344	45928	0.0075
2008	WI	Green Lake County	55047	54	6895	0.0078
2008	WI	Manitowoc County	55071	48	35922	0.0013
2008	WI	Marathon County	55073	78	70045	0.0011
2008	WI	Milwaukee County	55079	52	496779	0.0001
2008	WI	Oconto County	55083	19	9243	0.0021
2008	WI	Polk County	55095	21	15162	0.0014
2008	WI	Racine County	55101	31	75492	0.0004
2008	WI	Rock County	55105	109	65402	0.0017
2008	WI	St. Croix County	55109	21	28959	0.0007
2008	WI	Washington County	55131	60	52308	0.0011
2008	WI	Waukesha County	55133	275	233224	0.0012
2009	WI		55000	2297	2644190	0.0009
2009	WI	Brown County	55009	98	143386	0.0007
2009	WI	Columbia County	55021	44	20145	0.0022
2009	WI	Dane County	55025	183	294252	0.0006
2009	WI	Fond Du Lac County	55039	297	42939	0.0069
2009	WI	Green Lake County	55047	46	6429	0.0072
2009	WI	Manitowoc County	55071	49	34027	0.0014
2009	WI	Marathon County	55073	46	65917	0.0007
2009	WI	Milwaukee County	55079	40	471748	0.0001
2009	WI	Oconto County	55083	17	8626	0.0020
2009	WI	Rock County	55105	105	58968	0.0018
2009	WI	St. Croix County	55109	17	27587	0.0006
2009	WI	Washington County	55131	57	49226	0.0012
2009	WI	Waupaca County	55135	9	19586	0.0005
2010	WI		55000	2221	2633572	0.0008
2010	WI	Brown County	55009	83	143456	0.0006
2010	WI	Dane County	55025	159	295075	0.0005
2010	WI	Fond Du Lac County	55039	255	42941	0.0059
2010	WI	Green Lake County	55047	44	6392	0.0069
2010	WI	Manitowoc County	55071	53	33371	0.0016
2010	WI	Marathon County	55073	29	64645	0.0004
2010	WI	Milwaukee County	55079	36	465350	0.0001
2010	WI	Oconto County	55083	11	8619	0.0013
2010	WI	Polk County	55095	26	14516	0.0018
2010	WI	Racine County	55101	32	71081	0.0005
2010	WI	Rock County	55105	100	58737	0.0017
2010	WI	St. Croix County	55109	15	27950	0.0005
2010	WI	Washington County	55131	64	48640	0.0013
2010	WI	Waukesha County	55133	225	218776	0.0010
2010	WI	Waupaca County	55135	6	19739	0.0003
2011	WI		55000	2298	2664920	0.0009
2011	WI	Brown County	55009	84	144973	0.0006
2011	WI	Chippewa County	55017	27	21847	0.0012
2011	WI	Dane County	55025	160	299527	0.0005
2011	WI	Fond Du Lac County	55039	263	43520	0.0060
2011	WI	Green Lake County	55047	47	6499	0.0072
2011	WI	Manitowoc County	55071	49	33781	0.0015
2011	WI	Marathon County	55073	25	64940	0.0004
2011	WI	Milwaukee County	55079	35	468422	0.0001
2011	WI	Oconto County	55083	12	8423	0.0014
2011	WI	Polk County	55095	32	14732	0.0022
2011	WI	Racine County	55101	35	72338	0.0005
2011	WI	Rock County	55105	96	58499	0.0016
2011	WI	St. Croix County	55109	13	29059	0.0004
2011	WI	Washington County	55131	59	49876	0.0012
2011	WI	Waukesha County	55133	219	223494	0.0010
2011	WI	Waupaca County	55135	5	19876	0.0003
2012	WI		55000	2740	2695404	0.0010
2012	WI	Brown County	55009	85	146976	0.0006
2012	WI	Chippewa County	55017	126	22495	0.0056
2012	WI	Dane County	55025	160	305382	0.0005
2012	WI	Fond Du Lac County	55039	261	44073	0.0059
2012	WI	Green Lake County	55047	54	6541	0.0083
2012	WI	Manitowoc County	55071	50	33534	0.0015
2012	WI	Marathon County	55073	29	65125	0.0004
2012	WI	Milwaukee County	55079	36	469596	0.0001
2012	WI	Monroe County	55081	101	19382	0.0052
2012	WI	Racine County	55101	34	73473	0.0005
2012	WI	Rock County	55105	99	60342	0.0016
2012	WI	St. Croix County	55109	11	30116	0.0004
2012	WI	Washington County	55131	58	51246	0.0011
2012	WI	Waukesha County	55133	241	226993	0.0011
2012	WI	Waupaca County	55135	5	19883	0.0003
2013	WI		55000	2997	2721960	0.0011
2013	WI	Barron County	55005	139	20488	0.0068
2013	WI	Brown County	55009	77	147903	0.0005
2013	WI	Chippewa County	55017	152	23020	0.0066
2013	WI	Dane County	55025	157	308445	0.0005
2013	WI	Dunn County	55033	51	16277	0.0031
2013	WI	Fond Du Lac County	55039	245	45295	0.0054
2013	WI	Green Lake County	55047	50	6388	0.0078
2013	WI	Manitowoc County	55071	51	33111	0.0015
2013	WI	Marathon County	55073	78	66116	0.0012
2013	WI	Milwaukee County	55079	34	474858	0.0001
2013	WI	Monroe County	55081	216	19535	0.0111
2013	WI	Oconto County	55083	9	8611	0.0010
2013	WI	Outagamie County	55087	78	102131	0.0008
2013	WI	Racine County	55101	27	72412	0.0004
2013	WI	Rock County	55105	103	61575	0.0017
2013	WI	St. Croix County	55109	6	31305	0.0002
2013	WI	Washington County	55131	59	52088	0.0011
2013	WI	Waukesha County	55133	247	229375	0.0011
