Year	State	County	FIPS	Commodity	type	Revenue
2004	KS	Stevens	20189	Gas	Royalties	205288.76
2004	KS	Trego	20195	Oil	Royalties	7760.06
2005	KS	Comanche	20033	Oil & Gas	Other Roy Vals	10.89
2005	KS	Comanche	20033	Gas	Royalties	5827.51
2005	KS	Ellsworth	20053	Gas	Royalties	7082.95
2005	KS	Finney	20055	Oil & Gas	Other Revenues	29.43
2005	KS	Finney	20055	Gas	Other Roy Vals	-370.16
2005	KS	Finney	20055	Gas	Other Roy Vals	176.24
2005	KS	Finney	20055	Oil & Gas	Other Roy Vals	48626.92
2005	KS	Finney	20055	Gas	Royalties	246.2
2005	KS	Finney	20055	Gas	Royalties	25587.69
2005	KS	Finney	20055	Gas	Royalties	124001.74
2005	KS	Finney	20055	Gas	Royalties	921074.24
2005	KS	Finney	20055	Oil	Royalties	196130.81
2005	KS	Gove	20063	Oil	Royalties	12320.65
2005	KS	Grant	20067	Oil & Gas	Other Revenues	-5.98
2005	KS	Grant	20067	Oil & Gas	Other Roy Vals	-626.48
2005	KS	Grant	20067	Gas	Royalties	5093.86
2005	KS	Grant	20067	Gas	Royalties	15075.34
2005	KS	Grant	20067	Gas	Royalties	30053.07
2005	KS	Hamilton	20075	Oil & Gas	Other Roy Vals	-324.56
2005	KS	Hamilton	20075	Gas	Royalties	292.87
2005	KS	Hamilton	20075	Gas	Royalties	783.71
2005	KS	Hamilton	20075	Gas	Royalties	15474.25
2005	KS	Haskell	20081	Gas	Other Roy Vals	87.01
2005	KS	Haskell	20081	Oil & Gas	Other Roy Vals	15418.32
2005	KS	Haskell	20081	Gas	Royalties	121.1
2005	KS	Haskell	20081	Gas	Royalties	1840.93
2005	KS	Haskell	20081	Gas	Royalties	9099.44
2005	KS	Haskell	20081	Gas	Royalties	373752.2
2005	KS	Haskell	20081	Oil	Royalties	106789.35
2005	KS	Kearny	20093	Oil & Gas	Other Revenues	720.27
2005	KS	Kearny	20093	Oil & Gas	Other Roy Vals	101015.27
2005	KS	Kearny	20093	Gas	Royalties	194557.5
2005	KS	Kearny	20093	Gas	Royalties	641502.7
2005	KS	Kearny	20093	Gas	Royalties	1260054.4
2005	KS	Kearny	20093	Oil	Royalties	25268.94
2005	KS	Lane	20101	Oil	Royalties	13768.28
2005	KS	Meade	20119	Oil & Gas	Other Roy Vals	330
2005	KS	Meade	20119	Gas	Royalties	11089.22
2005	KS	Morton	20129	Oil & Gas	Other Revenues	32686.91
2005	KS	Morton	20129	Oil & Gas	Other Roy Vals	-233011.65
2005	KS	Morton	20129	Gas	Royalties	129224.97
2005	KS	Morton	20129	Gas	Royalties	287784.44
2005	KS	Morton	20129	Gas	Royalties	2594478.92
2005	KS	Morton	20129	Oil	Royalties	2322.92
2005	KS	Morton	20129	Oil	Royalties	802503.27
2005	KS	Seward	20175	Oil & Gas	Other Revenues	-155.98
2005	KS	Seward	20175	Oil & Gas	Other Roy Vals	-7264.03
2005	KS	Seward	20175	Gas	Royalties	3400.1
2005	KS	Seward	20175	Gas	Royalties	13130.93
2005	KS	Seward	20175	Gas	Royalties	90290.42
2005	KS	Seward	20175	Oil	Royalties	137.72
2005	KS	Seward	20175	Oil	Royalties	1245.54
2005	KS	Stanton	20187	Oil & Gas	Other Roy Vals	958.35
2005	KS	Stanton	20187	Gas	Royalties	7285.22
2005	KS	Stanton	20187	Gas	Royalties	16274.58
2005	KS	Stanton	20187	Gas	Royalties	193.76
2005	KS	Stevens	20189	Oil & Gas	Other Revenues	85.69
2005	KS	Stevens	20189	Oil & Gas	Other Roy Vals	-23418.56
2005	KS	Stevens	20189	Gas	Royalties	7413.48
2005	KS	Stevens	20189	Gas	Royalties	34656.34
2005	KS	Stevens	20189	Gas	Royalties	260694.48
2005	KS	Trego	20195	Oil	Royalties	10320.82
2006	KS	Comanche	20033	Gas	Royalties	5119.65
2006	KS	Ellsworth	20053	Gas	Royalties	9620.21
2006	KS	Finney	20055	Oil & Gas	Other Revenues	136.81
2006	KS	Finney	20055	Gas	Other Roy Vals	147.81
2006	KS	Finney	20055	Gas	Other Roy Vals	36.25
2006	KS	Finney	20055	Oil & Gas	Other Roy Vals	3654.08
2006	KS	Finney	20055	Gas	Royalties	264.81
2006	KS	Finney	20055	Gas	Royalties	35365.89
2006	KS	Finney	20055	Gas	Royalties	134445.84
2006	KS	Finney	20055	Gas	Royalties	856278.01
2006	KS	Finney	20055	Oil	Royalties	211207.51
2006	KS	Gove	20063	Oil	Royalties	13601.23
2006	KS	Grant	20067	Oil & Gas	Other Revenues	29.12
2006	KS	Grant	20067	Oil & Gas	Other Roy Vals	-203.5
2006	KS	Grant	20067	Gas	Royalties	6228
2006	KS	Grant	20067	Gas	Royalties	14070.48
2006	KS	Grant	20067	Gas	Royalties	19886.05
2006	KS	Hamilton	20075	Oil & Gas	Other Roy Vals	112
2006	KS	Hamilton	20075	Gas	Royalties	352.53
2006	KS	Hamilton	20075	Gas	Royalties	909.9
2006	KS	Hamilton	20075	Gas	Royalties	11978.08
2006	KS	Haskell	20081	Gas	Other Roy Vals	32.77
2006	KS	Haskell	20081	Oil & Gas	Other Roy Vals	37.95
2006	KS	Haskell	20081	Gas	Royalties	2861.7
2006	KS	Haskell	20081	Gas	Royalties	12836.59
2006	KS	Haskell	20081	Gas	Royalties	337165.29
2006	KS	Haskell	20081	Oil	Royalties	120010.03
2006	KS	Kearny	20093	Oil & Gas	Other Revenues	1226.92
2006	KS	Kearny	20093	Oil & Gas	Other Roy Vals	-15011.63
2006	KS	Kearny	20093	Gas	Royalties	210337.81
2006	KS	Kearny	20093	Gas	Royalties	520730.21
2006	KS	Kearny	20093	Gas	Royalties	1224980.24
2006	KS	Kearny	20093	Oil	Royalties	29007.53
2006	KS	Lane	20101	Oil	Royalties	34677.42
2006	KS	Meade	20119	Gas	Royalties	8387.28
2006	KS	Morton	20129	Oil & Gas	Other Revenues	13223.75
2006	KS	Morton	20129	Oil & Gas	Other Roy Vals	9911.27
2006	KS	Morton	20129	Gas	Royalties	176540.68
2006	KS	Morton	20129	Gas	Royalties	344978.45
2006	KS	Morton	20129	Gas	Royalties	1043428.18
2006	KS	Morton	20129	Oil	Royalties	695.85
2006	KS	Morton	20129	Oil	Royalties	3513674.37
2006	KS	Seward	20175	Oil & Gas	Other Revenues	10.27
2006	KS	Seward	20175	Oil & Gas	Other Roy Vals	79.29
2006	KS	Seward	20175	Gas	Royalties	7253.65
2006	KS	Seward	20175	Gas	Royalties	24453.48
2006	KS	Seward	20175	Gas	Royalties	84585.31
2006	KS	Seward	20175	Oil	Royalties	-24.48
2006	KS	Seward	20175	Oil	Royalties	1031.29
2006	KS	Seward	20175	Other	Royalties	-57.39
2006	KS	Stanton	20187	Oil & Gas	Other Roy Vals	-825.23
2006	KS	Stanton	20187	Gas	Royalties	5710.85
2006	KS	Stanton	20187	Gas	Royalties	6554.5
2006	KS	Stanton	20187	Gas	Royalties	187.7
2006	KS	Stevens	20189	Oil & Gas	Other Revenues	36.54
2006	KS	Stevens	20189	Oil & Gas	Other Roy Vals	1433.71
2006	KS	Stevens	20189	Gas	Royalties	11428.2
2006	KS	Stevens	20189	Gas	Royalties	22556.15
2006	KS	Stevens	20189	Gas	Royalties	251978.27
2006	KS	Trego	20195	Oil	Royalties	16379.88
2007	KS	Comanche	20033	Oil & Gas	Other Roy Vals	81.61
2007	KS	Comanche	20033	Gas	Royalties	4934.66
2007	KS	Comanche	20033	Oil	Royalties	54.3
2007	KS	Ellsworth	20053	Gas	Royalties	1206.15
2007	KS	Finney	20055	Oil & Gas	Other Revenues	22.06
2007	KS	Finney	20055	Gas	Other Roy Vals	20.24
2007	KS	Finney	20055	Gas	Other Roy Vals	5.38
2007	KS	Finney	20055	Oil & Gas	Other Roy Vals	-31866.31
2007	KS	Finney	20055	Gas	Royalties	209.88
2007	KS	Finney	20055	Gas	Royalties	57448.28
2007	KS	Finney	20055	Gas	Royalties	77243.11
2007	KS	Finney	20055	Gas	Royalties	721124.26
2007	KS	Finney	20055	Oil	Royalties	254246.75
2007	KS	Gove	20063	Oil	Royalties	14680.83
2007	KS	Grant	20067	Oil & Gas	Other Revenues	9.15
2007	KS	Grant	20067	Oil & Gas	Other Roy Vals	495.24
2007	KS	Grant	20067	Gas	Royalties	5372.06
2007	KS	Grant	20067	Gas	Royalties	10966.93
2007	KS	Grant	20067	Gas	Royalties	21113.67
2007	KS	Hamilton	20075	Oil & Gas	Other Roy Vals	85.22
2007	KS	Hamilton	20075	Gas	Royalties	136.8
2007	KS	Hamilton	20075	Gas	Royalties	271.69
2007	KS	Hamilton	20075	Gas	Royalties	15402.6
2007	KS	Haskell	20081	Gas	Other Roy Vals	3.91
2007	KS	Haskell	20081	Oil & Gas	Other Roy Vals	-13174.16
2007	KS	Haskell	20081	Gas	Royalties	6418.22
2007	KS	Haskell	20081	Gas	Royalties	12352.05
2007	KS	Haskell	20081	Gas	Royalties	277738.88
2007	KS	Haskell	20081	Oil	Royalties	105595.53
2007	KS	Kearny	20093	Oil & Gas	Other Revenues	-220.24
2007	KS	Kearny	20093	Oil & Gas	Other Roy Vals	-46313.81
2007	KS	Kearny	20093	Gas	Royalties	236079.61
2007	KS	Kearny	20093	Gas	Royalties	343716.65
2007	KS	Kearny	20093	Gas	Royalties	1047717.33
2007	KS	Kearny	20093	Oil	Royalties	26784.56
2007	KS	Lane	20101	Oil	Royalties	42471.51
2007	KS	Meade	20119	Oil & Gas	Other Roy Vals	5.75
2007	KS	Meade	20119	Gas	Royalties	6554.63
2007	KS	Morton	20129	Oil & Gas	Other Revenues	-9783.68
2007	KS	Morton	20129	Oil & Gas	Other Roy Vals	175604.84
2007	KS	Morton	20129	Gas	Royalties	161008.72
2007	KS	Morton	20129	Gas	Royalties	288865.4
2007	KS	Morton	20129	Gas	Royalties	1826065.37
2007	KS	Morton	20129	Oil	Royalties	2761.35
2007	KS	Morton	20129	Oil	Royalties	2049248.41
2007	KS	Seward	20175	Oil & Gas	Other Revenues	11.93
2007	KS	Seward	20175	Oil & Gas	Other Roy Vals	844.95
2007	KS	Seward	20175	Gas	Royalties	12277.64
2007	KS	Seward	20175	Gas	Royalties	35639.99
2007	KS	Seward	20175	Gas	Royalties	70495.79
2007	KS	Seward	20175	Oil	Royalties	862.47
2007	KS	Seward	20175	Oil	Royalties	1346.91
2007	KS	Stanton	20187	Oil & Gas	Other Roy Vals	371.16
2007	KS	Stanton	20187	Gas	Royalties	6196.39
2007	KS	Stanton	20187	Gas	Royalties	9536.87
2007	KS	Stanton	20187	Gas	Royalties	165.82
2007	KS	Stevens	20189	Oil & Gas	Other Revenues	12.19
2007	KS	Stevens	20189	Oil & Gas	Other Roy Vals	8551.85
2007	KS	Stevens	20189	Gas	Royalties	10798.29
2007	KS	Stevens	20189	Gas	Royalties	25169.6
2007	KS	Stevens	20189	Gas	Royalties	321312.87
2007	KS	Trego	20195	Oil	Royalties	17175
2008	KS	Comanche	20033	Oil & Gas	Other Roy Vals	-257.17
2008	KS	Comanche	20033	Gas	Royalties	5914.7
2008	KS	Ellsworth	20053	Gas	Royalties	6755.48
2008	KS	Finney	20055	Oil & Gas	Other Revenues	-146.22
2008	KS	Finney	20055	Gas	Other Roy Vals	-16.03
2008	KS	Finney	20055	Gas	Other Roy Vals	-6.59
2008	KS	Finney	20055	Oil & Gas	Other Roy Vals	77919.68
2008	KS	Finney	20055	Gas	Royalties	413.13
2008	KS	Finney	20055	Gas	Royalties	95798.29
2008	KS	Finney	20055	Gas	Royalties	178760.55
2008	KS	Finney	20055	Gas	Royalties	924753.76
2008	KS	Finney	20055	Oil	Royalties	841916.38
2008	KS	Gove	20063	Oil	Royalties	19837.68
2008	KS	Grant	20067	Oil & Gas	Other Revenues	-25.93
2008	KS	Grant	20067	Oil & Gas	Other Roy Vals	96.07
2008	KS	Grant	20067	Gas	Royalties	7567.13
2008	KS	Grant	20067	Gas	Royalties	10287.79
2008	KS	Grant	20067	Gas	Royalties	29226.17
2008	KS	Hamilton	20075	Oil & Gas	Other Roy Vals	154.43
2008	KS	Hamilton	20075	Gas	Royalties	19644.87
2008	KS	Haskell	20081	Gas	Other Roy Vals	-3.25
2008	KS	Haskell	20081	Oil & Gas	Other Roy Vals	25973.26
2008	KS	Haskell	20081	Gas	Royalties	15967.78
2008	KS	Haskell	20081	Gas	Royalties	26495.48
2008	KS	Haskell	20081	Gas	Royalties	356126.33
2008	KS	Haskell	20081	Oil	Royalties	290830.9
2008	KS	Kearny	20093	Oil & Gas	Other Revenues	-231.93
2008	KS	Kearny	20093	Oil & Gas	Other Roy Vals	46847.52
2008	KS	Kearny	20093	Gas	Royalties	1793.62
2008	KS	Kearny	20093	Gas	Royalties	316797.23
2008	KS	Kearny	20093	Gas	Royalties	525883.34
2008	KS	Kearny	20093	Gas	Royalties	1399680
2008	KS	Kearny	20093	Oil	Royalties	60560.64
2008	KS	Lane	20101	Oil	Royalties	40396.29
2008	KS	Meade	20119	Oil & Gas	Other Roy Vals	-1.75
2008	KS	Meade	20119	Gas	Royalties	11586.24
2008	KS	Morton	20129	Oil & Gas	Other Revenues	13699.84
2008	KS	Morton	20129	Oil & Gas	Other Roy Vals	155097.86
2008	KS	Morton	20129	Gas	Royalties	299603.91
2008	KS	Morton	20129	Gas	Royalties	501417.36
2008	KS	Morton	20129	Gas	Royalties	1995182.46
2008	KS	Morton	20129	Oil	Royalties	916.39
2008	KS	Morton	20129	Oil	Royalties	3183398.2
2008	KS	Seward	20175	Oil & Gas	Other Revenues	53.39
2008	KS	Seward	20175	Oil & Gas	Other Roy Vals	479.62
2008	KS	Seward	20175	Gas	Royalties	19910.1
2008	KS	Seward	20175	Gas	Royalties	49781.87
2008	KS	Seward	20175	Gas	Royalties	57554.79
2008	KS	Seward	20175	Oil	Royalties	1488.18
2008	KS	Seward	20175	Oil	Royalties	1664.16
2008	KS	Stanton	20187	Oil & Gas	Other Roy Vals	204.38
2008	KS	Stanton	20187	Gas	Royalties	6037.77
2008	KS	Stanton	20187	Gas	Royalties	13468.01
2008	KS	Stanton	20187	Gas	Royalties	4678.17
2008	KS	Stevens	20189	Oil & Gas	Other Revenues	131.85
2008	KS	Stevens	20189	Oil & Gas	Other Roy Vals	827.69
2008	KS	Stevens	20189	Gas	Royalties	10663.02
2008	KS	Stevens	20189	Gas	Royalties	27169.22
2008	KS	Stevens	20189	Gas	Royalties	288525.69
2008	KS	Stevens	20189	Oil	Royalties	315.62
2008	KS	Trego	20195	Oil	Royalties	25923.18
2009	KS	Comanche	20033	Oil & Gas	Other Roy Vals	-24.21
2009	KS	Comanche	20033	Gas	Royalties	1984.6
2009	KS	Ellsworth	20053	Gas	Royalties	3929.79
2009	KS	Finney	20055	Oil & Gas	Other Revenues	295.78
2009	KS	Finney	20055	Gas	Other Roy Vals	-37.27
2009	KS	Finney	20055	Oil & Gas	Other Roy Vals	-77510.32
2009	KS	Finney	20055	Gas	Royalties	114.37
2009	KS	Finney	20055	Gas	Royalties	83299.76
2009	KS	Finney	20055	Gas	Royalties	50466.16
2009	KS	Finney	20055	Gas	Royalties	356198.26
2009	KS	Finney	20055	Oil	Royalties	281125.27
2009	KS	Gove	20063	Oil	Royalties	9784.46
2009	KS	Grant	20067	Oil & Gas	Other Revenues	-21.27
2009	KS	Grant	20067	Oil & Gas	Other Roy Vals	-3.9
2009	KS	Grant	20067	Gas	Royalties	4324.89
2009	KS	Grant	20067	Gas	Royalties	6480.61
2009	KS	Grant	20067	Gas	Royalties	7708.36
2009	KS	Hamilton	20075	Oil & Gas	Other Revenues	46.37
2009	KS	Hamilton	20075	Oil & Gas	Other Roy Vals	-152.91
2009	KS	Hamilton	20075	Gas	Royalties	9431.33
2009	KS	Haskell	20081	Oil & Gas	Other Roy Vals	-25316.35
2009	KS	Haskell	20081	Gas	Royalties	7966.67
2009	KS	Haskell	20081	Gas	Royalties	9961.22
2009	KS	Haskell	20081	Gas	Royalties	127690.08
2009	KS	Haskell	20081	Oil	Royalties	101246.92
2009	KS	Kearny	20093	Oil & Gas	Other Revenues	337.96
2009	KS	Kearny	20093	Oil & Gas	Other Roy Vals	-78254.85
2009	KS	Kearny	20093	Gas	Royalties	2345.1
2009	KS	Kearny	20093	Gas	Royalties	202710.1
2009	KS	Kearny	20093	Gas	Royalties	212096.1
2009	KS	Kearny	20093	Gas	Royalties	552410.19
2009	KS	Kearny	20093	Oil	Royalties	24585.1
2009	KS	Lane	20101	Oil	Royalties	40763.17
2009	KS	Meade	20119	Oil & Gas	Other Roy Vals	-402.17
2009	KS	Meade	20119	Gas	Royalties	4259.06
2009	KS	Meade	20119	Oil	Royalties	172.14
2009	KS	Morton	20129	Oil & Gas	Other Revenues	9595.45
2009	KS	Morton	20129	Oil & Gas	Other Roy Vals	-246007.23
2009	KS	Morton	20129	Gas	Royalties	147052.15
2009	KS	Morton	20129	Gas	Royalties	481864.26
2009	KS	Morton	20129	Gas	Royalties	801819.29
2009	KS	Morton	20129	Oil	Royalties	1723.79
2009	KS	Morton	20129	Oil	Royalties	1220188.19
2009	KS	Seward	20175	Oil & Gas	Other Revenues	190.5
2009	KS	Seward	20175	Oil & Gas	Other Roy Vals	51.19
2009	KS	Seward	20175	Gas	Royalties	5966.85
2009	KS	Seward	20175	Gas	Royalties	16238.58
2009	KS	Seward	20175	Gas	Royalties	19743.09
2009	KS	Seward	20175	Oil	Royalties	479.99
2009	KS	Seward	20175	Oil	Royalties	1197.76
2009	KS	Seward	20175	Other	Royalties	20.06
2009	KS	Stanton	20187	Oil & Gas	Other Roy Vals	-1710.73
2009	KS	Stanton	20187	Gas	Royalties	8219.93
2009	KS	Stanton	20187	Gas	Royalties	5000.01
2009	KS	Stanton	20187	Gas	Royalties	372.14
2009	KS	Stevens	20189	Oil & Gas	Other Revenues	614.65
2009	KS	Stevens	20189	Oil & Gas	Other Roy Vals	-7891.27
2009	KS	Stevens	20189	Gas	Royalties	5901.89
2009	KS	Stevens	20189	Gas	Royalties	13554.52
2009	KS	Stevens	20189	Gas	Royalties	112264.07
2009	KS	Trego	20195	Oil	Royalties	13548.45
2010	KS	Comanche	20033	Oil & Gas	Other Roy Vals	-11.73
2010	KS	Comanche	20033	Gas	Royalties	3025.91
2010	KS	Ellsworth	20053	Gas	Royalties	4299.42
2010	KS	Finney	20055	Oil & Gas	Other Revenues	-54.37
2010	KS	Finney	20055	Oil & Gas	Other Roy Vals	49462.92
2010	KS	Finney	20055	Gas	Royalties	244.53
2010	KS	Finney	20055	Gas	Royalties	58243.75
2010	KS	Finney	20055	Gas	Royalties	91392.6
2010	KS	Finney	20055	Gas	Royalties	434613.68
2010	KS	Finney	20055	Oil	Royalties	490453.08
2010	KS	Gove	20063	Oil	Royalties	12562.88
2010	KS	Grant	20067	Oil & Gas	Other Revenues	-9.28
2010	KS	Grant	20067	Oil & Gas	Other Roy Vals	3576.47
2010	KS	Grant	20067	Gas	Royalties	8286.4
2010	KS	Grant	20067	Gas	Royalties	12178.91
2010	KS	Grant	20067	Gas	Royalties	4114.23
2010	KS	Hamilton	20075	Oil & Gas	Other Revenues	160
2010	KS	Hamilton	20075	Oil & Gas	Other Roy Vals	-922.87
2010	KS	Hamilton	20075	Gas	Royalties	245.73
2010	KS	Hamilton	20075	Gas	Royalties	9510.89
2010	KS	Haskell	20081	Oil & Gas	Other Roy Vals	4178.43
2010	KS	Haskell	20081	Gas	Royalties	11846.5
2010	KS	Haskell	20081	Gas	Royalties	14448.52
2010	KS	Haskell	20081	Gas	Royalties	170062.76
2010	KS	Haskell	20081	Oil	Royalties	185240.38
2010	KS	Kearny	20093	Oil & Gas	Other Revenues	-146.94
2010	KS	Kearny	20093	Oil & Gas	Other Roy Vals	83543.07
2010	KS	Kearny	20093	Gas	Royalties	794.17
2010	KS	Kearny	20093	Gas	Royalties	207572.56
2010	KS	Kearny	20093	Gas	Royalties	257147.66
2010	KS	Kearny	20093	Gas	Royalties	648113.9
2010	KS	Kearny	20093	Oil	Royalties	35741.33
2010	KS	Lane	20101	Oil & Gas	Other Roy Vals	2646.8
2010	KS	Lane	20101	Oil	Royalties	34572.09
2010	KS	Meade	20119	Oil & Gas	Other Roy Vals	31.4
2010	KS	Meade	20119	Gas	Royalties	3837.01
2010	KS	Morton	20129	Oil & Gas	Other Revenues	8475.26
2010	KS	Morton	20129	Oil & Gas	Other Roy Vals	64847.21
2010	KS	Morton	20129	Gas	Royalties	339679.07
2010	KS	Morton	20129	Gas	Royalties	601023.65
2010	KS	Morton	20129	Gas	Royalties	1018577.59
2010	KS	Morton	20129	Oil	Royalties	2153.4
2010	KS	Morton	20129	Oil	Royalties	1438956.33
2010	KS	Seward	20175	Oil & Gas	Other Revenues	-0.82
2010	KS	Seward	20175	Oil & Gas	Other Roy Vals	81.19
2010	KS	Seward	20175	Gas	Royalties	8861.5
2010	KS	Seward	20175	Gas	Royalties	18009.99
2010	KS	Seward	20175	Gas	Royalties	23202.6
2010	KS	Seward	20175	Oil	Royalties	285.8
2010	KS	Seward	20175	Oil	Royalties	1283.14
2010	KS	Stanton	20187	Oil & Gas	Other Roy Vals	1132.49
2010	KS	Stanton	20187	Gas	Royalties	6216.4
2010	KS	Stanton	20187	Gas	Royalties	7107.05
2010	KS	Stanton	20187	Gas	Royalties	95.25
2010	KS	Stevens	20189	Oil & Gas	Other Revenues	-19.41
2010	KS	Stevens	20189	Oil & Gas	Other Roy Vals	15474.82
2010	KS	Stevens	20189	Gas	Royalties	39902.3
2010	KS	Stevens	20189	Gas	Royalties	39635.72
2010	KS	Stevens	20189	Gas	Royalties	102905.97
2010	KS	Trego	20195	Oil	Royalties	14602.16
2011	KS	Comanche	20033	Oil & Gas	Other Roy Vals	65.59
2011	KS	Comanche	20033	Gas	Royalties	2390
2011	KS	Ellsworth	20053	Gas	Royalties	4385.31
2011	KS	Finney	20055	Oil & Gas	Other Revenues	-34.95
2011	KS	Finney	20055	Oil & Gas	Other Roy Vals	2439.21
2011	KS	Finney	20055	Gas	Royalties	57216.9
2011	KS	Finney	20055	Gas	Royalties	81326.08
2011	KS	Finney	20055	Gas	Royalties	403299.48
2011	KS	Finney	20055	Oil	Royalties	666927.11
2011	KS	Finney	20055	Other	Royalties	39.32
2011	KS	Gove	20063	Oil	Royalties	19214.93
2011	KS	Grant	20067	Oil & Gas	Other Revenues	-4.26
2011	KS	Grant	20067	Oil & Gas	Other Roy Vals	727.05
2011	KS	Grant	20067	Gas	Royalties	10301.87
2011	KS	Grant	20067	Gas	Royalties	10976.33
2011	KS	Grant	20067	Gas	Royalties	1789.59
2011	KS	Hamilton	20075	Oil & Gas	Other Revenues	160
2011	KS	Hamilton	20075	Oil & Gas	Other Roy Vals	335.86
2011	KS	Hamilton	20075	Gas	Royalties	-30.03
2011	KS	Hamilton	20075	Gas	Royalties	2439.73
2011	KS	Hamilton	20075	Gas	Royalties	5650.23
2011	KS	Haskell	20081	Oil & Gas	Other Roy Vals	36456.12
2011	KS	Haskell	20081	Gas	Royalties	9430.76
2011	KS	Haskell	20081	Gas	Royalties	10432.3
2011	KS	Haskell	20081	Gas	Royalties	172402.92
2011	KS	Haskell	20081	Oil	Royalties	482024.07
2011	KS	Haskell	20081	Other	Royalties	1.1
2011	KS	Kearny	20093	Oil & Gas	Other Revenues	-31.75
2011	KS	Kearny	20093	Oil & Gas	Other Roy Vals	7051.09
2011	KS	Kearny	20093	Gas	Royalties	737.35
2011	KS	Kearny	20093	Gas	Royalties	239856.58
2011	KS	Kearny	20093	Gas	Royalties	217425.41
2011	KS	Kearny	20093	Gas	Royalties	629294.26
2011	KS	Kearny	20093	Oil	Royalties	41452.83
2011	KS	Kearny	20093	Other	Royalties	75.26
2011	KS	Lane	20101	Oil & Gas	Other Roy Vals	661.29
2011	KS	Lane	20101	Oil	Royalties	37087.77
2011	KS	Meade	20119	Oil & Gas	Other Roy Vals	-500.02
2011	KS	Meade	20119	Gas	Royalties	3643.09
2011	KS	Morton	20129	Oil & Gas	Other Revenues	896.09
2011	KS	Morton	20129	Oil & Gas	Other Roy Vals	98019.29
2011	KS	Morton	20129	Gas	Royalties	677259.78
2011	KS	Morton	20129	Gas	Royalties	690124
2011	KS	Morton	20129	Gas	Royalties	185885.7
2011	KS	Morton	20129	Oil	Royalties	2300.21
