Year	State	County	FIPS	Jobs	Total	Share
2011	California	Ventura County	06111	1239	298459	0.0042
2011	California	Yolo County	06113	172	90113	0.0019
2011	California	Yuba County	06115	80	15855	0.0050
2011	Colorado		08000	27788	2213059	0.0126
2011	Colorado	Adams County	08001	352	154794	0.0023
2011	Colorado	Arapahoe County	08005	1338	277705	0.0048
2011	Colorado	Archuleta County	08007	41	3271	0.0125
2011	Colorado	Boulder County	08013	251	156134	0.0016
2011	Colorado	Broomfield County	08014	16	30427	0.0005
2011	Colorado	Chaffee County	08015	12	6518	0.0018
2011	Colorado	Cheyenne County	08017	113	755	0.1497
2011	Colorado	Clear Creek County	08019	738	3175	0.2324
2011	Colorado	Delta County	08029	649	8270	0.0785
2011	Colorado	Denver County	08031	6971	422768	0.0165
2011	Colorado	Douglas County	08035	330	91193	0.0036
2011	Colorado	Eagle County	08037	16	27562	0.0006
2011	Colorado	El Paso County	08041	156	235257	0.0007
2011	Colorado	Fremont County	08043	61	13158	0.0046
2011	Colorado	Garfield County	08045	2343	23761	0.0986
2011	Colorado	Grand County	08049	25	6476	0.0039
2011	Colorado	Jefferson County	08059	404	204999	0.0020
2011	Colorado	La Plata County	08067	667	23340	0.0286
2011	Colorado	Larimer County	08069	333	128806	0.0026
2011	Colorado	Las Animas County	08071	268	5073	0.0528
2011	Colorado	Logan County	08075	183	7975	0.0229
2011	Colorado	Mesa County	08077	3423	57701	0.0593
2011	Colorado	Moffat County	08081	588	4968	0.1184
2011	Colorado	Montezuma County	08083	173	8819	0.0196
2011	Colorado	Montrose County	08085	149	13281	0.0112
2011	Colorado	Morgan County	08087	402	11973	0.0336
2011	Colorado	Ouray County	08091	5	1391	0.0036
2011	Colorado	Pueblo County	08101	32	56550	0.0006
2011	Colorado	Rio Blanco County	08103	785	3155	0.2488
2011	Colorado	Routt County	08107	498	12902	0.0386
2011	Colorado	Teller County	08119	471	6711	0.0702
2011	Colorado	Washington County	08121	22	1098	0.0200
2011	Colorado	Weld County	08123	4116	82114	0.0501
2011	Colorado	Yuma County	08125	291	3861	0.0754
2011	Connecticut		09000	542	1612292	0.0003
2011	Connecticut	Fairfield County	09001	40	403276	0.0001
2011	Connecticut	Hartford County	09003	86	487196	0.0002
2011	Connecticut	Litchfield County	09005	71	59575	0.0012
2011	Connecticut	New Haven County	09009	173	348852	0.0005
2011	Connecticut	New London County	09011	55	123692	0.0004
2011	Florida		12000	3877	7195232	0.0005
2011	Florida	Bay County	12005	11	70166	0.0002
2011	Florida	Brevard County	12009	13	187114	0.0001
2011	Florida	Broward County	12011	102	685170	0.0001
2011	Florida	Charlotte County	12015	45	40624	0.0011
2011	Florida	Citrus County	12017	74	31307	0.0024
2011	Florida	Clay County	12019	9	41904	0.0002
2011	Florida	Collier County	12021	22	115453	0.0002
2011	Florida	Duval County	12031	53	436766	0.0001
2011	Florida	Escambia County	12033	92	119680	0.0008
2011	Florida	Gadsden County	12039	243	12745	0.0191
2011	Florida	Hernando County	12053	69	36456	0.0019
2011	Florida	Hillsborough County	12057	259	571752	0.0005
2011	Florida	Jackson County	12063	57	14254	0.0040
2011	Florida	Lake County	12069	85	78618	0.0011
2011	Florida	Lee County	12071	125	196861	0.0006
2011	Florida	Manatee County	12081	7	101891	0.0001
2011	Florida	Marion County	12083	108	89099	0.0012
2011	Florida	Miami-Dade County	12086	346	970129	0.0004
2011	Florida	Okaloosa County	12091	5	76085	0.0001
2011	Florida	Orange County	12095	45	658370	0.0001
2011	Florida	Pasco County	12101	63	97077	0.0006
2011	Florida	Pinellas County	12103	23	376455	0.0001
2011	Florida	Polk County	12105	935	188763	0.0050
2011	Florida	Putnam County	12107	51	17187	0.0030
2011	Florida	St. Lucie County	12111	36	63867	0.0006
2011	Florida	Santa Rosa County	12113	65	32185	0.0020
2011	Florida	Sarasota County	12115	41	133658	0.0003
2011	Florida	Seminole County	12117	23	154011	0.0001
2011	Florida	Sumter County	12119	38	21994	0.0017
2011	Florida	Volusia County	12127	19	149140	0.0001
2011	Georgia		13000	4794	3792209	0.0013
2011	Georgia	Bartow County	13015	74	31410	0.0024
2011	Georgia	Cherokee County	13057	31	44123	0.0007
2011	Georgia	Cobb County	13067	76	290532	0.0003
2011	Georgia	Elbert County	13105	145	5726	0.0253
2011	Georgia	Forsyth County	13117	52	55392	0.0009
2011	Georgia	Fulton County	13121	116	724059	0.0002
2011	Georgia	Hall County	13139	52	70722	0.0007
2011	Georgia	Henry County	13151	69	48401	0.0014
2011	Georgia	Muscogee County	13215	79	93581	0.0008
2011	Georgia	Oglethorpe County	13221	111	1800	0.0617
2011	Georgia	Pickens County	13227	179	6969	0.0257
2011	Georgia	Talbot County	13263	106	822	0.1290
2011	Georgia	Washington County	13303	211	6712	0.0314
2011	Georgia	Whitfield County	13313	69	53309	0.0013
2011	Georgia	Wilkinson County	13319	1043	2893	0.3605
2011	Hawaii		15000	332	593668	0.0006
2011	Hawaii	Honolulu County	15003	263	435795	0.0006
2011	Idaho		16000	2575	607504	0.0042
2011	Idaho	Ada County	16001	84	194701	0.0004
2011	Idaho	Blaine County	16013	26	11686	0.0022
2011	Idaho	Bonner County	16017	182	12552	0.0145
2011	Idaho	Canyon County	16027	22	50860	0.0004
2011	Idaho	Caribou County	16029	361	3094	0.1167
2011	Idaho	Cassia County	16031	92	9898	0.0093
2011	Idaho	Idaho County	16049	78	4191	0.0186
2011	Idaho	Kootenai County	16055	97	51592	0.0019
2011	Idaho	Nez Perce County	16069	77	19995	0.0039
2011	Idaho	Owyhee County	16073	34	2870	0.0118
2011	Idaho	Shoshone County	16079	657	4502	0.1459
2011	Idaho	Twin Falls County	16083	19	33140	0.0006
2011	Idaho	Valley County	16085	17	3681	0.0046
2011	Illinois		17000	9519	5566648	0.0017
2011	Illinois	Christian County	17021	26	10937	0.0024
2011	Illinois	Clark County	17023	62	4260	0.0146
2011	Illinois	Clay County	17025	100	4876	0.0205
2011	Illinois	Coles County	17029	25	22210	0.0011
2011	Illinois	Cook County	17031	522	2377242	0.0002
2011	Illinois	Crawford County	17033	161	8257	0.0195
2011	Illinois	DuPage County	17043	76	560382	0.0001
2011	Illinois	Effingham County	17049	28	19902	0.0014
2011	Illinois	Fayette County	17051	215	6061	0.0355
2011	Illinois	Franklin County	17055	37	8954	0.0041
2011	Illinois	Grundy County	17063	24	16129	0.0015
2011	Illinois	Hamilton County	17065	90	1622	0.0555
2011	Illinois	Hardin County	17069	104	899	0.1157
2011	Illinois	Iroquois County	17075	11	7954	0.0014
2011	Illinois	Jackson County	17077	425	25808	0.0165
2011	Illinois	Jasper County	17079	30	2206	0.0136
2011	Illinois	Kane County	17089	112	190240	0.0006
2011	Illinois	Kendall County	17093	17	24632	0.0007
2011	Illinois	Lake County	17097	70	312215	0.0002
2011	Illinois	McHenry County	17111	41	92116	0.0004
2011	Illinois	Macon County	17115	13	50472	0.0003
2011	Illinois	Madison County	17119	164	94949	0.0017
2011	Illinois	Marion County	17121	143	13099	0.0109
2011	Illinois	Marshall County	17123	20	3120	0.0064
2011	Illinois	Monroe County	17133	30	8267	0.0036
2011	Illinois	Montgomery County	17135	416	9273	0.0449
2011	Illinois	Peoria County	17143	55	101132	0.0005
2011	Illinois	Richland County	17159	145	6208	0.0234
2011	Illinois	Rock Island County	17161	70	74623	0.0009
2011	Illinois	St. Clair County	17163	64	98001	0.0007
2011	Illinois	Saline County	17165	1672	9074	0.1843
2011	Illinois	Tazewell County	17179	10	59065	0.0002
2011	Illinois	Wabash County	17185	230	3205	0.0718
2011	Illinois	Washington County	17189	74	4938	0.0150
2011	Illinois	Wayne County	17191	128	4405	0.0291
2011	Illinois	White County	17193	751	4486	0.1674
2011	Illinois	Will County	17197	232	198531	0.0012
2011	Illinois	Winnebago County	17201	7	124364	0.0001
2011	Indiana		18000	6580	2755826	0.0024
2011	Indiana	Allen County	18003	113	172517	0.0007
2011	Indiana	Bartholomew County	18005	42	43867	0.0010
2011	Indiana	Clark County	18019	94	46165	0.0020
2011	Indiana	Daviess County	18027	266	10625	0.0250
2011	Indiana	Delaware County	18035	22	43938	0.0005
2011	Indiana	Elkhart County	18039	40	103627	0.0004
2011	Indiana	Gibson County	18051	933	17202	0.0542
2011	Indiana	Grant County	18053	63	26535	0.0024
2011	Indiana	Greene County	18055	25	6566	0.0038
2011	Indiana	Hamilton County	18057	169	111199	0.0015
2011	Indiana	Harrison County	18061	109	10785	0.0101
2011	Indiana	Johnson County	18081	19	42792	0.0004
2011	Indiana	Knox County	18083	999	16622	0.0601
2011	Indiana	Lake County	18089	207	185308	0.0011
2011	Indiana	LaPorte County	18091	20	41108	0.0005
2011	Indiana	Lawrence County	18093	121	12546	0.0096
2011	Indiana	Marion County	18097	172	549860	0.0003
2011	Indiana	Miami County	18103	76	9098	0.0084
2011	Indiana	Monroe County	18105	167	61310	0.0027
2011	Indiana	Morgan County	18109	59	14132	0.0042
2011	Indiana	Pike County	18125	475	3111	0.1527
2011	Indiana	Posey County	18129	72	8679	0.0083
2011	Indiana	Putnam County	18133	50	11599	0.0043
2011	Indiana	Ripley County	18137	30	13175	0.0023
2011	Indiana	St. Joseph County	18141	8	115678	0.0001
2011	Indiana	Shelby County	18145	194	15839	0.0122
2011	Indiana	Steuben County	18151	9	13883	0.0006
2011	Indiana	Sullivan County	18153	372	5833	0.0638
2011	Indiana	Vanderburgh County	18163	95	105699	0.0009
2011	Indiana	Vigo County	18167	70	49123	0.0014
2011	Indiana	Warrick County	18173	208	14580	0.0143
2011	Indiana	Wayne County	18177	18	28410	0.0006
2011	Iowa		19000	2174	1452769	0.0015
2011	Iowa	Allamakee County	19005	10	5054	0.0020
2011	Iowa	Linn County	19113	85	125010	0.0007
2011	Iowa	Madison County	19121	55	3628	0.0152
2011	Iowa	Muscatine County	19139	47	21471	0.0022
2011	Iowa	Scott County	19163	15	86767	0.0002
2011	Iowa	Sioux County	19167	42	18947	0.0022
2011	Iowa	Webster County	19187	50	17635	0.0028
2011	Kansas		20000	9053	1303799	0.0069
2011	Kansas	Anderson County	20003	36	2143	0.0168
2011	Kansas	Atchison County	20005	21	5882	0.0036
2011	Kansas	Barber County	20007	198	1798	0.1101
2011	Kansas	Barton County	20009	833	12672	0.0657
2011	Kansas	Butler County	20015	140	17864	0.0078
2011	Kansas	Coffey County	20031	52	4026	0.0129
2011	Kansas	Comanche County	20033	23	654	0.0352
2011	Kansas	Cowley County	20035	61	13542	0.0045
2011	Kansas	Crawford County	20037	35	16336	0.0021
2011	Kansas	Douglas County	20045	15	45641	0.0003
2011	Kansas	Ellis County	20051	615	15466	0.0398
2011	Kansas	Ellsworth County	20053	65	2932	0.0222
2011	Kansas	Finney County	20055	341	18688	0.0182
2011	Kansas	Franklin County	20059	67	8730	0.0077
2011	Kansas	Gove County	20063	6	1192	0.0050
2011	Kansas	Grant County	20067	365	3444	0.1060
2011	Kansas	Greenwood County	20073	128	1699	0.0753
2011	Kansas	Harper County	20077	56	2221	0.0252
2011	Kansas	Harvey County	20079	20	13272	0.0015
2011	Kansas	Haskell County	20081	61	1710	0.0357
2011	Kansas	Johnson County	20091	224	302328	0.0007
2011	Kansas	Kingman County	20095	85	2583	0.0329
2011	Kansas	Kiowa County	20097	9	1086	0.0083
2011	Kansas	Linn County	20107	76	1916	0.0397
2011	Kansas	Lyon County	20111	32	14921	0.0021
2011	Kansas	Mcpherson County	20113	170	14128	0.0120
2011	Kansas	Meade County	20119	10	1655	0.0060
2011	Kansas	Miami County	20121	80	7521	0.0106
2011	Kansas	Montgomery County	20125	128	16494	0.0078
2011	Kansas	Morton County	20129	86	1183	0.0727
2011	Kansas	Neosho County	20133	392	7133	0.0550
2011	Kansas	Phillips County	20147	33	2429	0.0136
2011	Kansas	Pratt County	20151	383	4665	0.0821
2011	Kansas	Reno County	20155	81	27863	0.0029
2011	Kansas	Rice County	20159	158	3743	0.0422
2011	Kansas	Rooks County	20163	132	1844	0.0716
2011	Kansas	Russell County	20167	315	2746	0.1147
2011	Kansas	Sedgwick County	20173	768	238629	0.0032
2011	Kansas	Seward County	20175	568	11563	0.0491
2011	Kansas	Shawnee County	20177	39	94453	0.0004
2011	Kansas	Stafford County	20185	22	1354	0.0162
2011	Kansas	Stevens County	20189	66	1796	0.0367
2011	Kansas	Sumner County	20191	72	6402	0.0112
2011	Kansas	Wilson County	20205	59	3286	0.0180
2011	Kentucky		21000	22661	1734503	0.0131
2011	Kentucky	Adair County	21001	32	4588	0.0070
2011	Kentucky	Barren County	21009	22	16439	0.0013
2011	Kentucky	Bell County	21013	762	8971	0.0849
2011	Kentucky	Breckinridge County	21027	30	3171	0.0095
2011	Kentucky	Caldwell County	21033	63	4013	0.0157
2011	Kentucky	Carter County	21043	80	6046	0.0132
2011	Kentucky	Clark County	21049	27	12075	0.0022
2011	Kentucky	Clinton County	21053	39	3861	0.0101
2011	Kentucky	Daviess County	21059	137	43568	0.0031
2011	Kentucky	Fayette County	21067	362	174582	0.0021
2011	Kentucky	Floyd County	21071	1052	11773	0.0894
2011	Kentucky	Graves County	21083	40	11003	0.0036
2011	Kentucky	Grayson County	21085	15	7348	0.0020
2011	Kentucky	Hardin County	21093	47	44168	0.0011
2011	Kentucky	Harlan County	21095	1987	8425	0.2358
2011	Kentucky	Henderson County	21101	294	19023	0.0155
2011	Kentucky	Hopkins County	21107	1502	17804	0.0844
2011	Kentucky	Jefferson County	21111	142	412661	0.0003
2011	Kentucky	Laurel County	21125	388	23093	0.0168
2011	Kentucky	Lawrence County	21127	66	3483	0.0189
2011	Kentucky	Lee County	21129	87	1774	0.0490
2011	Kentucky	Letcher County	21133	1389	5937	0.2340
2011	Kentucky	Livingston County	21139	400	2712	0.1475
2011	Kentucky	Martin County	21159	725	3054	0.2374
2011	Kentucky	Muhlenberg County	21177	296	9102	0.0325
2011	Kentucky	Pike County	21195	4183	24257	0.1724
2011	Kentucky	Union County	21225	1289	6290	0.2049
2011	Kentucky	Warren County	21227	154	56317	0.0027
2011	Kentucky	Webster County	21233	339	3012	0.1125
2011	Kentucky	Whitley County	21235	155	11991	0.0129
2011	Louisiana		22000	50397	1848399	0.0273
2011	Louisiana	Acadia Parish	22001	398	14933	0.0267
2011	Louisiana	Ascension Parish	22005	198	36760	0.0054
2011	Louisiana	Assumption Parish	22007	32	4380	0.0073
2011	Louisiana	Avoyelles Parish	22009	333	11194	0.0297
2011	Louisiana	Beauregard Parish	22011	56	8019	0.0070
2011	Louisiana	Bienville Parish	22013	108	4194	0.0258
2011	Louisiana	Bossier Parish	22015	2983	44343	0.0673
2011	Louisiana	Caddo Parish	22017	3160	120281	0.0263
2011	Louisiana	Calcasieu Parish	22019	998	82614	0.0121
2011	Louisiana	Caldwell Parish	22021	20	2485	0.0080
2011	Louisiana	Cameron Parish	22023	241	2682	0.0899
2011	Louisiana	Catahoula Parish	22025	108	2418	0.0447
2011	Louisiana	Claiborne Parish	22027	508	4035	0.1259
2011	Louisiana	Concordia Parish	22029	256	5831	0.0439
2011	Louisiana	De Soto Parish	22031	695	7604	0.0914
2011	Louisiana	East Baton Rouge Parish	22033	792	254033	0.0031
2011	Louisiana	Evangeline Parish	22039	9	8215	0.0011
2011	Louisiana	Iberia Parish	22045	3372	31889	0.1057
2011	Louisiana	Iberville Parish	22047	359	13589	0.0264
2011	Louisiana	Jefferson Parish	22051	1879	192118	0.0098
2011	Louisiana	Jefferson Davis Parish	22053	281	8520	0.0330
2011	Louisiana	Lafayette Parish	22055	15053	133595	0.1127
2011	Louisiana	Lafourche Parish	22057	1076	37013	0.0291
2011	Louisiana	LaSalle Parish	22059	331	4698	0.0705
2011	Louisiana	Lincoln Parish	22061	119	17925	0.0066
2011	Louisiana	Livingston Parish	22063	143	21948	0.0065
2011	Louisiana	Orleans Parish	22071	2868	173865	0.0165
2011	Louisiana	Ouachita Parish	22073	105	68078	0.0015
2011	Louisiana	Plaquemines Parish	22075	1164	14574	0.0799
2011	Louisiana	Pointe Coupee Parish	22077	142	5518	0.0257
2011	Louisiana	Rapides Parish	22079	217	58779	0.0037
2011	Louisiana	Red River Parish	22081	114	2622	0.0435
2011	Louisiana	Richland Parish	22083	45	6576	0.0068
2011	Louisiana	Sabine Parish	22085	42	5455	0.0077
2011	Louisiana	St. James Parish	22093	9	7763	0.0012
2011	Louisiana	St. John the Baptist Parish	22095	529	14987	0.0353
2011	Louisiana	St. Landry Parish	22097	286	24163	0.0118
2011	Louisiana	St. Mary Parish	22101	2326	26409	0.0881
2011	Louisiana	St. Tammany Parish	22103	609	77058	0.0079
2011	Louisiana	Tangipahoa Parish	22105	108	41661	0.0026
2011	Louisiana	Terrebonne Parish	22109	4172	53571	0.0779
2011	Louisiana	Vermilion Parish	22113	1276	13410	0.0952
2011	Louisiana	Washington Parish	22117	51	9919	0.0051
2011	Louisiana	Webster Parish	22119	1006	12831	0.0784
2011	Louisiana	Winn Parish	22127	77	5074	0.0152
2011	Maine		23000	203	579838	0.0004
2011	Maine	Hancock County	23009	6	21987	0.0003
2011	Maine	Oxford County	23017	12	16224	0.0007
2011	Maine	Penobscot County	23019	10	68250	0.0001
2011	Maine	York County	23031	63	66184	0.0010
2011	Maryland		24000	1441	2478505	0.0006
2011	Maryland	Allegany County	24001	127	29242	0.0043
2011	Maryland	Anne Arundel County	24003	47	230091	0.0002
2011	Maryland	Baltimore County	24005	83	359767	0.0002
2011	Maryland	Dorchester County	24019	75	11003	0.0068
2011	Maryland	Frederick County	24021	73	90503	0.0008
2011	Maryland	Garrett County	24023	384	11323	0.0339
2011	Maryland	Harford County	24025	91	83286	0.0011
2011	Maryland	Howard County	24027	60	151075	0.0004
2011	Maryland	Montgomery County	24031	165	447238	0.0004
2011	Maryland	"Prince George's County"	24033	76	298676	0.0003
2011	Maryland	Talbot County	24041	8	17873	0.0004
2011	Maryland	Washington County	24043	47	64674	0.0007
2011	Massachusetts		25000	1002	3189753	0.0003
2011	Massachusetts	Barnstable County	25001	65	88597	0.0007
2011	Massachusetts	Berkshire County	25003	135	60323	0.0022
2011	Massachusetts	Bristol County	25005	22	209136	0.0001
2011	Massachusetts	Essex County	25009	45	298450	0.0002
2011	Massachusetts	Hampden County	25013	68	194456	0.0003
2011	Massachusetts	Hampshire County	25015	29	59391	0.0005
2011	Massachusetts	Middlesex County	25017	218	810260	0.0003
2011	Massachusetts	Norfolk County	25021	82	316469	0.0003
2011	Massachusetts	Plymouth County	25023	80	171474	0.0005
2011	Massachusetts	Worcester County	25027	204	313754	0.0007
2011	Michigan		26000	5909	3854837	0.0015
2011	Michigan	Allegan County	26005	38	33507	0.0011
2011	Michigan	Alpena County	26007	58	10828	0.0054
2011	Michigan	Arenac County	26011	20	4319	0.0046
2011	Michigan	Bay County	26017	12	35028	0.0003
2011	Michigan	Berrien County	26021	122	58552	0.0021
2011	Michigan	Chippewa County	26033	29	12776	0.0023
2011	Michigan	Clinton County	26037	56	14190	0.0039
2011	Michigan	Eaton County	26045	34	29775	0.0011
2011	Michigan	Genesee County	26049	16	127880	0.0001
2011	Michigan	Grand Traverse County	26055	256	44366	0.0058
2011	Michigan	Gratiot County	26057	9	13099	0.0007
2011	Michigan	Ingham County	26065	203	153551	0.0013
2011	Michigan	Isabella County	26073	323	27978	0.0115
2011	Michigan	Jackson County	26075	72	53837	0.0013
2011	Michigan	Kalamazoo County	26077	31	107359	0.0003
2011	Michigan	Kalkaska County	26079	443	3729	0.1188
2011	Michigan	Kent County	26081	118	319038	0.0004
2011	Michigan	Lapeer County	26087	77	19987	0.0039
2011	Michigan	Leelanau County	26089	19	5690	0.0033
2011	Michigan	Livingston County	26093	28	44938	0.0006
2011	Michigan	Manistee County	26101	29	6921	0.0042
2011	Michigan	Marquette County	26103	1623	26638	0.0609
2011	Michigan	Oakland County	26125	134	635554	0.0002
2011	Michigan	Ogemaw County	26129	33	5871	0.0056
2011	Michigan	Otsego County	26137	254	9523	0.0267
2011	Michigan	Ottawa County	26139	25	105098	0.0002
2011	Michigan	Saginaw County	26145	48	81754	0.0006
2011	Michigan	Sanilac County	26151	58	10060	0.0058
2011	Michigan	Schoolcraft County	26153	122	2775	0.0440
2011	Michigan	Shiawassee County	26155	26	15807	0.0016
2011	Michigan	Wayne County	26163	415	671985	0.0006
2011	Michigan	Wexford County	26165	43	12613	0.0034
2011	Minnesota		27000	5811	2602988	0.0022
2011	Minnesota	Dakota County	27037	143	169795	0.0008
2011	Minnesota	Hennepin County	27053	242	823696	0.0003
2011	Minnesota	Kanabec County	27065	16	3592	0.0045
2011	Minnesota	Meeker County	27093	10	6595	0.0015
2011	Minnesota	Murray County	27101	18	2913	0.0062
2011	Minnesota	Olmsted County	27109	13	88169	0.0001
2011	Minnesota	Otter Tail County	27111	22	21657	0.0010
2011	Minnesota	Polk County	27119	21	11848	0.0018
2011	Minnesota	Rice County	27131	33	22498	0.0015
2011	Minnesota	St. Louis County	27137	3107	93447	0.0332
2011	Minnesota	Scott County	27139	61	41460	0.0015
2011	Minnesota	Stearns County	27145	116	78986	0.0015
2011	Minnesota	Washington County	27163	97	72819	0.0013
2011	Mississippi		28000	6190	1076488	0.0058
2011	Mississippi	Adams County	28001	461	11015	0.0419
2011	Mississippi	Attala County	28007	6	4649	0.0013
2011	Mississippi	Clarke County	28023	160	2983	0.0536
2011	Mississippi	Copiah County	28029	70	7519	0.0093
2011	Mississippi	Covington County	28031	19	4980	0.0038
2011	Mississippi	DeSoto County	28033	25	45326	0.0006
2011	Mississippi	Forrest County	28035	99	35723	0.0028
2011	Mississippi	Greene County	28041	12	1965	0.0061
2011	Mississippi	Hancock County	28045	15	13353	0.0011
2011	Mississippi	Hinds County	28049	186	121967	0.0015
2011	Mississippi	Jackson County	28059	69	48336	0.0014
2011	Mississippi	Jasper County	28061	101	4246	0.0238
2011	Mississippi	Jones County	28067	1945	27823	0.0699
2011	Mississippi	Lamar County	28073	106	17127	0.0062
2011	Mississippi	Lawrence County	28077	4	2492	0.0016
2011	Mississippi	Lincoln County	28085	138	10880	0.0127
2011	Mississippi	Lowndes County	28087	64	24324	0.0026
2011	Mississippi	Madison County	28089	136	44376	0.0031
2011	Mississippi	Marion County	28091	343	7691	0.0446
