Year	Region	Commodity	Volume	Product
2005	AK		0	Wood and wood-derived fuels (Kwh)
2006	AK		1	Wood and wood-derived fuels (Kwh)
2007	AK		0	Wood and wood-derived fuels (Kwh)
2008	AK		0	Wood and wood-derived fuels (Kwh)
2013	AK		0	Wood and wood-derived fuels (Kwh)
2004	AK		9	Other biomass (Kwh)
2005	AK		5	Other biomass (Kwh)
2006	AK		6	Other biomass (Kwh)
2007	AK		10	Other biomass (Kwh)
2008	AK		5	Other biomass (Kwh)
2009	AK		7	Other biomass (Kwh)
2010	AK		6	Other biomass (Kwh)
2011	AK		3	Other biomass (Kwh)
2012	AK		3	Other biomass (Kwh)
2013	AK		52	Other biomass (Kwh)
2004	HI		94	Conventional Hydroelectric (Kwh)
2005	HI		96	Conventional Hydroelectric (Kwh)
2006	HI		120	Conventional Hydroelectric (Kwh)
2007	HI		92	Conventional Hydroelectric (Kwh)
2008	HI		84	Conventional Hydroelectric (Kwh)
2009	HI		113	Conventional Hydroelectric (Kwh)
2010	HI		70	Conventional Hydroelectric (Kwh)
2011	HI		93	Conventional Hydroelectric (Kwh)
2012	HI		115	Conventional Hydroelectric (Kwh)
2013	HI		78	Conventional Hydroelectric (Kwh)
2004	HI		550	All Other Renewables (Kwh)
2005	HI		538	All Other Renewables (Kwh)
2006	HI		618	All Other Renewables (Kwh)
2007	HI		753	All Other Renewables (Kwh)
2008	HI		777	All Other Renewables (Kwh)
2009	HI		705	All Other Renewables (Kwh)
2010	HI		747	All Other Renewables (Kwh)
2011	HI		881	All Other Renewables (Kwh)
2012	HI		925	All Other Renewables (Kwh)
2013	HI		1127	All Other Renewables (Kwh)
2004	HI		7	Wind (Kwh)
2005	HI		7	Wind (Kwh)
2006	HI		80	Wind (Kwh)
2007	HI		238	Wind (Kwh)
2008	HI		240	Wind (Kwh)
2009	HI		251	Wind (Kwh)
2010	HI		261	Wind (Kwh)
2011	HI		341	Wind (Kwh)
2012	HI		378	Wind (Kwh)
2013	HI		503	Wind (Kwh)
2008	HI		0	Solar (Kwh)
2009	HI		1	Solar (Kwh)
2010	HI		2	Solar (Kwh)
2011	HI		4	Solar (Kwh)
2012	HI		5	Solar (Kwh)
2013	HI		19	Solar (Kwh)
2004	HI		213	Geothermal (Kwh)
2005	HI		222	Geothermal (Kwh)
2006	HI		212	Geothermal (Kwh)
2007	HI		230	Geothermal (Kwh)
2008	HI		234	Geothermal (Kwh)
2009	HI		168	Geothermal (Kwh)
2010	HI		201	Geothermal (Kwh)
2011	HI		224	Geothermal (Kwh)
2012	HI		261	Geothermal (Kwh)
2013	HI		275	Geothermal (Kwh)
2004	HI		329	Biomass (total) (Kwh)
2005	HI		310	Biomass (total) (Kwh)
2006	HI		326	Biomass (total) (Kwh)
2007	HI		285	Biomass (total) (Kwh)
2008	HI		302	Biomass (total) (Kwh)
2009	HI		284	Biomass (total) (Kwh)
2010	HI		283	Biomass (total) (Kwh)
2011	HI		313	Biomass (total) (Kwh)
2012	HI		281	Biomass (total) (Kwh)
2013	HI		329	Biomass (total) (Kwh)
2010	HI		0	Wood and wood-derived fuels (Kwh)
2011	HI		0	Wood and wood-derived fuels (Kwh)
2012	HI		0	Wood and wood-derived fuels (Kwh)
2013	HI		0	Wood and wood-derived fuels (Kwh)
2004	HI		329	Other biomass (Kwh)
2005	HI		310	Other biomass (Kwh)
2006	HI		326	Other biomass (Kwh)
2007	HI		285	Other biomass (Kwh)
2008	HI		302	Other biomass (Kwh)
2009	HI		284	Other biomass (Kwh)
2010	HI		283	Other biomass (Kwh)
2011	HI		313	Other biomass (Kwh)
2012	HI		281	Other biomass (Kwh)
2013	HI		329	Other biomass (Kwh)
2004	CT		2736	All Renewables (Kwh)
2005	CT		2737	All Renewables (Kwh)
2006	CT		2834	All Renewables (Kwh)
2007	CT		2553	All Renewables (Kwh)
2008	CT		2758	All Renewables (Kwh)
2009	CT		2787	All Renewables (Kwh)
2010	CT		2610	All Renewables (Kwh)
2011	CT		2547	All Renewables (Kwh)
2012	CT		2313	All Renewables (Kwh)
2013	CT		2358	All Renewables (Kwh)
2004	ME		14224	All Renewables (Kwh)
2005	ME		16295	All Renewables (Kwh)
2006	ME		16182	All Renewables (Kwh)
2007	ME		16260	All Renewables (Kwh)
2008	ME		16500	All Renewables (Kwh)
2009	ME		15729	All Renewables (Kwh)
2010	ME		15768	All Renewables (Kwh)
2011	ME		16757	All Renewables (Kwh)
2012	ME		15143	All Renewables (Kwh)
2013	ME		17192	All Renewables (Kwh)
2004	MA		4688	All Renewables (Kwh)
2005	MA		4816	All Renewables (Kwh)
2006	MA		5350	All Renewables (Kwh)
2007	MA		4517	All Renewables (Kwh)
2008	MA		4919	All Renewables (Kwh)
2009	MA		4882	All Renewables (Kwh)
2010	MA		4794	All Renewables (Kwh)
2011	MA		4702	All Renewables (Kwh)
2012	MA		6323	All Renewables (Kwh)
2013	MA		5026	All Renewables (Kwh)
2004	NH		3965	All Renewables (Kwh)
2005	NH		4625	All Renewables (Kwh)
2006	NH		3767	All Renewables (Kwh)
2007	NH		4634	All Renewables (Kwh)
2008	NH		5148	All Renewables (Kwh)
2009	NH		5210	All Renewables (Kwh)
2010	NH		5100	All Renewables (Kwh)
2011	NH		4812	All Renewables (Kwh)
2012	NH		5224	All Renewables (Kwh)
2013	NH		6123	All Renewables (Kwh)
2004	RD		311	All Renewables (Kwh)
2005	RD		7	All Renewables (Kwh)
2006	RD		453	All Renewables (Kwh)
2007	RD		469	All Renewables (Kwh)
2008	RD		479	All Renewables (Kwh)
2009	RD		440	All Renewables (Kwh)
2010	RD		421	All Renewables (Kwh)
2011	RD		394	All Renewables (Kwh)
2012	RD		309	All Renewables (Kwh)
2013	RD		158	All Renewables (Kwh)
2004	VT		2388	All Renewables (Kwh)
2005	VT		2464	All Renewables (Kwh)
2006	VT		2858	All Renewables (Kwh)
2007	VT		2028	All Renewables (Kwh)
2008	VT		2758	All Renewables (Kwh)
2009	VT		2761	All Renewables (Kwh)
2010	VT		2779	All Renewables (Kwh)
2011	VT		2688	All Renewables (Kwh)
2012	VT		2393	All Renewables (Kwh)
2013	VT		3267	All Renewables (Kwh)
2004	NJ		2456	All Renewables (Kwh)
2005	NJ		2656	All Renewables (Kwh)
2006	NJ		2770	All Renewables (Kwh)
2007	NJ		2531	All Renewables (Kwh)
2008	NJ		2719	All Renewables (Kwh)
2009	NJ		2880	All Renewables (Kwh)
2010	NJ		2534	All Renewables (Kwh)
2011	NJ		2812	All Renewables (Kwh)
2012	NJ		3538	All Renewables (Kwh)
2013	NJ		3911	All Renewables (Kwh)
2004	NY		29608	All Renewables (Kwh)
2005	NY		31645	All Renewables (Kwh)
2006	NY		34479	All Renewables (Kwh)
2007	NY		32744	All Renewables (Kwh)
2008	NY		35429	All Renewables (Kwh)
2009	NY		38750	All Renewables (Kwh)
2010	NY		37319	All Renewables (Kwh)
2011	NY		39849	All Renewables (Kwh)
2012	NY		37185	All Renewables (Kwh)
2013	NY		39031	All Renewables (Kwh)
2004	PA		9675	All Renewables (Kwh)
2005	PA		8935	All Renewables (Kwh)
2006	PA		9902	All Renewables (Kwh)
2007	PA		9405	All Renewables (Kwh)
2008	PA		10230	All Renewables (Kwh)
2009	PA		11661	All Renewables (Kwh)
2010	PA		13205	All Renewables (Kwh)
2011	PA		13695	All Renewables (Kwh)
2012	PA		13459	All Renewables (Kwh)
2013	PA		16372	All Renewables (Kwh)
2004	IL		2542	All Renewables (Kwh)
2005	IL		2337	All Renewables (Kwh)
2006	IL		2465	All Renewables (Kwh)
2007	IL		3343	All Renewables (Kwh)
2008	IL		6907	All Renewables (Kwh)
2009	IL		7906	All Renewables (Kwh)
2010	IL		11065	All Renewables (Kwh)
2011	IL		14509	All Renewables (Kwh)
2012	IL		17472	All Renewables (Kwh)
2013	IL		21298	All Renewables (Kwh)
2004	IN		855	All Renewables (Kwh)
2005	IN		642	All Renewables (Kwh)
2006	IN		1150	All Renewables (Kwh)
2007	IN		1143	All Renewables (Kwh)
2008	IN		1732	All Renewables (Kwh)
2009	IN		4218	All Renewables (Kwh)
2010	IN		7258	All Renewables (Kwh)
2011	IN		7987	All Renewables (Kwh)
2012	IN		NaN	All Renewables (Kwh)
2013	IN		8539	All Renewables (Kwh)
2004	MI		9214	All Renewables (Kwh)
2005	MI		8943	All Renewables (Kwh)
2006	MI		8846	All Renewables (Kwh)
2007	MI		8518	All Renewables (Kwh)
2008	MI		8996	All Renewables (Kwh)
2009	MI		8941	All Renewables (Kwh)
2010	MI		9387	All Renewables (Kwh)
2011	MI		9787	All Renewables (Kwh)
2012	MI		11440	All Renewables (Kwh)
2013	MI		15163	All Renewables (Kwh)
2004	OH		2014	All Renewables (Kwh)
2005	OH		1840	All Renewables (Kwh)
2006	OH		1993	All Renewables (Kwh)
2007	OH		1700	All Renewables (Kwh)
2008	OH		2240	All Renewables (Kwh)
2009	OH		2414	All Renewables (Kwh)
2010	OH		2505	All Renewables (Kwh)
2011	OH		2977	All Renewables (Kwh)
2012	OH		4609	All Renewables (Kwh)
2013	OH		5384	All Renewables (Kwh)
2004	WI		5219	All Renewables (Kwh)
2005	WI		5193	All Renewables (Kwh)
2006	WI		5374	All Renewables (Kwh)
2007	WI		5395	All Renewables (Kwh)
2008	WI		6391	All Renewables (Kwh)
2009	WI		7362	All Renewables (Kwh)
2010	WI		8445	All Renewables (Kwh)
2011	WI		9254	All Renewables (Kwh)
2012	WI		9635	All Renewables (Kwh)
2013	WI		9997	All Renewables (Kwh)
2004	IA		3364	All Renewables (Kwh)
2005	IA		4605	All Renewables (Kwh)
2006	IA		5956	All Renewables (Kwh)
2007	IA		6929	All Renewables (Kwh)
2008	IA		9488	All Renewables (Kwh)
2009	IA		16317	All Renewables (Kwh)
2010	IA		19858	All Renewables (Kwh)
2011	IA		22826	All Renewables (Kwh)
2012	IA		29283	All Renewables (Kwh)
2013	IA		32362	All Renewables (Kwh)
2004	KS		731	All Renewables (Kwh)
2005	KS		863	All Renewables (Kwh)
2006	KS		1994	All Renewables (Kwh)
2007	KS		2317	All Renewables (Kwh)
2008	KS		3529	All Renewables (Kwh)
2009	KS		5739	All Renewables (Kwh)
2010	KS		6985	All Renewables (Kwh)
2011	KS		7632	All Renewables (Kwh)
2012	KS		10572	All Renewables (Kwh)
2013	KS		19055	All Renewables (Kwh)
2004	MN		5316	All Renewables (Kwh)
2005	MN		7148	All Renewables (Kwh)
2006	MN		7694	All Renewables (Kwh)
2007	MN		9813	All Renewables (Kwh)
2008	MN		13925	All Renewables (Kwh)
2009	MN		15966	All Renewables (Kwh)
2010	MN		15968	All Renewables (Kwh)
2011	MN		19238	All Renewables (Kwh)
2012	MN		21306	All Renewables (Kwh)
2013	MN		21864	All Renewables (Kwh)
2004	MO		1509	All Renewables (Kwh)
2005	MO		1186	All Renewables (Kwh)
2006	MO		271	All Renewables (Kwh)
2007	MO		1291	All Renewables (Kwh)
2008	MO		2582	All Renewables (Kwh)
2009	MO		3041	All Renewables (Kwh)
2010	MO		3576	All Renewables (Kwh)
2011	MO		3727	All Renewables (Kwh)
2012	MO		3366	All Renewables (Kwh)
2013	MO		3692	All Renewables (Kwh)
2004	NE		1109	All Renewables (Kwh)
2005	NE		1193	All Renewables (Kwh)
2006	NE		1571	All Renewables (Kwh)
2007	NE		964	All Renewables (Kwh)
2008	NE		957	All Renewables (Kwh)
2009	NE		1398	All Renewables (Kwh)
2010	NE		2373	All Renewables (Kwh)
2011	NE		3914	All Renewables (Kwh)
2012	NE		4014	All Renewables (Kwh)
2013	NE		4929	All Renewables (Kwh)
2004	ND		1993	All Renewables (Kwh)
2005	ND		1812	All Renewables (Kwh)
2006	ND		2271	All Renewables (Kwh)
2007	ND		2588	All Renewables (Kwh)
2008	ND		4678	All Renewables (Kwh)
2009	ND		7506	All Renewables (Kwh)
2010	ND		10270	All Renewables (Kwh)
2011	ND		13081	All Renewables (Kwh)
2012	ND		13044	All Renewables (Kwh)
2013	ND		12905	All Renewables (Kwh)
2004	SD		3914	All Renewables (Kwh)
2005	SD		3391	All Renewables (Kwh)
2006	SD		3695	All Renewables (Kwh)
2007	SD		3217	All Renewables (Kwh)
2008	SD		3289	All Renewables (Kwh)
2009	SD		5292	All Renewables (Kwh)
2010	SD		7983	All Renewables (Kwh)
2011	SD		11944	All Renewables (Kwh)
2012	SD		11811	All Renewables (Kwh)
2013	SD		9439	All Renewables (Kwh)
2004	DE			All Renewables (Kwh)
2005	DE			All Renewables (Kwh)
2006	DE		0	All Renewables (Kwh)
2007	DE		144	All Renewables (Kwh)
2008	DE		489	All Renewables (Kwh)
2009	DE		378	All Renewables (Kwh)
2010	DE		413	All Renewables (Kwh)
2011	DE		461	All Renewables (Kwh)
2012	DE		368	All Renewables (Kwh)
2013	DE		270	All Renewables (Kwh)
2004	FL		13770	All Renewables (Kwh)
2005	FL		13247	All Renewables (Kwh)
2006	FL		13196	All Renewables (Kwh)
2007	FL		13063	All Renewables (Kwh)
2008	FL		13115	All Renewables (Kwh)
2009	FL		13219	All Renewables (Kwh)
2010	FL		13556	All Renewables (Kwh)
2011	FL		14066	All Renewables (Kwh)
2012	FL		13530	All Renewables (Kwh)
2013	FL		14020	All Renewables (Kwh)
2004	GA		13267	All Renewables (Kwh)
2005	GA		13848	All Renewables (Kwh)
2006	GA		12826	All Renewables (Kwh)
2007	GA		12481	All Renewables (Kwh)
2008	GA		10491	All Renewables (Kwh)
2009	GA		11736	All Renewables (Kwh)
2010	GA		12865	All Renewables (Kwh)
2011	GA		12274	All Renewables (Kwh)
2012	GA		12069	All Renewables (Kwh)
2013	GA		15216	All Renewables (Kwh)
2004	MD		4275	All Renewables (Kwh)
2005	MD		3573	All Renewables (Kwh)
2006	MD		3982	All Renewables (Kwh)
2007	MD		3461	All Renewables (Kwh)
2008	MD		3811	All Renewables (Kwh)
2009	MD		3542	All Renewables (Kwh)
2010	MD		3386	All Renewables (Kwh)
2011	MD		4739	All Renewables (Kwh)
2012	MD		4007	All Renewables (Kwh)
2013	MD		4165	All Renewables (Kwh)
2004	NC		10634	All Renewables (Kwh)
2005	NC		10818	All Renewables (Kwh)
2006	NC		9324	All Renewables (Kwh)
2007	NC		8000	All Renewables (Kwh)
2008	NC		8798	All Renewables (Kwh)
2009	NC		10846	All Renewables (Kwh)
2010	NC		10994	All Renewables (Kwh)
2011	NC		10911	All Renewables (Kwh)
2012	NC		11699	All Renewables (Kwh)
2013	NC		15421	All Renewables (Kwh)
2004	SC		7736	All Renewables (Kwh)
2005	SC		8380	All Renewables (Kwh)
2006	SC		7537	All Renewables (Kwh)
2007	SC		7544	All Renewables (Kwh)
2008	SC		6571	All Renewables (Kwh)
2009	SC		7576	All Renewables (Kwh)
2010	SC		7995	All Renewables (Kwh)
2011	SC		7941	All Renewables (Kwh)
2012	SC		7850	All Renewables (Kwh)
2013	SC		9838	All Renewables (Kwh)
2004	VA		8879	All Renewables (Kwh)
2005	VA		8978	All Renewables (Kwh)
2006	VA		8725	All Renewables (Kwh)
2007	VA		8945	All Renewables (Kwh)
2008	VA		9105	All Renewables (Kwh)
2009	VA		8732	All Renewables (Kwh)
2010	VA		8159	All Renewables (Kwh)
2011	VA		7798	All Renewables (Kwh)
2012	VA		8119	All Renewables (Kwh)
2013	VA		9972	All Renewables (Kwh)
2004	WV		1647	All Renewables (Kwh)
2005	WV		1758	All Renewables (Kwh)
2006	WV		1920	All Renewables (Kwh)
2007	WV		1590	All Renewables (Kwh)
2008	WV		2032	All Renewables (Kwh)
2009	WV		3128	All Renewables (Kwh)
2010	WV		3245	All Renewables (Kwh)
2011	WV		3686	All Renewables (Kwh)
2012	WV		4036	All Renewables (Kwh)
2013	WV		4525	All Renewables (Kwh)
2004	AL		21963	All Renewables (Kwh)
2005	AL		21085	All Renewables (Kwh)
2006	AL		18904	All Renewables (Kwh)
2007	AL		15539	All Renewables (Kwh)
2008	AL		16208	All Renewables (Kwh)
2009	AL		21684	All Renewables (Kwh)
2010	AL		15835	All Renewables (Kwh)
2011	AL		17335	All Renewables (Kwh)
2012	AL		15766	All Renewables (Kwh)
2013	AL		21526	All Renewables (Kwh)
2004	KY		5013	All Renewables (Kwh)
2005	KY		4224	All Renewables (Kwh)
2006	KY		3968	All Renewables (Kwh)
2007	KY		3066	All Renewables (Kwh)
2008	KY		3297	All Renewables (Kwh)
2009	KY		4410	All Renewables (Kwh)
2010	KY		3900	All Renewables (Kwh)
2011	KY		4277	All Renewables (Kwh)
2012	KY		3361	All Renewables (Kwh)
2013	KY		4255	All Renewables (Kwh)
2004	MS		4542	All Renewables (Kwh)
2005	MS		4565	All Renewables (Kwh)
2006	MS		4623	All Renewables (Kwh)
2007	MS		4479	All Renewables (Kwh)
2008	MS		4173	All Renewables (Kwh)
2009	MS		4272	All Renewables (Kwh)
2010	MS		4512	All Renewables (Kwh)
2011	MS		4518	All Renewables (Kwh)
2012	MS		4527	All Renewables (Kwh)
2013	MS		4344	All Renewables (Kwh)
2004	TN		12894	All Renewables (Kwh)
2005	TN		11605	All Renewables (Kwh)
2006	TN		10127	All Renewables (Kwh)
2007	TN		7802	All Renewables (Kwh)
2008	TN		8491	All Renewables (Kwh)
2009	TN		13011	All Renewables (Kwh)
2010	TN		11061	All Renewables (Kwh)
2011	TN		12582	All Renewables (Kwh)
2012	TN		10745	All Renewables (Kwh)
2013	TN		15706	All Renewables (Kwh)
2004	AR		9074	All Renewables (Kwh)
2005	AR		8291	All Renewables (Kwh)
2006	AR		6719	All Renewables (Kwh)
2007	AR		8109	All Renewables (Kwh)
2008	AR		9199	All Renewables (Kwh)
2009	AR		8951	All Renewables (Kwh)
2010	AR		8531	All Renewables (Kwh)
2011	AR		7962	All Renewables (Kwh)
2012	AR		7178	All Renewables (Kwh)
2013	AR		7458	All Renewables (Kwh)
2004	LA		9998	All Renewables (Kwh)
2005	LA		9471	All Renewables (Kwh)
2006	LA		9599	All Renewables (Kwh)
2007	LA		9767	All Renewables (Kwh)
2008	LA		9194	All Renewables (Kwh)
2009	LA		8328	All Renewables (Kwh)
2010	LA		8512	All Renewables (Kwh)
2011	LA		8372	All Renewables (Kwh)
2012	LA		7970	All Renewables (Kwh)
2013	LA		9405	All Renewables (Kwh)
2004	OK		4873	All Renewables (Kwh)
2005	OK		5193	All Renewables (Kwh)
2006	OK		4940	All Renewables (Kwh)
2007	OK		7604	All Renewables (Kwh)
2008	OK		9106	All Renewables (Kwh)
2009	OK		9642	All Renewables (Kwh)
2010	OK		11481	All Renewables (Kwh)
2011	OK		13659	All Renewables (Kwh)
2012	OK		18551	All Renewables (Kwh)
2013	OK		25534	All Renewables (Kwh)
2004	TX		10904	All Renewables (Kwh)
2005	TX		13103	All Renewables (Kwh)
2006	TX		17447	All Renewables (Kwh)
2007	TX		23500	All Renewables (Kwh)
2008	TX		37731	All Renewables (Kwh)
2009	TX		44315	All Renewables (Kwh)
2010	TX		58116	All Renewables (Kwh)
2011	TX		66535	All Renewables (Kwh)
2012	TX		70301	All Renewables (Kwh)
2013	TX		77723	All Renewables (Kwh)
2004	AZ		7113	All Renewables (Kwh)
2005	AZ		6618	All Renewables (Kwh)
2006	AZ		6940	All Renewables (Kwh)
2007	AZ		6715	All Renewables (Kwh)
2008	AZ		7613	All Renewables (Kwh)
2009	AZ		6991	All Renewables (Kwh)
2010	AZ		7428	All Renewables (Kwh)
2011	AZ		10423	All Renewables (Kwh)
2012	AZ		10324	All Renewables (Kwh)
2013	AZ		11551	All Renewables (Kwh)
2004	CO		1740	All Renewables (Kwh)
2005	CO		3070	All Renewables (Kwh)
2006	CO		3615	All Renewables (Kwh)
2007	CO		4411	All Renewables (Kwh)
2008	CO		8652	All Renewables (Kwh)
2009	CO		8435	All Renewables (Kwh)
2010	CO		8747	All Renewables (Kwh)
2011	CO		12879	All Renewables (Kwh)
2012	CO		13939	All Renewables (Kwh)
2013	CO		16369	All Renewables (Kwh)
2004	ID		10142	All Renewables (Kwh)
2005	ID		10222	All Renewables (Kwh)
2006	ID		13142	All Renewables (Kwh)
2007	ID		10809	All Renewables (Kwh)
2008	ID		11314	All Renewables (Kwh)
2009	ID		12646	All Renewables (Kwh)
2010	ID		11684	All Renewables (Kwh)
2011	ID		17711	All Renewables (Kwh)
2012	ID		16520	All Renewables (Kwh)
2013	ID		15429	All Renewables (Kwh)
2004	MT		9042	All Renewables (Kwh)
2005	MT		9803	All Renewables (Kwh)
2006	MT		11284	All Renewables (Kwh)
2007	MT		10689	All Renewables (Kwh)
2008	MT		11519	All Renewables (Kwh)
2009	MT		11433	All Renewables (Kwh)
2010	MT		11566	All Renewables (Kwh)
2011	MT		15126	All Renewables (Kwh)
2012	MT		13807	All Renewables (Kwh)
2013	MT		13163	All Renewables (Kwh)
2004	NV		4211	All Renewables (Kwh)
2005	NV		4228	All Renewables (Kwh)
2006	NV		4746	All Renewables (Kwh)
2007	NV		4597	All Renewables (Kwh)
2008	NV		4829	All Renewables (Kwh)
2009	NV		6078	All Renewables (Kwh)
2010	NV		6731	All Renewables (Kwh)
2011	NV		7065	All Renewables (Kwh)
2012	NV		8396	All Renewables (Kwh)
2013	NV		10086	All Renewables (Kwh)
2004	NM		1165	All Renewables (Kwh)
2005	NM		1769	All Renewables (Kwh)
2006	NM		2774	All Renewables (Kwh)
2007	NM		3102	All Renewables (Kwh)
2008	NM		3655	All Renewables (Kwh)
2009	NM		3466	All Renewables (Kwh)
2010	NM		3941	All Renewables (Kwh)
2011	NM		4687	All Renewables (Kwh)
2012	NM		5385	All Renewables (Kwh)
2013	NM		5311	All Renewables (Kwh)
2004	UT		852	All Renewables (Kwh)
2005	UT		1166	All Renewables (Kwh)
2006	UT		1173	All Renewables (Kwh)
2007	UT		960	All Renewables (Kwh)
2008	UT		1296	All Renewables (Kwh)
2009	UT		1857	All Renewables (Kwh)
2010	UT		2314	All Renewables (Kwh)
2011	UT		3210	All Renewables (Kwh)
2012	UT		3009	All Renewables (Kwh)
2013	UT		2440	All Renewables (Kwh)
2004	WY		1827	All Renewables (Kwh)
2005	WY		2242	All Renewables (Kwh)
2006	WY		2361	All Renewables (Kwh)
2007	WY		2239	All Renewables (Kwh)
2008	WY		2761	All Renewables (Kwh)
2009	WY		5419	All Renewables (Kwh)
2010	WY		7518	All Renewables (Kwh)
2011	WY		10448	All Renewables (Kwh)
2012	WY		9631	All Renewables (Kwh)
2013	WY		9577	All Renewables (Kwh)
2004	CA		88072	All Renewables (Kwh)
2005	CA		92774	All Renewables (Kwh)
2006	CA		101594	All Renewables (Kwh)
2007	CA		82731	All Renewables (Kwh)
2008	CA		79542	All Renewables (Kwh)
2009	CA		85168	All Renewables (Kwh)
2010	CA		90333	All Renewables (Kwh)
2011	CA		103031	All Renewables (Kwh)
2012	CA		93082	All Renewables (Kwh)
2013	CA		101546	All Renewables (Kwh)
2004	OR		35807	All Renewables (Kwh)
2005	OR		35015	All Renewables (Kwh)
2006	OR		42406	All Renewables (Kwh)
2007	OR		39025	All Renewables (Kwh)
2008	OR		41499	All Renewables (Kwh)
2009	OR		42381	All Renewables (Kwh)
2010	OR		40893	All Renewables (Kwh)
2011	OR		54008	All Renewables (Kwh)
2012	OR		54656	All Renewables (Kwh)
2013	OR		51362	All Renewables (Kwh)
2004	WA		77773	All Renewables (Kwh)
2005	WA		77917	All Renewables (Kwh)
2006	WA		88479	All Renewables (Kwh)
2007	WA		87583	All Renewables (Kwh)
2008	WA		88794	All Renewables (Kwh)
2009	WA		84494	All Renewables (Kwh)
2010	WA		83394	All Renewables (Kwh)
2011	WA		109597	All Renewables (Kwh)
2012	WA		107507	All Renewables (Kwh)
2013	WA		97616	All Renewables (Kwh)
2004	AK		1525	All Renewables (Kwh)
2005	AK		1481	All Renewables (Kwh)
2006	AK		1246	All Renewables (Kwh)
2007	AK		1323	All Renewables (Kwh)
2008	AK		1187	All Renewables (Kwh)
2009	AK		1359	All Renewables (Kwh)
2010	AK		1477	All Renewables (Kwh)
2011	AK		1379	All Renewables (Kwh)
2012	AK		1658	All Renewables (Kwh)
2013	AK		1881	All Renewables (Kwh)
2004	HI		1522	All Renewables (Kwh)
2005	HI		1483	All Renewables (Kwh)
2006	HI		1682	All Renewables (Kwh)
2007	HI		1883	All Renewables (Kwh)
2008	HI		1939	All Renewables (Kwh)
2009	HI		1806	All Renewables (Kwh)
2010	HI		1847	All Renewables (Kwh)
2011	HI		2169	All Renewables (Kwh)
2012	HI		2246	All Renewables (Kwh)
2013	HI		2660	All Renewables (Kwh)
2004	AL		22270612	Coal (short tons)
2005	AL		21338682	Coal (short tons)
2006	AL		18829862	Coal (short tons)
2007	AL		19327303	Coal (short tons)
2008	AL		20611379	Coal (short tons)
2009	AL		18796190	Coal (short tons)
2010	AL		19914940	Coal (short tons)
2011	AL		19071050	Coal (short tons)
2012	AL		19321139	Coal (short tons)
2013	AL		18620017	Coal (short tons)
2004	AK		1511787	Coal (short tons)
2005	AK		1454014	Coal (short tons)
2006	AK		1425023	Coal (short tons)
2007	AK		1323560	Coal (short tons)
2008	AK		1477015	Coal (short tons)
2009	AK		1860363	Coal (short tons)
2010	AK		2151094	Coal (short tons)
2011	AK		2148926	Coal (short tons)
2012	AK		2052086	Coal (short tons)
2013	AK		1631584	Coal (short tons)
2004	AZ		12730829	Coal (short tons)
2005	AZ		12071576	Coal (short tons)
2006	AZ		8216255	Coal (short tons)
2007	AZ		7982584	Coal (short tons)
2008	AZ		8024973	Coal (short tons)
2009	AZ		7474029	Coal (short tons)
2010	AZ		7752277	Coal (short tons)
2011	AZ		8110942	Coal (short tons)
2012	AZ		7493276	Coal (short tons)
2013	AZ		7602722	Coal (short tons)
2004	AR		7328	Coal (short tons)
2005	AR		2563	Coal (short tons)
2006	AR		22752	Coal (short tons)
2007	AR		82677	Coal (short tons)
2008	AR		69181	Coal (short tons)
2009	AR		4638	Coal (short tons)
2010	AR		32301	Coal (short tons)
2011	AR		133347	Coal (short tons)
2012	AR		98121	Coal (short tons)
2013	AR		58578	Coal (short tons)
2004	CO		39870097	Coal (short tons)
2005	CO		38509970	Coal (short tons)
2006	CO		36321783	Coal (short tons)
2007	CO		36383903	Coal (short tons)
2008	CO		32028460	Coal (short tons)
2009	CO		28267207	Coal (short tons)
2010	CO		25162526	Coal (short tons)
2011	CO		26889632	Coal (short tons)
2012	CO		28566094	Coal (short tons)
2013	CO		24236286	Coal (short tons)
2004	IL		31852986	Coal (short tons)
2005	IL		32013963	Coal (short tons)
2006	IL		32728800	Coal (short tons)
2007	IL		32445245	Coal (short tons)
2008	IL		32918044	Coal (short tons)
2009	IL		33748428	Coal (short tons)
2010	IL		33241392	Coal (short tons)
2011	IL		37770397	Coal (short tons)
2012	IL		48486048	Coal (short tons)
2013	IL		52147193	Coal (short tons)
2004	IN		35109641	Coal (short tons)
2005	IN		34457358	Coal (short tons)
2006	IN		35119060	Coal (short tons)
2007	IN		35003099	Coal (short tons)
2008	IN		35893112	Coal (short tons)
2009	IN		35655272	Coal (short tons)
2010	IN		34949969	Coal (short tons)
2011	IN		37425683	Coal (short tons)
2012	IN		36720174	Coal (short tons)
2013	IN		39101834	Coal (short tons)
2004	KS		70650	Coal (short tons)
2005	KS		170658	Coal (short tons)
2006	KS		425997	Coal (short tons)
2007	KS		420436	Coal (short tons)
2008	KS		229246	Coal (short tons)
2009	KS		184812	Coal (short tons)
2010	KS		132691	Coal (short tons)
2011	KS		37257	Coal (short tons)
2012	KS		15864	Coal (short tons)
2013	KS		22150	Coal (short tons)
2004	KY		114243649	Coal (short tons)
2005	KY		119733923	Coal (short tons)
2006	KY		120847953	Coal (short tons)
2007	KY		115280302	Coal (short tons)
2008	KY		120322708	Coal (short tons)
2009	KY		107338054	Coal (short tons)
2010	KY		104960118	Coal (short tons)
2011	KY		108766150	Coal (short tons)
