Year	State	County	FIPS	Jobs	Total	Share
2012	TN	Davidson County	47037	150	430155	0.0003
2012	TN	Franklin County	47051	78	9345	0.0083
2012	TN	Hardin County	47071	23	7675	0.0030
2012	TN	Knox County	47093	106	218907	0.0005
2012	TN	Putnam County	47141	40	31403	0.0013
2012	TN	Scott County	47151	51	5018	0.0102
2012	TN	Shelby County	47157	26	470322	0.0001
2012	TN	Sullivan County	47163	42	66453	0.0006
2012	TN	Washington County	47179	20	60322	0.0003
2013	TN		47000	3423	2694288	0.0013
2013	TN	Anderson County	47001	91	38094	0.0024
2013	TN	Claiborne County	47025	249	8208	0.0303
2013	TN	Cumberland County	47035	108	16581	0.0065
2013	TN	Davidson County	47037	154	438699	0.0004
2013	TN	Franklin County	47051	76	10089	0.0075
2013	TN	Knox County	47093	99	219977	0.0005
2013	TN	Overton County	47133	59	4459	0.0132
2013	TN	Perry County	47135	32	1768	0.0181
2013	TN	Putnam County	47141	39	32263	0.0012
2013	TN	Rhea County	47143	12	10313	0.0012
2013	TN	Scott County	47151	51	5136	0.0099
2013	TN	Sequatchie County	47153	71	2496	0.0284
2013	TN	Shelby County	47157	28	472804	0.0001
2013	TN	Washington County	47179	19	58415	0.0003
2013	TN	Weakley County	47183	149	9999	0.0149
