Year	State	County	FIPS	Jobs	Total	Share
2009	AL	Cullman County	01043	219	25543	0.0086
2009	AL	Elmore County	01051	41	17551	0.0023
2009	AL	Escambia County	01053	202	12223	0.0165
2009	AL	Etowah County	01055	45	33591	0.0013
2009	AL	Fayette County	01057	55	4127	0.0133
2009	AL	Franklin County	01059	74	9755	0.0076
2009	AL	Jackson County	01071	69	15684	0.0044
2009	AL	Jefferson County	01073	1308	337663	0.0039
2009	AL	Lee County	01081	67	47139	0.0014
2009	AL	Madison County	01089	79	178819	0.0004
2009	AL	Marion County	01093	33	9594	0.0034
2009	AL	Mobile County	01097	453	165897	0.0027
2009	AL	Montgomery County	01101	58	131364	0.0004
2009	AL	Morgan County	01103	63	45276	0.0014
2009	AL	Shelby County	01117	478	71023	0.0067
2009	AL	Tuscaloosa County	01125	2550	82002	0.0311
2009	AL	Walker County	01127	602	18376	0.0328
2010	AL		01000	7776	1813155	0.0043
2010	AL	Autauga County	01001	37	10694	0.0035
2010	AL	Baldwin County	01003	28	58140	0.0005
2010	AL	Barbour County	01005	111	9382	0.0118
2010	AL	Blount County	01009	26	8291	0.0031
2010	AL	Colbert County	01033	107	21417	0.0050
2010	AL	Covington County	01039	19	12327	0.0015
2010	AL	Escambia County	01053	187	12268	0.0152
2010	AL	Etowah County	01055	51	33707	0.0015
2010	AL	Fayette County	01057	57	3982	0.0143
2010	AL	Franklin County	01059	66	10125	0.0065
2010	AL	Jackson County	01071	26	15704	0.0017
2010	AL	Jefferson County	01073	1425	331416	0.0043
2010	AL	Lee County	01081	73	47099	0.0015
2010	AL	Madison County	01089	70	178623	0.0004
2010	AL	Mobile County	01097	446	165715	0.0027
2010	AL	Montgomery County	01101	51	129345	0.0004
2010	AL	Morgan County	01103	54	45136	0.0012
2010	AL	Russell County	01113	27	12687	0.0021
2010	AL	Shelby County	01117	400	70429	0.0057
2010	AL	Tuscaloosa County	01125	2609	82338	0.0317
2010	AL	Walker County	01127	579	17768	0.0326
2011	AL		01000	8301	1813497	0.0046
2011	AL	Autauga County	01001	39	10627	0.0037
2011	AL	Baldwin County	01003	42	59581	0.0007
2011	AL	Barbour County	01005	119	9044	0.0132
2011	AL	Blount County	01009	39	8128	0.0048
2011	AL	Choctaw County	01023	16	3452	0.0046
2011	AL	Colbert County	01033	104	21551	0.0048
2011	AL	Covington County	01039	26	12394	0.0021
2011	AL	Elmore County	01051	67	17820	0.0038
2011	AL	Escambia County	01053	197	12340	0.0160
2011	AL	Etowah County	01055	50	34119	0.0015
2011	AL	Fayette County	01057	50	3896	0.0128
2011	AL	Franklin County	01059	73	10192	0.0072
2011	AL	Jefferson County	01073	1856	330787	0.0056
2011	AL	Lee County	01081	72	48330	0.0015
2011	AL	Madison County	01089	60	177857	0.0003
2011	AL	Mobile County	01097	472	165059	0.0029
2011	AL	Montgomery County	01101	32	127364	0.0003
2011	AL	Morgan County	01103	53	45673	0.0012
2011	AL	Russell County	01113	27	12751	0.0021
2011	AL	Shelby County	01117	426	71175	0.0060
2011	AL	Tuscaloosa County	01125	2683	83240	0.0322
2011	AL	Walker County	01127	627	18042	0.0348
2012	AL		01000	8595	1828248	0.0047
2012	AL	Baldwin County	01003	55	60440	0.0009
2012	AL	Barbour County	01005	117	8520	0.0137
2012	AL	Blount County	01009	28	8203	0.0034
2012	AL	Choctaw County	01023	20	3599	0.0056
2012	AL	Colbert County	01033	104	21820	0.0048
2012	AL	Covington County	01039	34	12587	0.0027
2012	AL	Escambia County	01053	230	12355	0.0186
2012	AL	Etowah County	01055	50	34495	0.0014
2012	AL	Fayette County	01057	43	3910	0.0110
2012	AL	Franklin County	01059	82	9983	0.0082
2012	AL	Jackson County	01071	93	15794	0.0059
2012	AL	Jefferson County	01073	1978	336229	0.0059
2012	AL	Lee County	01081	62	50099	0.0012
2012	AL	Madison County	01089	54	178442	0.0003
2012	AL	Mobile County	01097	501	163667	0.0031
2012	AL	Montgomery County	01101	32	127336	0.0003
2012	AL	Morgan County	01103	51	45643	0.0011
2012	AL	Russell County	01113	24	13026	0.0018
2012	AL	Shelby County	01117	374	74489	0.0050
2012	AL	Tuscaloosa County	01125	2864	84756	0.0338
2012	AL	Walker County	01127	656	18332	0.0358
2012	AL	Washington County	01129	25	3443	0.0073
2013	AL		01000	8002	1845086	0.0043
2013	AL	Baldwin County	01003	54	62719	0.0009
2013	AL	Barbour County	01005	149	8425	0.0177
2013	AL	Choctaw County	01023	17	3578	0.0048
2013	AL	Clarke County	01025	73	8063	0.0091
2013	AL	Colbert County	01033	102	22681	0.0045
2013	AL	Covington County	01039	20	12430	0.0016
2013	AL	Elmore County	01051	47	18225	0.0026
2013	AL	Escambia County	01053	248	12040	0.0206
2013	AL	Etowah County	01055	49	34572	0.0014
2013	AL	Fayette County	01057	37	3800	0.0097
2013	AL	Franklin County	01059	78	9759	0.0080
2013	AL	Jackson County	01071	56	15946	0.0035
2013	AL	Jefferson County	01073	1743	337885	0.0052
2013	AL	Lee County	01081	60	52041	0.0012
2013	AL	Madison County	01089	50	181508	0.0003
2013	AL	Mobile County	01097	536	163890	0.0033
2013	AL	Montgomery County	01101	27	128427	0.0002
2013	AL	Morgan County	01103	53	45951	0.0012
2013	AL	Russell County	01113	24	13328	0.0018
2013	AL	Shelby County	01117	359	76826	0.0047
2013	AL	Talladega County	01121	364	28705	0.0127
2013	AL	Tuscaloosa County	01125	2603	85934	0.0303
2013	AL	Walker County	01127	577	18509	0.0312
