Year	State	County	FIPS	Jobs	Total	Share
2009	MD	Cecil County	24015	121	30204	0.0040
2009	MD	Frederick County	24021	43	91517	0.0005
2009	MD	Garrett County	24023	364	11369	0.0320
2009	MD	Harford County	24025	27	80159	0.0003
2009	MD	Montgomery County	24031	348	443185	0.0008
2009	MD	"Prince George's County"	24033	122	303996	0.0004
2009	MD	Washington County	24043	56	63587	0.0009
2009	MD	Worcester County	24047	3	23211	0.0001
2010	MD		24000	1477	2453197	0.0006
2010	MD	Allegany County	24001	98	29514	0.0033
2010	MD	Anne Arundel County	24003	80	226509	0.0004
2010	MD	Baltimore County	24005	94	360873	0.0003
2010	MD	Cecil County	24015	94	27822	0.0034
2010	MD	Frederick County	24021	46	91669	0.0005
2010	MD	Garrett County	24023	361	11412	0.0316
2010	MD	Howard County	24027	61	146125	0.0004
2010	MD	Montgomery County	24031	365	441887	0.0008
2010	MD	"Prince George's County"	24033	62	299093	0.0002
2010	MD	Washington County	24043	60	63537	0.0009
2011	MD		24000	1441	2478505	0.0006
2011	MD	Allegany County	24001	127	29242	0.0043
2011	MD	Anne Arundel County	24003	47	230091	0.0002
2011	MD	Baltimore County	24005	83	359767	0.0002
2011	MD	Dorchester County	24019	75	11003	0.0068
2011	MD	Frederick County	24021	73	90503	0.0008
2011	MD	Garrett County	24023	384	11323	0.0339
2011	MD	Harford County	24025	91	83286	0.0011
2011	MD	Howard County	24027	60	151075	0.0004
2011	MD	Montgomery County	24031	165	447238	0.0004
2011	MD	"Prince George's County"	24033	76	298676	0.0003
2011	MD	Talbot County	24041	8	17873	0.0004
2011	MD	Washington County	24043	47	64674	0.0007
2012	MD		24000	1531	2511669	0.0006
2012	MD	Anne Arundel County	24003	54	240417	0.0002
2012	MD	Baltimore County	24005	78	362713	0.0002
2012	MD	Carroll County	24013	60	55546	0.0011
2012	MD	Dorchester County	24019	109	10768	0.0101
2012	MD	Frederick County	24021	66	92580	0.0007
2012	MD	Garrett County	24023	396	11428	0.0347
2012	MD	Harford County	24025	101	86555	0.0012
2012	MD	Howard County	24027	58	158932	0.0004
2012	MD	Montgomery County	24031	144	450496	0.0003
2012	MD	"Prince George's County"	24033	90	299516	0.0003
2013	MD		24000	1347	2531656	0.0005
2013	MD	Anne Arundel County	24003	63	251976	0.0003
2013	MD	Baltimore County	24005	79	360566	0.0002
2013	MD	Carroll County	24013	58	56114	0.0010
2013	MD	Cecil County	24015	82	30246	0.0027
2013	MD	Dorchester County	24019	135	10878	0.0124
2013	MD	Frederick County	24021	73	94789	0.0008
2013	MD	Garrett County	24023	316	11640	0.0271
2013	MD	Harford County	24025	108	87803	0.0012
2013	MD	Montgomery County	24031	63	451869	0.0001
2013	MD	"Prince George's County"	24033	88	299713	0.0003
2013	MD	Washington County	24043	29	66709	0.0004
