Year	State	County	FIPS	Jobs	Total	Share
2006	IL	Will County	17197	291	179626	0.0016
2006	IL	Winnebago County	17201	17	135943	0.0001
2007	IL		17000	9963	5869157	0.0017
2007	IL	Adams County	17001	237	33397	0.0071
2007	IL	Clark County	17023	88	4944	0.0178
2007	IL	Clay County	17025	149	5489	0.0271
2007	IL	Clinton County	17027	19	12237	0.0016
2007	IL	Coles County	17029	26	25842	0.0010
2007	IL	Cook County	17031	772	2529579	0.0003
2007	IL	Crawford County	17033	142	7282	0.0195
2007	IL	DeKalb County	17037	67	36953	0.0018
2007	IL	DuPage County	17043	145	597156	0.0002
2007	IL	Effingham County	17049	33	20309	0.0016
2007	IL	Fayette County	17051	110	6128	0.0180
2007	IL	Franklin County	17055	18	9413	0.0019
2007	IL	Grundy County	17063	66	16604	0.0040
2007	IL	Iroquois County	17075	19	8309	0.0023
2007	IL	Jackson County	17077	285	26329	0.0108
2007	IL	Jasper County	17079	29	2350	0.0123
2007	IL	Kane County	17089	128	210941	0.0006
2007	IL	Kendall County	17093	30	23098	0.0013
2007	IL	McHenry County	17111	75	103066	0.0007
2007	IL	Madison County	17119	125	95677	0.0013
2007	IL	Marion County	17121	159	13814	0.0115
2007	IL	Monroe County	17133	52	8199	0.0063
2007	IL	Montgomery County	17135	295	9964	0.0296
2007	IL	Ogle County	17141	43	17161	0.0025
2007	IL	Randolph County	17157	59	12392	0.0048
2007	IL	Richland County	17159	168	6647	0.0253
2007	IL	Rock Island County	17161	79	78858	0.0010
2007	IL	St. Clair County	17163	92	96131	0.0010
2007	IL	Tazewell County	17179	24	61049	0.0004
2007	IL	Wabash County	17185	312	3500	0.0891
2007	IL	Washington County	17189	13	5204	0.0025
2007	IL	Wayne County	17191	121	4653	0.0260
2007	IL	White County	17193	738	4702	0.1570
2007	IL	Whiteside County	17195	62	21186	0.0029
2007	IL	Will County	17197	297	191044	0.0016
2008	IL		17000	9608	5841692	0.0016
2008	IL	Adams County	17001	228	33865	0.0067
2008	IL	Clark County	17023	91	4752	0.0191
2008	IL	Clay County	17025	154	5368	0.0287
2008	IL	Clinton County	17027	34	12354	0.0028
2008	IL	Coles County	17029	28	24261	0.0012
2008	IL	Cook County	17031	683	2501435	0.0003
2008	IL	Crawford County	17033	139	7343	0.0189
2008	IL	DeKalb County	17037	49	37783	0.0013
2008	IL	DuPage County	17043	110	591695	0.0002
2008	IL	Effingham County	17049	37	20259	0.0018
2008	IL	Fayette County	17051	123	6129	0.0201
2008	IL	Franklin County	17055	26	9239	0.0028
2008	IL	Grundy County	17063	50	16252	0.0031
2008	IL	Hamilton County	17065	56	1555	0.0360
2008	IL	Iroquois County	17075	19	8233	0.0023
2008	IL	Jackson County	17077	354	26078	0.0136
2008	IL	Jasper County	17079	31	2337	0.0133
2008	IL	Kane County	17089	119	207321	0.0006
2008	IL	Kendall County	17093	25	24226	0.0010
2008	IL	McHenry County	17111	67	102380	0.0007
2008	IL	Madison County	17119	132	95930	0.0014
2008	IL	Marion County	17121	171	13486	0.0127
2008	IL	Monroe County	17133	54	8281	0.0065
2008	IL	Montgomery County	17135	323	9594	0.0337
2008	IL	Randolph County	17157	54	12208	0.0044
2008	IL	Richland County	17159	175	6461	0.0271
2008	IL	Rock Island County	17161	77	79456	0.0010
2008	IL	St. Clair County	17163	85	96937	0.0009
2008	IL	Saline County	17165	1344	8764	0.1534
2008	IL	Tazewell County	17179	22	62080	0.0004
2008	IL	Wabash County	17185	203	3327	0.0610
2008	IL	Washington County	17189	19	5106	0.0037
2008	IL	Wayne County	17191	131	4647	0.0282
2008	IL	White County	17193	748	4719	0.1585
2008	IL	Will County	17197	273	196008	0.0014
2008	IL	Winnebago County	17201	15	135629	0.0001
2009	IL		17000	9297	5551930	0.0017
2009	IL	Christian County	17021	22	11018	0.0020
2009	IL	Clark County	17023	80	4192	0.0191
2009	IL	Clay County	17025	129	4837	0.0267
2009	IL	Coles County	17029	26	22612	0.0011
2009	IL	Cook County	17031	615	2375779	0.0003
2009	IL	Crawford County	17033	125	7106	0.0176
2009	IL	DeKalb County	17037	35	35261	0.0010
2009	IL	DuPage County	17043	88	551376	0.0002
2009	IL	Edwards County	17047	18	2465	0.0073
2009	IL	Effingham County	17049	35	19605	0.0018
2009	IL	Fayette County	17051	143	5951	0.0240
2009	IL	Franklin County	17055	25	8824	0.0028
2009	IL	Grundy County	17063	32	15796	0.0020
2009	IL	Hamilton County	17065	76	1585	0.0479
2009	IL	Hardin County	17069	88	911	0.0966
2009	IL	Iroquois County	17075	14	8014	0.0017
2009	IL	Jackson County	17077	421	26042	0.0162
2009	IL	Jasper County	17079	18	2237	0.0080
2009	IL	Kane County	17089	129	193691	0.0007
2009	IL	Kendall County	17093	21	23093	0.0009
2009	IL	McHenry County	17111	57	95427	0.0006
2009	IL	Macon County	17115	12	50650	0.0002
2009	IL	Macoupin County	17117	5	10443	0.0005
2009	IL	Madison County	17119	143	91342	0.0016
2009	IL	Marion County	17121	155	13024	0.0119
2009	IL	Marshall County	17123	18	3169	0.0057
2009	IL	Monroe County	17133	44	7844	0.0056
2009	IL	Montgomery County	17135	384	9297	0.0413
2009	IL	Ogle County	17141	39	16120	0.0024
2009	IL	Peoria County	17143	59	99085	0.0006
2009	IL	Randolph County	17157	35	11857	0.0030
2009	IL	Richland County	17159	149	6268	0.0238
2009	IL	Rock Island County	17161	71	75038	0.0009
2009	IL	St. Clair County	17163	77	93994	0.0008
2009	IL	Saline County	17165	1356	8828	0.1536
2009	IL	Tazewell County	17179	20	57292	0.0003
2009	IL	Wabash County	17185	195	3204	0.0609
2009	IL	Washington County	17189	54	4917	0.0110
2009	IL	Wayne County	17191	123	4489	0.0274
2009	IL	White County	17193	747	4536	0.1647
2009	IL	Will County	17197	279	189011	0.0015
2009	IL	Winnebago County	17201	12	124846	0.0001
2010	IL		17000	9065	5502322	0.0016
2010	IL	Christian County	17021	26	11103	0.0023
2010	IL	Clark County	17023	59	4220	0.0140
2010	IL	Clay County	17025	111	4846	0.0229
2010	IL	Coles County	17029	24	23006	0.0010
2010	IL	Cook County	17031	552	2345507	0.0002
2010	IL	Crawford County	17033	145	7148	0.0203
2010	IL	DeKalb County	17037	27	34973	0.0008
2010	IL	DuPage County	17043	81	544954	0.0001
2010	IL	Effingham County	17049	28	19530	0.0014
2010	IL	Fayette County	17051	188	5947	0.0316
2010	IL	Franklin County	17055	38	8986	0.0042
2010	IL	Gallatin County	17059	12	1131	0.0106
2010	IL	Grundy County	17063	30	15712	0.0019
2010	IL	Hamilton County	17065	76	1599	0.0475
2010	IL	Hardin County	17069	94	914	0.1028
2010	IL	Iroquois County	17075	9	7912	0.0011
2010	IL	Jackson County	17077	400	25998	0.0154
2010	IL	Jasper County	17079	24	2196	0.0109
2010	IL	Kane County	17089	112	190039	0.0006
2010	IL	Kendall County	17093	19	23613	0.0008
2010	IL	McHenry County	17111	41	92886	0.0004
2010	IL	Macon County	17115	12	49904	0.0002
2010	IL	Madison County	17119	143	93242	0.0015
2010	IL	Marion County	17121	147	12993	0.0113
2010	IL	Marshall County	17123	21	3131	0.0067
2010	IL	Monroe County	17133	35	7940	0.0044
2010	IL	Montgomery County	17135	416	9308	0.0447
2010	IL	Ogle County	17141	37	16069	0.0023
2010	IL	Peoria County	17143	59	99173	0.0006
2010	IL	Randolph County	17157	27	11779	0.0023
2010	IL	Richland County	17159	135	6223	0.0217
2010	IL	Rock Island County	17161	70	74100	0.0009
2010	IL	St. Clair County	17163	68	93164	0.0007
2010	IL	Saline County	17165	1332	8857	0.1504
2010	IL	Tazewell County	17179	12	58058	0.0002
2010	IL	Wabash County	17185	210	3144	0.0668
2010	IL	Washington County	17189	94	4984	0.0189
2010	IL	Wayne County	17191	124	4422	0.0280
2010	IL	White County	17193	774	4477	0.1729
2010	IL	Will County	17197	242	193323	0.0013
2011	IL		17000	9519	5566648	0.0017
2011	IL	Christian County	17021	26	10937	0.0024
2011	IL	Clark County	17023	62	4260	0.0146
2011	IL	Clay County	17025	100	4876	0.0205
2011	IL	Coles County	17029	25	22210	0.0011
2011	IL	Cook County	17031	522	2377242	0.0002
2011	IL	Crawford County	17033	161	8257	0.0195
2011	IL	DuPage County	17043	76	560382	0.0001
2011	IL	Effingham County	17049	28	19902	0.0014
2011	IL	Fayette County	17051	215	6061	0.0355
2011	IL	Franklin County	17055	37	8954	0.0041
2011	IL	Grundy County	17063	24	16129	0.0015
2011	IL	Hamilton County	17065	90	1622	0.0555
2011	IL	Hardin County	17069	104	899	0.1157
2011	IL	Iroquois County	17075	11	7954	0.0014
2011	IL	Jackson County	17077	425	25808	0.0165
2011	IL	Jasper County	17079	30	2206	0.0136
2011	IL	Kane County	17089	112	190240	0.0006
2011	IL	Kendall County	17093	17	24632	0.0007
2011	IL	Lake County	17097	70	312215	0.0002
2011	IL	McHenry County	17111	41	92116	0.0004
2011	IL	Macon County	17115	13	50472	0.0003
2011	IL	Madison County	17119	164	94949	0.0017
2011	IL	Marion County	17121	143	13099	0.0109
2011	IL	Marshall County	17123	20	3120	0.0064
2011	IL	Monroe County	17133	30	8267	0.0036
2011	IL	Montgomery County	17135	416	9273	0.0449
2011	IL	Peoria County	17143	55	101132	0.0005
2011	IL	Richland County	17159	145	6208	0.0234
2011	IL	Rock Island County	17161	70	74623	0.0009
2011	IL	St. Clair County	17163	64	98001	0.0007
2011	IL	Saline County	17165	1672	9074	0.1843
2011	IL	Tazewell County	17179	10	59065	0.0002
2011	IL	Wabash County	17185	230	3205	0.0718
2011	IL	Washington County	17189	74	4938	0.0150
2011	IL	Wayne County	17191	128	4405	0.0291
2011	IL	White County	17193	751	4486	0.1674
2011	IL	Will County	17197	232	198531	0.0012
2011	IL	Winnebago County	17201	7	124364	0.0001
2012	IL		17000	10096	5636918	0.0018
2012	IL	Adams County	17001	172	32906	0.0052
2012	IL	Boone County	17007	9	15900	0.0006
2012	IL	Brown County	17009	4	3417	0.0012
2012	IL	Bureau County	17011	32	11961	0.0027
2012	IL	Christian County	17021	31	10955	0.0028
2012	IL	Clark County	17023	62	4318	0.0144
2012	IL	Clay County	17025	108	4948	0.0218
2012	IL	Coles County	17029	25	22733	0.0011
2012	IL	Cook County	17031	459	2405633	0.0002
2012	IL	Crawford County	17033	181	8061	0.0225
2012	IL	DuPage County	17043	107	568791	0.0002
2012	IL	Effingham County	17049	31	20160	0.0015
2012	IL	Fayette County	17051	239	5923	0.0404
2012	IL	Franklin County	17055	44	8896	0.0049
2012	IL	Grundy County	17063	21	16558	0.0013
2012	IL	Hardin County	17069	98	885	0.1107
2012	IL	Iroquois County	17075	11	7955	0.0014
2012	IL	Jasper County	17079	36	2253	0.0160
2012	IL	Kane County	17089	105	195658	0.0005
2012	IL	Kendall County	17093	15	25296	0.0006
2012	IL	Lake County	17097	59	321836	0.0002
2012	IL	Lawrence County	17101	365	4363	0.0837
2012	IL	McHenry County	17111	55	93523	0.0006
2012	IL	Macon County	17115	11	50363	0.0002
2012	IL	Madison County	17119	157	94116	0.0017
2012	IL	Marion County	17121	150	13119	0.0114
2012	IL	Marshall County	17123	20	3134	0.0064
2012	IL	Monroe County	17133	21	8352	0.0025
2012	IL	Montgomery County	17135	409	9039	0.0452
2012	IL	Peoria County	17143	56	102943	0.0005
2012	IL	Randolph County	17157	8	11956	0.0007
2012	IL	Richland County	17159	157	6056	0.0259
2012	IL	Rock Island County	17161	74	74859	0.0010
2012	IL	St. Clair County	17163	74	93213	0.0008
2012	IL	Saline County	17165	1835	9352	0.1962
2012	IL	Tazewell County	17179	12	60953	0.0002
2012	IL	Wabash County	17185	236	3242	0.0728
2012	IL	Wayne County	17191	133	4346	0.0306
2012	IL	White County	17193	790	4487	0.1761
2012	IL	Will County	17197	217	202485	0.0011
2013	IL		17000	9660	5687541	0.0017
2013	IL	Adams County	17001	190	32667	0.0058
2013	IL	Brown County	17009	6	3535	0.0017
2013	IL	Bureau County	17011	34	11945	0.0028
2013	IL	Christian County	17021	31	10743	0.0029
2013	IL	Clark County	17023	72	4487	0.0160
2013	IL	Clay County	17025	123	4896	0.0251
2013	IL	Coles County	17029	28	22772	0.0012
2013	IL	Cook County	17031	435	2426450	0.0002
2013	IL	Crawford County	17033	174	7914	0.0220
2013	IL	DuPage County	17043	276	587238	0.0005
2013	IL	Effingham County	17049	27	20079	0.0013
2013	IL	Fayette County	17051	71	5610	0.0127
2013	IL	Franklin County	17055	37	8317	0.0044
2013	IL	Grundy County	17063	19	16730	0.0011
2013	IL	Hamilton County	17065	177	1755	0.1009
2013	IL	Hardin County	17069	97	872	0.1112
2013	IL	Iroquois County	17075	12	8021	0.0015
2013	IL	Jasper County	17079	37	2155	0.0172
2013	IL	Kane County	17089	119	201309	0.0006
2013	IL	Kendall County	17093	14	25416	0.0006
2013	IL	Lawrence County	17101	329	4305	0.0764
2013	IL	Lee County	17103	53	12737	0.0042
2013	IL	McHenry County	17111	52	93689	0.0006
2013	IL	Macon County	17115	8	48999	0.0002
2013	IL	Madison County	17119	137	94646	0.0014
2013	IL	Marion County	17121	147	12736	0.0115
2013	IL	Marshall County	17123	16	3006	0.0053
2013	IL	Monroe County	17133	17	8230	0.0021
2013	IL	Montgomery County	17135	451	8914	0.0506
2013	IL	Peoria County	17143	49	101441	0.0005
2013	IL	Randolph County	17157	8	12128	0.0007
2013	IL	Richland County	17159	169	6111	0.0277
2013	IL	Rock Island County	17161	73	74169	0.0010
2013	IL	St. Clair County	17163	75	92177	0.0008
2013	IL	Saline County	17165	1191	8715	0.1367
2013	IL	Tazewell County	17179	12	57631	0.0002
2013	IL	Wabash County	17185	224	3230	0.0693
2013	IL	Wayne County	17191	171	4269	0.0401
2013	IL	White County	17193	795	4389	0.1811
2013	IL	Will County	17197	208	211079	0.0010
